
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,198,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,198,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
5,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
6,199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
7,198,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2
8,198,2,1,1,0,1,1,0,1,1,1,0,0,0,0,2
9,197,3,2,2,0,1,1,0,2,1,1,0,0,0,0,2
10,198,2,2,2,0,0,0,0,1,1,0,0,0,0,0,2
11,197,3,3,2,1,1,0,1,1,2,0,0,0,0,0,2
12,197,3,3,2,1,0,0,0,1,2,1,0,0,0,0,2
13,197,3,3,2,1,0,0,0,1,2,2,0,0,0,0,2
14,197,3,3,2,1,0,0,0,1,2,2,0,0,0,0,2
15,197,3,3,2,1,0,0,0,0,3,2,0,0,0,0,2
16,197,3,3,2,1,0,0,0,0,3,2,0,0,0,0,2
17,197,3,3,2,1,0,0,0,0,3,3,0,0,0,0,2
18,197,3,3,2,1,0,0,0,0,3,3,0,0,0,0,2
19,197,3,3,2,1,0,0,0,0,3,3,0,0,0,0,2
20,197,2,3,2,1,0,0,0,0,2,2,0,1,1,0,2
21,197,1,3,2,1,0,0,0,0,1,1,0,2,2,0,2
22,197,1,3,2,1,0,0,0,0,1,1,0,2,2,0,2
23,197,1,3,2,1,0,0,0,0,1,1,0,2,2,0,2
24,197,1,3,2,1,0,0,0,0,1,1,0,2,2,0,2
25,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
26,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
27,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
28,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
29,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
30,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
31,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
32,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
33,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
34,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
35,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
36,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
37,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
38,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
39,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
40,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
41,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
42,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
43,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
44,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
45,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
46,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
47,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
48,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,2
49,196,0,3,2,1,0,0,0,0,0,0,0,3,2,1,3
50,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,3
51,197,0,3,2,1,0,0,0,0,0,0,0,3,2,1,3
