Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,196.523,3.359,2.939,0.0,2.939,2.939,0.0,2.939,3.359,0.0,0.0,0.0,0.0,0.0,0.0,0.118
1,196.54,3.359,2.939,0.0,2.939,0.0,0.0,0.0,3.359,0.0,0.0,0.0,0.0,0.0,0.0,0.219
2,196.551,3.359,2.939,0.0,2.939,0.0,0.0,0.0,2.222,1.137,0.0,0.0,0.0,0.0,0.0,0.309
3,196.28,3.618,3.198,0.16,3.038,0.259,0.16,0.099,1.21,2.408,0.0,0.0,0.0,0.0,0.0,0.411
4,195.845,4.056,3.636,0.416,3.22,0.438,0.256,0.182,0.697,3.359,0.684,0.453,0.0,0.0,0.0,0.51
5,195.197,4.713,4.293,0.81,3.483,0.657,0.394,0.263,1.291,3.422,1.417,0.991,0.0,0.0,0.0,0.6
6,194.525,5.363,4.943,1.177,3.766,0.65,0.367,0.283,1.722,3.641,1.971,1.388,0.0,0.0,0.0,0.712
7,193.848,6.059,5.641,1.595,4.046,0.698,0.418,0.28,2.016,4.043,2.019,1.403,0.0,0.0,0.0,0.805
8,193.032,6.841,6.428,2.039,4.389,0.787,0.444,0.343,2.175,4.666,2.171,1.469,0.0,0.0,0.0,0.932
9,192.194,7.713,7.302,2.544,4.758,0.874,0.505,0.369,2.378,5.335,2.441,1.6,0.0,0.0,0.0,1.025
10,191.308,8.586,8.185,3.033,5.152,0.883,0.489,0.394,2.547,6.039,2.886,1.773,0.0,0.0,0.0,1.131
11,190.272,9.61,9.228,3.557,5.671,1.043,0.524,0.519,2.814,6.796,3.342,1.965,0.0,0.0,0.0,1.249
12,189.221,9.51,10.288,4.071,6.217,1.06,0.514,0.546,3.004,6.506,3.131,1.73,1.137,0.0,1.137,1.381
13,188.285,9.181,11.262,4.514,6.748,0.974,0.443,0.531,3.039,6.142,2.938,1.396,2.408,0.0,2.408,1.507
14,187.415,9.109,12.166,4.88,7.286,0.904,0.366,0.538,2.956,6.153,2.999,1.228,3.359,0.0,3.359,1.624
15,186.569,9.859,13.025,5.175,7.85,0.859,0.295,0.564,2.754,7.105,3.584,1.475,3.419,0.025,3.394,1.777
16,185.67,10.56,13.983,5.532,8.451,0.958,0.357,0.601,2.725,7.835,4.091,1.7,3.622,0.137,3.485,1.925
17,184.632,11.228,15.082,5.953,9.129,1.099,0.421,0.678,2.916,8.312,4.504,1.917,3.999,0.34,3.659,2.066
18,183.531,11.757,16.238,6.429,9.809,1.156,0.476,0.68,3.159,8.598,4.719,2.06,4.579,0.66,3.919,2.199
19,182.436,12.22,17.361,6.887,10.474,1.123,0.458,0.665,3.36,8.86,4.879,2.147,5.189,0.995,4.194,2.355
20,181.311,12.672,18.547,7.368,11.179,1.186,0.481,0.705,3.435,9.237,4.999,2.207,5.864,1.355,4.509,2.511
21,180.085,13.178,19.83,7.927,11.903,1.283,0.559,0.724,3.633,9.545,5.046,2.305,6.584,1.749,4.835,2.667
