Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,199.82,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.107
1,199.845,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.196
2,199.829,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.04,0.0,0.0,0.0,0.0,0.0,0.294
3,199.811,0.078,0.006,0.005,0.001,0.006,0.005,0.001,0.006,0.072,0.0,0.0,0.0,0.0,0.0,0.405
4,199.81,0.089,0.02,0.012,0.008,0.014,0.007,0.007,0.02,0.069,0.018,0.021,0.0,0.0,0.0,0.506
5,199.784,0.11,0.036,0.021,0.015,0.016,0.009,0.007,0.035,0.075,0.035,0.031,0.0,0.0,0.0,0.612
6,199.767,0.114,0.042,0.027,0.015,0.006,0.006,0.0,0.044,0.07,0.038,0.028,0.0,0.0,0.0,0.731
7,199.761,0.141,0.057,0.035,0.022,0.015,0.008,0.007,0.046,0.095,0.046,0.033,0.0,0.0,0.0,0.829
8,199.748,0.157,0.079,0.05,0.029,0.022,0.015,0.007,0.053,0.104,0.045,0.031,0.0,0.0,0.0,0.924
9,199.718,0.188,0.102,0.063,0.039,0.023,0.013,0.01,0.062,0.126,0.054,0.041,0.0,0.0,0.0,1.018
10,199.686,0.203,0.119,0.069,0.05,0.017,0.006,0.011,0.06,0.143,0.065,0.041,0.0,0.0,0.0,1.129
11,199.666,0.23,0.145,0.079,0.066,0.026,0.01,0.016,0.058,0.172,0.077,0.047,0.0,0.0,0.0,1.233
12,199.654,0.224,0.171,0.091,0.08,0.026,0.012,0.014,0.071,0.153,0.074,0.038,0.03,0.0,0.03,1.325
13,199.612,0.242,0.194,0.103,0.091,0.023,0.012,0.011,0.082,0.16,0.085,0.045,0.049,0.0,0.049,1.435
14,199.574,0.242,0.231,0.119,0.112,0.037,0.016,0.021,0.09,0.152,0.069,0.038,0.083,0.0,0.083,1.541
15,199.579,0.27,0.262,0.135,0.127,0.031,0.016,0.015,0.094,0.176,0.08,0.042,0.085,0.001,0.084,1.619
16,199.546,0.286,0.282,0.145,0.137,0.02,0.01,0.01,0.083,0.203,0.096,0.05,0.086,0.002,0.084,1.711
17,199.495,0.306,0.318,0.158,0.16,0.036,0.013,0.023,0.091,0.215,0.1,0.057,0.1,0.01,0.09,1.819
18,199.47,0.322,0.348,0.175,0.173,0.03,0.017,0.013,0.092,0.23,0.109,0.064,0.114,0.016,0.098,1.924
19,199.455,0.337,0.38,0.189,0.191,0.032,0.014,0.018,0.096,0.241,0.117,0.067,0.131,0.026,0.105,2.012
20,199.402,0.363,0.423,0.199,0.224,0.043,0.01,0.033,0.111,0.252,0.127,0.069,0.148,0.035,0.113,2.11
21,199.377,0.38,0.464,0.219,0.245,0.041,0.02,0.021,0.117,0.263,0.133,0.066,0.174,0.05,0.124,2.19
22,199.304,0.415,0.512,0.24,0.272,0.048,0.021,0.027,0.12,0.295,0.146,0.068,0.186,0.057,0.129,2.296
23,199.276,0.437,0.554,0.259,0.295,0.042,0.019,0.023,0.132,0.305,0.156,0.075,0.203,0.066,0.137,2.393
24,199.216,0.471,0.617,0.283,0.334,0.063,0.024,0.039,0.15,0.321,0.165,0.082,0.231,0.075,0.156,2.488
25,199.176,0.481,0.657,0.302,0.355,0.04,0.019,0.021,0.136,0.345,0.166,0.08,0.258,0.081,0.177,2.586
26,199.125,0.501,0.705,0.323,0.382,0.048,0.021,0.027,0.141,0.36,0.177,0.086,0.285,0.093,0.192,2.686
27,199.076,0.527,0.761,0.351,0.41,0.056,0.028,0.028,0.145,0.382,0.196,0.091,0.312,0.103,0.209,2.781
28,199.016,0.551,0.813,0.368,0.445,0.052,0.017,0.035,0.156,0.395,0.201,0.1,0.341,0.124,0.217,2.881
29,198.971,0.57,0.858,0.391,0.467,0.045,0.023,0.022,0.148,0.422,0.217,0.11,0.367,0.132,0.235,2.981
30,198.922,0.604,0.921,0.426,0.495,0.063,0.035,0.028,0.158,0.446,0.219,0.121,0.392,0.139,0.253,3.075
31,198.869,0.615,0.966,0.449,0.517,0.045,0.023,0.022,0.148,0.467,0.232,0.127,0.425,0.153,0.272,3.179
32,198.807,0.641,1.04,0.473,0.567,0.074,0.024,0.05,0.17,0.471,0.236,0.128,0.469,0.17,0.299,3.275
33,198.734,0.677,1.107,0.506,0.601,0.067,0.033,0.034,0.196,0.481,0.251,0.137,0.498,0.18,0.318,3.379
34,198.654,0.703,1.179,0.543,0.636,0.072,0.037,0.035,0.2,0.503,0.253,0.14,0.542,0.199,0.343,3.49
