Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,0.043179491294693,0.04256443034660198,0.04560047591202753,0.0,0.04560047591202753,0.0,0.04560047591202753,0.04560047591202753,0.04256443034660198,0.0,0.0,0.0,0.0,0.0,0.0,0.010003753049484733
1,0.04402964466821881,0.042865796113877044,0.04560047591202753,0.0,0.04560047591202753,0.0,0.0,0.0,0.042865796113877044,0.0,0.0,0.0,0.0,0.0,0.0,0.013936471046331105
2,0.04414662982521911,0.042807750507396485,0.04560047591202753,0.0,0.04560047591202753,0.0,0.0,0.0,0.03753728876794444,0.024075207488526776,0.0,0.0,0.0,0.0,0.0,0.016763562181619306
3,0.046680381939933374,0.04589362946232543,0.048576853651823834,0.009575577877689246,0.04665026524305352,0.009575577877689246,0.0072423374301016545,0.011999290936675507,0.032435953679383185,0.03372021727470114,0.0,0.0,0.0,0.0,0.0,0.019346169498747658
4,0.053186697818390874,0.05263811139061479,0.05559793278648164,0.017823065439526997,0.0489507014369679,0.014649184229799234,0.010604171275891786,0.018735180997444537,0.022431544177211125,0.040852661356880295,0.019714656164074168,0.01667867435314264,0.0,0.0,0.0,0.021548093194533952
5,0.06458670484273403,0.06386058388532141,0.0660966623118654,0.026639325322794002,0.053198628686217976,0.01839397559904705,0.012958662235235814,0.023784968461713896,0.032230634710067596,0.04367629355403934,0.027456399142164543,0.022311921069729113,0.0,0.0,0.0,0.024386752832505475
6,0.07115438810745932,0.07091338172522664,0.07485657958728484,0.0323177263345588,0.057510159262676525,0.016879689686837375,0.01528740346509847,0.022945816841213353,0.03827709675688761,0.04667250070782926,0.03546232615856688,0.029725319083141806,0.0,0.0,0.0,0.026341789800427187
7,0.08054198290960445,0.07939712780638797,0.08338367248350745,0.03817129874720073,0.06185648895003033,0.017672360122867357,0.014855864050828437,0.023285579619546044,0.04096430243607321,0.05293465857146978,0.03749573215620586,0.02966013694715053,0.0,0.0,0.0,0.028459549292740843
8,0.08859643518973169,0.08815265106557992,0.09192083790110077,0.04312468827410511,0.06545395496240254,0.018260269369246376,0.01436514383350746,0.023721587504079773,0.044067822421501306,0.06029941973203407,0.03876779516482646,0.030461104360789006,0.0,0.0,0.0,0.02961041669373764
9,0.10015379065108711,0.09967135184383916,0.10290040083737523,0.04914458454591095,0.07063276851425256,0.018656689740467684,0.015464739188171202,0.02518223868414294,0.046424899259678215,0.07096542885160416,0.04349624033089439,0.031102529919081624,0.0,0.0,0.0,0.031362758530183894
10,0.10757830679134196,0.10728517655812991,0.11309184216717298,0.052951901796856216,0.07689139930634173,0.018333333333333333,0.017948430186123413,0.025969085339945904,0.048587650280289954,0.0765268080632686,0.04928314954250417,0.0333544077524473,0.0,0.0,0.0,0.03289305326285404
11,0.11831143899300946,0.1175014109769818,0.12501433751608088,0.05850810369682305,0.0823750973089359,0.019782981735986273,0.019454420435327146,0.02939413232288062,0.05003606307062544,0.08544764654629348,0.05525240110463823,0.035791843429139776,0.0,0.0,0.0,0.03485923358546723
12,0.13416066145887579,0.12625296357238833,0.14032477344375813,0.06609241414267758,0.09002866855152952,0.02071166272835122,0.020796911105053835,0.03104736605477088,0.054939907111255605,0.0889449672955542,0.05629622780671246,0.03597728957780679,0.024987985100831948,0.0,0.024987985100831948,0.036275431174651894
13,0.14344481662094105,0.12779033363040168,0.15215033922317006,0.07152108966078653,0.09682176125981934,0.019599493364373992,0.02015632102535771,0.029467734004285897,0.05604973302855753,0.08938038293077992,0.05706452803940781,0.03381963583138896,0.03468824403561348,0.0,0.03468824403561348,0.03825607830825747
14,0.1559393859552233,0.12681671214188797,0.1644836127365242,0.07641082131225664,0.10379003502924246,0.01776940493521805,0.02049087298959895,0.028626971609017664,0.057067396012852094,0.08757024350512876,0.05265688699256488,0.03087381078182919,0.04440363366530584,0.0,0.04440363366530584,0.039332977043227774
15,0.16479477029419445,0.1354062733364258,0.17559786334010336,0.08037489735062885,0.11090093785905518,0.015451788173469042,0.02031779547128115,0.026459385841305902,0.05563415460990811,0.0972498510720378,0.057539810825460926,0.03381862947695692,0.04565210964583252,0.005673728156264731,0.04479788891064903,0.04035299696880474
16,0.17884071124886528,0.14677669910240998,0.18824275639539317,0.08479720258101422,0.11811319031219894,0.01591515919783061,0.02170241910467575,0.027307887518457388,0.05535203562514976,0.10784231992110502,0.06440708246980507,0.03907579708614935,0.048276771294760865,0.01069815173057713,0.04557605925458209,0.04180985606366116
17,0.18849605237713007,0.15385172847373005,0.20242276298621897,0.08832122983541184,0.12823994886338846,0.015897066292769768,0.023272851686581636,0.02857825601251267,0.05438026492408081,0.11504725929752466,0.06863706758776228,0.04158323177874905,0.053208854358858186,0.01690472625539289,0.04748521712960619,0.043292889419329295
18,0.2065252616114641,0.16460325097102496,0.21941923525707768,0.09447495179420054,0.13894992652780386,0.018046320114352112,0.024669669486894075,0.03262085406791367,0.05952577860320954,0.12070974211654105,0.07222063292314614,0.044074182165226086,0.06127173267686516,0.02328891095292722,0.05038593794644239,0.04453733910523365
19,0.222036934766269,0.17176700178702223,0.2358327544852243,0.10102901990449507,0.14802834658061742,0.018058269604286595,0.023377992440124763,0.03048620029469741,0.06492080337388557,0.12200441006814497,0.07391778432041128,0.04784818124493813,0.07021687410736402,0.03026276317250021,0.05407976165462104,0.04561948199110921
20,0.23505747385696127,0.1790997842900229,0.25087554192774064,0.10680073687665924,0.15708428142710992,0.019593440302889713,0.024503702402523406,0.03303645573313529,0.06669818324098227,0.12726852036649233,0.07439955842808675,0.04945897481944192,0.0768222666982735,0.03482977337154397,0.0576055326978008,0.04727182697575402
21,0.25185552645555787,0.18745731312553332,0.26974339194407987,0.1140839127096329,0.16792451471611478,0.021618009583177136,0.02419837931683776,0.03434965645969257,0.06847966460537366,0.13440395613010586,0.0776634767159932,0.04870732391954421,0.08627017180081736,0.040362707393683944,0.06197192525264581,0.04831411029143819
22,0.26655581592417565,0.19661768616916056,0.28670839140440535,0.12206693383687629,0.17660216398539494,0.020518211349847167,0.02314864704167092,0.03240503180196073,0.07247999275213368,0.14015401224063173,0.0790797673846453,0.050868089826162755,0.09432571940537395,0.04466508670057599,0.06564501708635827,0.049797980268669925
23,0.2872129284455459,0.20575114223870675,0.30575612145271236,0.1298187078078383,0.18791404068532688,0.020803095172804667,0.024582825616989504,0.034466025400485434,0.07549947795297111,0.14656260299474963,0.08308702939962684,0.0513849726614252,0.1048911490696577,0.049444957314207526,0.0714717581441244,0.051299421347912204
24,0.3046480041070455,0.21392933824457494,0.32499639791643636,0.1377931455151197,0.1991551324138215,0.021261892391508056,0.024788979274941787,0.03479254979908086,0.07697025672570165,0.15244257521682955,0.08580388281602591,0.0525491904544439,0.11555253518806236,0.053972808561942226,0.07697207090691857,0.05272170879797599
25,0.3252249548716569,0.22462421962032508,0.3472392461892723,0.14774593009575546,0.21139608393795828,0.023233139666837512,0.02524562024077328,0.03708485251806034,0.07886933099355777,0.16007655513379684,0.09050957398520325,0.052727755653130315,0.12614185573301104,0.059443321815898786,0.08180711095866547,0.053853683432233485
