
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,591,8,8,8,8,0,0,0,0,0,0,1
1,590,10,10,2,10,0,0,0,0,0,0,1
2,585,13,13,3,13,0,0,0,0,0,0,3
3,586,13,13,0,8,5,0,0,0,0,0,4
4,586,14,14,1,3,11,0,0,0,0,0,4
5,580,20,20,6,9,11,3,2,0,0,0,4
6,575,25,25,5,12,13,6,5,0,0,0,4
7,569,30,30,5,14,16,6,5,0,0,0,5
8,569,31,31,1,10,21,7,6,0,0,0,5
9,567,33,33,2,6,27,7,9,0,0,0,5
10,558,42,42,9,11,31,10,11,0,0,0,5
11,557,43,43,1,11,32,16,11,0,0,0,5
12,547,53,53,10,19,34,19,12,0,0,0,5
13,542,53,58,5,21,32,16,11,5,0,5,5
14,537,52,63,5,18,34,14,9,11,0,11,5
15,529,60,71,8,20,40,17,9,11,0,11,5
16,521,66,79,8,19,47,23,9,13,0,13,5
17,513,71,87,8,22,49,27,8,16,1,15,5
18,501,78,99,12,28,50,29,10,21,4,17,5
19,496,77,104,5,28,49,27,11,27,6,21,5
20,488,81,112,8,25,56,28,12,31,9,22,5
21,482,86,118,6,20,66,32,12,32,10,22,5
22,474,92,126,8,23,69,39,14,34,10,24,5
23,468,94,131,5,21,73,43,18,37,12,25,6
24,456,98,144,13,25,73,39,18,45,17,28,7
25,452,97,149,5,23,74,38,20,51,19,32,7
26,440,100,161,12,28,72,39,19,60,21,39,7
27,429,106,172,11,30,76,38,22,65,22,43,7
28,420,107,181,9,29,78,35,24,71,25,46,9
29,411,114,192,11,31,83,36,28,75,26,49,9
30,395,119,208,16,38,81,33,30,86,30,56,9
31,387,116,216,8,34,82,30,31,96,31,65,10
32,376,123,228,12,33,90,36,29,101,34,67,10
33,363,129,241,13,37,92,44,26,108,35,73,10
34,355,128,249,8,31,97,46,28,117,41,76,10
35,342,135,262,13,35,100,53,24,123,44,79,10
36,336,133,268,6,28,105,55,28,130,46,84,11
37,328,132,277,9,28,104,56,26,139,47,92,12
38,320,131,286,9,27,104,62,23,148,48,100,13
39,315,129,292,6,21,108,65,21,156,50,106,13
40,304,131,303,11,23,108,61,26,165,54,111,13
41,297,126,310,7,20,106,59,28,177,57,120,13
