
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,596,3,3,3,3,0,0,0,0,0,0,1
1,596,4,4,1,4,0,0,0,0,0,0,1
2,596,4,4,0,3,1,0,0,0,0,0,1
3,595,5,5,1,2,3,0,0,0,0,0,1
4,588,12,12,7,8,4,0,1,0,0,0,1
5,582,18,18,6,14,4,2,1,0,0,0,1
6,580,19,19,1,13,6,2,2,0,0,0,2
7,581,19,19,0,9,10,2,2,0,0,0,2
8,579,20,20,1,3,17,4,2,0,0,0,3
9,576,24,24,4,6,18,7,3,0,0,0,3
10,573,26,26,2,7,19,11,6,0,0,0,4
11,570,29,29,3,9,20,12,6,0,0,0,5
12,569,30,31,2,8,22,13,5,1,0,1,5
13,566,31,34,3,7,24,12,5,3,0,3,5
14,559,36,40,6,11,25,14,5,4,0,4,6
15,550,46,50,10,18,28,17,6,4,0,4,6
16,544,50,56,6,21,29,16,7,6,0,6,6
17,541,49,59,3,16,33,15,7,10,0,10,6
18,536,47,64,5,14,33,13,5,17,1,16,6
19,527,55,73,9,18,37,19,6,18,1,17,6
20,521,60,79,6,19,41,24,7,19,1,18,6
21,512,67,87,8,21,46,25,10,20,1,19,7
22,505,71,94,7,23,48,27,10,23,1,22,8
23,497,75,102,8,26,49,28,11,27,3,24,9
24,486,85,114,12,27,58,30,12,29,4,25,9
25,472,96,128,14,33,63,31,13,32,5,27,9
26,466,99,134,6,29,70,38,14,35,5,30,9
27,454,103,146,12,32,71,34,18,43,10,33,9
28,449,101,151,5,29,72,36,19,50,12,38,9
29,440,105,160,9,25,80,38,21,55,13,42,9
30,432,108,168,8,25,83,39,23,60,16,44,9
31,424,110,176,8,19,91,45,24,66,18,48,9
32,406,122,194,18,33,89,47,24,71,19,52,10
33,394,128,206,12,36,92,56,24,76,23,53,12
34,390,123,212,6,31,92,50,23,87,27,60,12
35,385,118,217,5,18,100,51,21,95,29,66,14
36,374,121,230,13,25,96,49,24,104,35,69,15
37,369,117,235,5,22,95,57,24,113,39,74,16
38,363,117,242,7,20,97,57,23,120,41,79,16
39,353,115,252,10,26,89,52,24,132,46,86,17
40,345,112,261,9,24,88,49,24,140,49,91,21
41,337,110,273,12,31,79,41,22,154,53,101,21
42,327,117,283,10,31,86,49,22,157,55,102,21
43,320,114,289,6,28,86,47,20,165,57,108,23
44,315,110,295,6,24,86,47,20,174,58,116,25
45,307,104,305,10,21,83,44,16,190,64,126,25
46,302,102,309,4,20,82,46,18,196,66,130,26
47,296,100,316,7,23,77,51,17,203,71,132,28
48,294,96,320,4,19,77,47,18,211,76,135,28
49,290,96,324,4,14,82,45,20,215,78,137,28
50,279,96,335,11,21,75,42,20,225,85,140,29
51,275,94,339,4,20,74,44,21,230,89,141,32
52,274,88,343,4,16,72,41,18,240,93,147,32
53,271,83,346,3,16,67,38,18,248,96,152,32
54,268,76,349,3,10,66,38,16,257,101,156,33
55,266,66,351,2,10,56,32,13,269,107,162,34
56,263,65,355,4,11,54,37,12,274,110,164,34
57,257,66,360,5,11,55,37,10,278,112,166,35
58,255,62,363,3,12,50,33,10,285,114,171,35
59,251,56,367,4,12,44,29,9,294,116,178,37
60,247,58,373,6,14,44,29,7,298,119,179,37
61,242,56,377,4,15,41,28,6,303,120,183,40
62,240,53,382,5,14,39,26,4,311,122,189,40
63,238,53,384,2,12,41,25,6,313,123,190,40
64,229,53,393,9,16,37,22,6,322,128,194,40
65,228,53,394,1,14,39,22,9,323,128,195,40
66,225,53,397,3,13,40,22,11,326,128,198,41
67,221,52,402,5,12,40,19,11,331,130,201,42
68,221,51,403,1,8,43,19,13,333,131,202,42
69,217,50,406,3,8,42,20,14,337,132,205,43
70,215,50,409,3,7,43,21,15,340,134,206,43
71,211,51,413,4,10,41,23,13,343,135,208,43
72,207,49,417,4,13,36,23,11,349,138,211,43
73,203,48,420,3,11,37,23,8,353,140,213,44
74,200,47,424,4,14,33,22,5,358,141,217,44
75,199,44,425,1,12,32,24,4,361,144,217,45
76,199,41,426,1,8,33,23,2,365,145,220,45
77,199,34,426,0,4,30,20,1,371,146,225,46
78,196,33,430,4,6,27,20,1,376,148,228,46
79,195,31,431,1,6,25,19,3,379,149,230,46
80,195,28,431,0,2,26,17,4,382,150,232,46
81,195,27,431,0,1,26,17,4,383,150,233,46
82,193,28,433,2,2,26,20,4,384,150,234,46
83,193,23,433,0,2,21,16,4,388,152,236,47
84,194,22,433,0,1,21,15,5,389,153,236,47
85,193,20,434,1,2,18,12,5,392,156,236,47
86,191,17,436,2,3,14,8,5,397,158,239,47
