
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,588,12,12,12,12,0,0,0,0,0,0,0
1,586,13,13,1,13,0,0,0,0,0,0,1
2,586,14,14,1,8,6,0,0,0,0,0,1
3,584,15,15,1,6,9,0,0,0,0,0,2
4,583,16,16,1,4,12,4,2,0,0,0,3
5,576,24,24,8,10,14,5,4,0,0,0,3
6,570,30,30,6,15,15,6,6,0,0,0,3
7,567,33,33,3,13,20,8,6,0,0,0,3
8,563,37,37,4,14,23,8,7,0,0,0,3
9,556,44,44,7,17,27,10,10,0,0,0,3
10,548,51,51,7,20,31,12,11,0,0,0,4
11,537,62,62,11,26,36,14,13,0,0,0,5
12,532,62,68,6,22,40,13,12,6,0,6,5
13,523,67,77,9,27,40,11,15,9,0,9,6
14,520,68,81,4,21,47,17,16,12,0,12,6
15,511,75,90,9,20,55,18,17,14,0,14,6
16,505,80,96,6,22,58,25,19,15,0,15,6
17,494,83,104,8,21,62,30,19,20,3,17,9
18,491,85,109,5,17,68,28,22,23,4,19,10
19,483,90,118,9,21,69,33,22,27,6,21,10
20,470,100,131,13,29,71,36,25,30,7,23,10
21,460,104,140,9,28,76,38,23,35,10,25,11
22,448,107,153,13,33,74,34,22,45,14,31,11
23,439,111,161,8,35,76,38,24,49,16,33,12
24,429,112,172,11,32,80,38,22,59,18,41,12
25,421,109,179,7,27,82,35,21,69,22,47,13
26,415,112,186,7,21,91,44,22,73,23,50,13
27,407,109,194,8,24,85,42,25,82,27,55,15
28,402,107,200,6,21,86,46,26,90,29,61,16
29,395,110,208,8,23,87,47,25,95,31,64,16
30,383,118,220,12,28,90,48,29,99,33,66,16
31,377,114,226,6,26,88,47,26,109,36,73,16
32,372,111,231,5,23,88,45,27,117,42,75,16
33,358,119,245,14,27,92,46,28,123,45,78,16
34,350,113,253,8,28,85,43,25,137,54,83,16
35,339,111,263,10,30,81,44,22,149,55,94,17
36,330,108,273,10,33,75,40,20,162,59,103,17
37,319,113,283,10,28,85,42,21,167,63,104,18
38,310,112,293,10,30,82,42,17,176,67,109,20
39,304,113,301,8,26,87,46,21,182,69,113,21
40,300,111,306,5,22,89,47,21,189,72,117,21
41,294,109,312,6,22,87,51,21,196,75,121,22
42,285,111,322,10,24,87,52,21,203,78,125,23
43,278,109,330,8,24,85,49,20,213,82,131,23
44,266,115,342,12,29,86,53,18,219,84,135,23
45,257,114,350,8,31,83,52,18,227,89,138,25
46,253,112,356,6,23,89,51,18,234,92,142,26
47,246,107,364,8,24,83,46,16,247,96,151,26
48,238,105,371,7,24,81,52,15,255,100,155,28
49,236,98,375,4,22,76,50,13,266,103,163,28
50,231,94,380,5,18,76,48,13,275,105,170,28
51,230,88,381,1,12,76,46,14,281,107,174,29
52,228,84,384,3,10,74,43,19,288,110,178,29
53,226,79,386,2,8,71,44,18,294,113,181,30
54,223,75,390,4,9,66,40,19,301,118,183,31
55,219,74,395,5,12,62,38,19,307,121,186,31
56,219,60,395,0,10,50,26,20,320,129,191,32
57,218,56,397,2,7,49,22,20,326,132,194,32
58,215,53,400,3,8,45,20,18,332,134,198,32
59,212,50,403,3,7,43,21,16,338,137,201,33
60,212,42,404,1,7,35,19,11,347,140,207,33
61,211,36,405,1,7,29,14,13,354,143,211,33
62,210,32,406,1,3,29,13,10,359,145,214,33
63,208,30,408,2,3,27,12,8,363,146,217,33
64,206,29,410,2,5,24,15,7,366,146,220,33
65,203,29,412,2,6,23,16,6,368,146,222,34
66,198,32,417,5,8,24,14,6,370,146,224,35
67,199,27,417,0,6,21,10,6,375,150,225,35
68,196,28,420,3,6,22,11,6,377,150,227,35
69,194,26,422,2,6,20,12,3,381,150,231,35
70,192,27,424,2,6,21,14,3,382,150,232,35
71,191,26,425,1,6,20,13,4,383,151,232,36
72,192,22,425,0,4,18,11,4,387,154,233,37
73,191,20,426,1,1,19,9,4,389,155,234,39
74,192,21,427,1,2,19,11,4,389,155,234,39
75,190,22,429,2,4,18,14,4,390,156,234,39
76,187,22,432,3,7,15,12,3,393,156,237,39
77,187,20,432,0,4,16,11,2,395,157,238,39
78,187,17,432,0,3,14,8,2,398,158,240,39
79,187,15,432,0,1,14,8,3,399,158,241,40
80,187,14,433,1,1,13,7,3,401,159,242,40
81,184,16,436,3,4,12,8,3,402,160,242,40
82,183,15,437,1,4,11,7,3,404,162,242,40
83,182,13,438,1,4,9,4,3,407,163,244,40
84,181,14,439,1,4,10,5,3,407,163,244,40
85,179,16,441,2,3,13,6,3,407,163,244,41
86,180,16,441,0,3,13,7,3,407,163,244,42
87,179,15,443,2,4,11,9,1,410,164,246,42
88,178,15,444,1,3,12,9,0,411,164,247,42
89,177,14,445,1,4,10,8,0,413,165,248,42
90,177,13,445,0,3,10,8,1,414,166,248,42
91,176,14,446,1,2,12,8,1,414,166,248,42
92,175,14,447,1,3,11,8,1,415,167,248,42
93,174,14,448,1,3,11,9,1,416,168,248,42
94,173,14,449,1,3,11,8,1,417,168,249,42
95,172,12,450,1,3,9,5,2,420,169,251,42
96,170,14,452,2,4,10,6,2,420,169,251,42
97,169,13,453,1,3,10,5,2,421,169,252,43
98,170,11,453,0,3,8,4,2,423,169,254,44
99,170,12,454,1,2,10,6,2,423,169,254,44
100,170,11,454,0,1,10,5,2,424,170,254,44
101,170,9,454,0,0,9,4,3,426,171,255,44
102,168,11,456,2,2,9,5,3,426,171,255,44
103,167,11,457,1,3,8,5,3,427,171,256,45
104,168,10,457,0,2,8,4,3,427,171,256,46
105,168,10,458,1,3,7,3,3,428,171,257,47
106,169,9,458,0,1,8,3,3,429,171,258,47
107,166,10,460,2,3,7,2,3,430,172,258,48
108,167,10,460,0,2,8,4,3,430,172,258,50
109,169,8,460,0,2,6,3,2,432,173,259,52
110,171,7,460,0,1,6,2,3,433,173,260,52
111,170,6,460,0,0,6,2,2,434,173,261,53
112,171,6,460,0,0,6,2,3,434,173,261,53
113,171,6,460,0,0,6,3,3,434,173,261,53
114,171,5,460,0,0,5,3,2,435,174,261,53
115,169,7,462,2,2,5,3,2,435,174,261,53
116,167,7,464,2,4,3,1,2,437,175,262,54
117,167,8,465,1,4,4,1,2,437,175,262,54
118,167,7,465,0,2,5,1,1,438,175,263,54
119,167,7,465,0,1,6,2,1,438,175,263,54
120,165,6,466,1,2,4,3,0,439,175,264,56
121,167,5,466,0,1,4,3,0,440,175,265,56
122,167,5,466,0,0,5,3,0,440,175,265,56
123,165,7,468,2,2,5,4,0,440,175,265,56
124,162,9,471,3,5,4,3,1,440,175,265,57
125,163,9,471,0,4,5,3,1,440,175,265,58
126,163,10,472,1,3,7,3,1,440,175,265,58
127,163,10,472,0,2,8,4,1,440,175,265,58
128,163,8,472,0,1,7,4,1,442,175,267,58
129,162,9,473,1,1,8,5,1,442,175,267,58
130,162,9,473,0,1,8,6,1,442,175,267,58
131,159,11,476,3,3,8,5,2,443,175,268,60
132,161,10,476,0,3,7,5,1,444,175,269,60
