
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,596,2,2,2,2,0,0,0,0,0,0,2
1,597,3,3,1,3,0,0,0,0,0,0,2
2,593,5,5,2,4,1,0,0,0,0,0,4
3,588,12,12,7,11,1,0,0,0,0,0,4
4,585,14,14,2,11,3,1,0,0,0,0,5
5,584,16,16,2,11,5,1,0,0,0,0,5
6,581,19,19,3,11,8,2,1,0,0,0,5
7,575,25,25,6,11,14,4,1,0,0,0,5
8,571,29,29,4,13,16,7,1,0,0,0,5
9,565,35,35,6,15,20,10,4,0,0,0,5
10,559,39,39,4,14,25,12,4,0,0,0,7
11,558,42,42,3,11,31,14,6,0,0,0,7
12,551,47,48,6,11,36,16,8,1,0,1,8
13,546,52,53,5,13,39,20,10,1,0,1,9
14,542,54,57,4,14,40,23,11,3,0,3,10
15,536,58,63,6,16,42,23,12,5,0,5,11
16,531,61,69,6,15,46,23,12,8,0,8,11
17,519,67,81,12,23,44,24,9,14,0,14,11
18,515,69,85,4,22,47,28,10,16,1,15,11
19,507,71,91,6,16,55,29,9,20,4,16,13
20,496,78,103,12,23,55,29,9,25,7,18,14
21,489,80,111,8,25,55,34,10,31,8,23,14
22,477,86,123,12,30,56,35,8,37,11,26,14
23,467,93,133,10,31,62,38,8,40,12,28,14
24,455,101,145,12,35,66,38,11,43,13,30,15
25,449,104,152,7,36,68,40,14,47,15,32,15
26,442,100,159,7,29,71,36,15,54,19,35,19
27,437,105,168,9,27,78,36,17,57,20,37,20
28,430,108,176,8,26,82,43,19,61,22,39,21
29,422,105,184,8,23,82,43,19,72,25,47,22
30,410,113,197,13,28,85,44,22,77,29,48,22
31,397,121,208,11,32,89,50,24,80,29,51,24
32,390,123,216,8,32,91,51,25,86,29,57,25
33,383,122,224,8,30,92,51,23,95,32,63,25
34,371,124,235,11,26,98,48,25,103,36,67,27
35,364,126,244,9,28,98,52,24,109,39,70,28
36,357,120,252,8,29,91,56,21,123,43,80,28
37,347,119,262,10,30,89,54,19,134,45,89,28
38,339,118,270,8,29,89,52,19,143,48,95,28
39,328,117,281,11,30,87,49,19,153,51,102,30
40,321,116,289,8,27,89,49,19,161,55,106,32
41,313,119,299,10,26,93,49,22,168,60,108,32
42,306,119,306,7,27,92,53,22,175,62,113,32
43,303,112,309,3,18,94,51,25,185,66,119,32
44,295,107,317,8,18,89,43,26,197,72,125,33
45,283,114,330,13,25,89,44,31,203,75,128,33
46,279,111,334,4,24,87,45,31,210,77,133,33
47,270,111,343,9,22,89,44,29,219,82,137,33
48,267,105,346,3,17,88,41,28,228,87,141,33
49,263,99,350,4,13,86,41,29,238,91,147,33
50,255,96,358,8,17,79,40,27,249,97,152,34
51,250,91,364,6,17,74,39,25,260,103,157,34
52,241,94,373,9,20,74,37,25,266,104,162,34
53,239,84,375,2,18,66,36,20,278,110,168,34
54,235,80,379,4,12,68,37,17,286,114,172,34
55,230,79,384,5,13,66,36,16,292,116,176,34
56,224,80,390,6,12,68,42,15,297,119,178,34
57,220,71,393,3,13,58,36,13,308,124,184,36
58,216,69,399,6,16,53,34,14,316,128,188,36
59,213,65,402,3,15,50,30,13,323,133,190,37
60,212,63,404,2,8,55,31,11,327,136,191,37
61,207,62,409,5,11,51,29,11,333,138,195,37
62,205,58,411,2,8,50,28,15,339,141,198,37
63,205,54,411,0,5,49,25,16,343,144,199,37
64,202,47,414,3,6,41,21,15,353,149,204,38
65,203,43,414,0,4,39,22,13,357,152,205,39
66,201,39,417,3,6,33,20,10,364,156,208,39
67,199,39,419,2,8,31,20,10,366,157,209,39
68,196,39,422,3,7,32,17,11,369,158,211,39
69,193,38,425,3,10,28,14,10,373,159,214,39
70,192,30,426,1,6,24,11,8,382,161,221,40
71,191,29,427,1,6,23,10,7,384,162,222,41
72,191,24,427,0,4,20,9,8,389,164,225,42
73,191,22,428,1,1,21,7,8,392,165,227,42
74,189,22,430,2,3,19,7,8,394,167,227,42
75,189,20,430,0,3,17,10,7,396,168,228,42
76,187,21,432,2,4,17,10,6,397,168,229,42
77,186,22,433,1,4,18,10,6,397,168,229,43
78,185,20,435,2,4,16,8,5,401,168,233,43
79,184,21,436,1,5,16,9,5,401,168,233,43
80,183,17,437,1,4,13,7,4,406,169,237,43
81,181,17,439,2,4,13,6,3,407,170,237,44
82,181,16,440,1,4,12,6,3,409,172,237,44
83,180,14,441,1,4,10,4,4,412,173,239,44
84,179,15,442,1,3,12,5,4,412,173,239,44
85,178,15,442,0,2,13,5,5,412,173,239,45
86,178,15,443,1,2,13,7,4,413,173,240,45
87,176,16,445,2,4,12,7,4,414,173,241,47
88,177,15,446,1,4,11,7,3,416,175,241,47
89,175,17,448,2,4,13,7,3,416,175,241,47
90,173,17,450,2,5,12,5,4,418,176,242,47
91,172,16,451,1,5,11,6,3,420,176,244,47
92,172,15,451,0,3,12,5,4,421,176,245,47
93,169,16,453,2,3,13,6,3,422,176,246,49
94,170,15,454,1,3,12,5,4,424,176,248,49
95,168,15,456,2,4,11,5,4,425,177,248,51
96,170,14,456,0,4,10,4,5,426,178,248,51
97,168,16,458,2,4,12,5,5,426,178,248,52
98,168,16,459,1,3,13,5,4,427,178,249,52
99,167,16,460,1,3,13,7,3,428,178,250,52
100,164,17,462,2,4,13,8,3,429,178,251,53
101,164,17,463,1,5,12,8,3,430,178,252,53
102,163,16,464,1,5,11,7,3,432,180,252,53
103,162,15,465,1,4,11,5,3,434,181,253,53
104,162,14,465,0,3,11,6,2,435,181,254,53
105,162,13,465,0,2,11,7,2,436,182,254,53
106,161,14,466,1,2,12,8,2,436,182,254,53
107,160,12,466,0,1,11,6,3,438,182,256,55
108,156,15,471,5,6,9,6,2,440,182,258,56
109,157,14,471,0,5,9,5,3,441,183,258,57
110,158,13,471,0,3,10,5,2,442,183,259,57
111,158,13,471,0,0,13,6,2,442,183,259,57
112,158,12,471,0,0,12,7,2,443,183,260,57
113,158,10,471,0,0,10,8,2,445,184,261,59
114,160,9,471,0,0,9,7,2,446,184,262,59
115,160,8,471,0,0,8,7,1,447,185,262,59
116,160,7,471,0,0,7,6,1,448,185,263,59
117,159,5,471,0,0,5,5,0,449,186,263,62
118,161,6,472,1,1,5,5,0,449,186,263,62
119,161,5,472,0,1,4,4,0,450,187,263,62
120,161,4,472,0,1,3,3,0,451,188,263,62
121,159,2,473,1,1,1,0,0,454,190,264,63
122,160,2,473,0,1,1,0,0,454,190,264,63
123,160,2,473,0,0,2,1,0,454,190,264,64
124,160,3,474,1,1,2,1,0,454,190,264,65
125,160,3,474,0,1,2,2,0,454,190,264,66
126,161,3,474,0,1,2,2,0,454,190,264,66
127,160,4,475,1,1,3,2,0,454,190,264,66
128,159,5,476,1,2,3,2,0,454,190,264,66
129,159,5,476,0,2,3,3,0,454,190,264,66
130,155,8,479,3,5,3,3,0,454,190,264,67
131,156,7,479,0,4,3,2,0,455,190,265,67
132,155,7,479,0,1,6,2,0,455,190,265,68
133,155,7,480,1,1,6,1,1,456,190,266,68
134,155,7,480,0,1,6,4,1,456,190,266,69
135,156,6,480,0,0,6,3,2,456,190,266,70
136,156,7,481,1,1,6,3,2,456,190,266,70
137,156,6,481,0,1,5,2,3,457,190,267,70
138,155,6,481,0,0,6,2,3,457,190,267,71
139,155,6,481,0,0,6,2,3,457,190,267,73
140,157,6,481,0,0,6,3,3,457,190,267,73
141,157,5,481,0,0,5,3,2,458,190,268,73
142,157,3,481,0,0,3,1,2,460,191,269,73
143,157,2,481,0,0,2,1,1,461,192,269,73
144,157,1,481,0,0,1,0,1,461,192,269,74
145,158,0,481,0,0,0,0,0,462,192,270,74
146,157,1,482,1,1,0,0,0,462,192,270,74
147,156,2,483,1,2,0,0,0,462,192,270,74
148,154,3,484,1,2,1,0,0,462,192,270,75
149,154,4,485,1,3,1,0,0,462,192,270,76
150,154,5,486,1,4,1,0,1,462,192,270,76
151,154,5,486,0,2,3,0,1,462,192,270,76
152,153,5,486,0,0,5,0,1,462,192,270,77
153,153,5,486,0,0,5,0,3,462,192,270,78
154,154,5,486,0,0,5,0,5,462,192,270,78
155,154,5,486,0,0,5,0,5,462,192,270,78
156,154,5,486,0,0,5,0,5,462,192,270,78
157,152,7,488,2,2,5,0,5,462,192,270,78
158,152,6,488,0,2,4,0,4,463,192,271,79
159,153,6,488,0,2,4,0,4,463,192,271,79
160,153,6,488,0,2,4,0,4,463,192,271,79
161,152,5,489,1,1,4,0,2,465,192,273,79
162,152,3,489,0,1,2,0,0,467,192,275,80
163,153,3,489,0,0,3,2,0,467,192,275,80
164,153,3,489,0,0,3,2,0,467,192,275,80
165,153,3,489,0,0,3,3,0,467,192,275,80
166,152,3,489,0,0,3,3,0,467,192,275,81
167,153,3,489,0,0,3,3,0,467,192,275,82
168,153,4,490,1,1,3,3,0,467,192,275,82
169,153,4,490,0,1,3,3,0,467,192,275,82
170,152,5,491,1,2,3,3,0,467,192,275,83
171,153,3,491,0,1,2,1,0,469,193,276,84
172,154,3,491,0,1,2,1,0,469,193,276,84
173,153,3,492,1,1,2,1,0,470,193,277,85
174,153,4,493,1,2,2,1,0,470,193,277,85
175,153,4,493,0,2,2,2,0,470,193,277,85
176,153,4,493,0,0,4,2,0,470,193,277,85
177,151,5,494,1,1,4,2,0,470,193,277,86
178,152,5,494,0,1,4,2,2,470,193,277,86
179,152,5,494,0,1,4,2,2,470,193,277,86
