Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,0.26325660562280373,0.2560303012370121,0.2560303012370121,0.2560303012370121,0.2560303012370121,0.0,0.0,0.0,0.0,0.0,0.0,0.057515917866976685
1,0.2788486429168442,0.28006312419765933,0.28006312419765933,0.1378734597705117,0.28006312419765933,0.0,0.0,0.0,0.0,0.0,0.0,0.07393007889659368
2,0.3157338733615366,0.31160062499126906,0.31160062499126906,0.13784415149367094,0.2753785273643051,0.15807874268505834,0.0,0.0,0.0,0.0,0.0,0.1
3,0.36926900216454117,0.3657716348883397,0.3657716348883397,0.15245797566357208,0.27841361571256074,0.2321528580374351,0.0,0.0,0.0,0.0,0.0,0.11607642901871755
4,0.43930500667405203,0.432021323828378,0.432021323828378,0.18929694486000911,0.2980932672161449,0.2881830927544066,0.11333333333333333,0.10773611607567217,0.0,0.0,0.0,0.13371158468430427
5,0.5029318085390941,0.4977474512767747,0.4977474512767747,0.16542262984442746,0.3147293209323616,0.3238951694732121,0.1655599619778315,0.15666989036012807,0.0,0.0,0.0,0.1271124531962772
6,0.5904971368998064,0.5986677127614536,0.5986677127614536,0.2100120246677568,0.36226559819607995,0.3685557397915996,0.20991580803895277,0.19611118264799682,0.0,0.0,0.0,0.13684393529222488
7,0.6678655886063035,0.6651642160725683,0.6668022589383247,0.19042748294987846,0.34931390184217115,0.4265660392701062,0.23362752017221383,0.21633074191845664,0.0,0.0,0.0,0.14433406816245165
8,0.7685293577589432,0.7659917978303908,0.7676173289057273,0.2168903274501059,0.3736402958823776,0.5078166773332458,0.25146038103908785,0.2371442045198949,0.0,0.0,0.0,0.15192701597088706
9,0.8803919007975363,0.8676096268751659,0.8700772054446336,0.2260776661041756,0.40135502810586365,0.5973037059752075,0.2939989005682734,0.2748443085446631,0.0,0.0,0.0,0.1559428799855313
10,1.0118709543626738,1.004882524919649,1.0088317075416562,0.24527041353896678,0.4644220911927842,0.6730002176294544,0.3513552405337154,0.30750051326228,0.0,0.0,0.0,0.17060794444301444
11,1.118029923164362,1.1083753694466325,1.1145121685012567,0.25229452085315934,0.47193027219938094,0.7601860484663134,0.4071023498241237,0.3351526111001863,0.0,0.0,0.0,0.1858532058949055
12,1.2603510814391554,1.1871615413466379,1.2707315160404993,0.2726210230745645,0.51,0.8010195523408422,0.45710551795559695,0.3032667259537503,0.15807874268505834,0.0,0.15807874268505834,0.1960828520000789
13,1.4379681934078115,1.2879593914170564,1.443115317007556,0.3049672941563578,0.6086008129266256,0.8271797039496693,0.5099177988815076,0.30788296346488414,0.2321528580374351,0.0,0.2321528580374351,0.20596165181946374
14,1.560451566345169,1.3947144090559482,1.5751042934845727,0.2812597921976597,0.6020797289396148,0.9240944243152347,0.5604570645572426,0.2905932629027116,0.2881830927544066,0.0,0.2881830927544066,0.21391964884417738
15,1.690614615392218,1.4883642977538405,1.700527547378736,0.28399032562836546,0.5615445870385746,1.0581339587913596,0.6159324047918954,0.30885255218291296,0.3221941819913744,0.027265992434429072,0.3164496864280387,0.23454016907363845
16,1.8263666530889004,1.5853037181524172,1.841067981670235,0.2954606059984473,0.6019119369126849,1.152288456450331,0.6530263657337538,0.33381177784839017,0.36567220514575843,0.05945883900105632,0.3498036967538026,0.242818051348342
17,1.9700205095584178,1.6602820132846,1.9742023066227905,0.28358455885361955,0.5812655993345012,1.203488196196306,0.7373574164514517,0.3748063473045754,0.41569583868861415,0.10922592654815537,0.38153861819181184,0.24456929777496889
18,2.1021727576558265,1.728027719100535,2.123892700213502,0.29255233495371163,0.6153885198011337,1.2711002948610939,0.7815259613620192,0.3968003339848708,0.49402081500334133,0.15602382620431518,0.4382656359752242,0.2501938642272622
19,2.304694374882744,1.8495546829581777,2.321723497749032,0.3313196753480349,0.6555828619548325,1.342069485924818,0.7932919520656448,0.44148967294052455,0.5784723874398008,0.21264092178167776,0.48845251415655405,0.26922259949864547
20,2.4110888608571637,1.882481437793309,2.440498996831458,0.2943422731062831,0.6199087583563154,1.4134544687939317,0.8225582169074844,0.4685449214689489,0.6598706637889677,0.2645732221880927,0.5058086834391282,0.292800825190646
21,2.501689126340138,1.8901859777024665,2.5395426296238397,0.3140787394037593,0.5869799439039246,1.4895850550954235,0.8413907438511454,0.4978935426353507,0.7520282339423597,0.3214550253664318,0.5470314747283143,0.3036811193048099
22,2.603746329713198,1.896295165193266,2.6487037042922172,0.3007381491321551,0.5978843170427341,1.5065711286416468,0.8618016130189247,0.5432217769842249,0.8501520957208692,0.381293651251694,0.592546294487706,0.31670653656505154
23,2.7635935835338548,1.9860551733310814,2.820239082923376,0.38362439542823235,0.6094574503920547,1.5976305055685538,0.8760211934155084,0.5768251665169203,0.9356594390367607,0.41246242559201984,0.6540132516496384,0.3235706720300525
24,2.8913028764265296,2.0409197768049423,2.9729886673449695,0.3219824952893049,0.6573592717237752,1.5668600783256,0.9008968595322949,0.5430283583569075,1.068972885672518,0.46413164276763313,0.7238756520259261,0.34266336515329704
25,2.9982998549514726,2.0122079435487796,3.0904420918749347,0.3118841406223105,0.6858534460764554,1.5299699607535047,0.9308945410005617,0.5441145155760927,1.233162969396547,0.5449344321599943,0.8101851640211638,0.3421190648669766
26,3.1539737641664845,2.0494579229098067,3.2301626127875522,0.29755060684926127,0.681391179421879,1.5874240616530768,0.9094209501910898,0.5536873639245318,1.358726007566045,0.6081691351669345,0.8737912285615547,0.35572518049809754
27,3.2565488021846227,2.0095971755754456,3.339615292669248,0.35863236289712025,0.667801307170468,1.553650312306245,0.90289321717253,0.5359820590997124,1.482584080433739,0.6622917053914408,0.9431834124362817,0.37694143906560407
28,3.3184240813733235,1.9555285523847303,3.411628362059397,0.2884931244038284,0.6193275923666463,1.551701574974318,0.9735590232323729,0.5171200356910679,1.6082523923737084,0.7152106421371697,1.0356494083277878,0.3888067734372783
29,3.425875837289678,1.9237421444631913,3.530280413505392,0.3140787394037593,0.559740199475695,1.6023971941053716,0.9881193237558904,0.5415093011503341,1.7546529772884067,0.780636233653633,1.1064256765719862,0.4105908528996335
30,3.4614815535337677,1.8298865671086961,3.575742488411931,0.3312297258899498,0.5910955416799719,1.6188598057605454,1.0144506400067486,0.5403057495810155,1.9100489178779871,0.8457493240859961,1.1925742464657423,0.407202825891645
31,3.5408188289995834,1.7715837803810157,3.65209999088666,0.32748043352761447,0.6020998608405772,1.5400941201724974,1.0836764025549996,0.5208181209899625,2.0572277118943,0.8870988921447509,1.2905480004301044,0.42316150175276646
32,3.5458805234904185,1.7157320197619335,3.659426874594579,0.32547556503421793,0.5631970428641375,1.4956624153217397,1.1138721251163042,0.536260904388673,2.189708481127849,0.9307209109832089,1.3715596077370307,0.43552360220866115
33,3.591839656946301,1.663452658621443,3.7095425675689535,0.3236409033843441,0.6029179886270611,1.3996171915306994,1.0367368192184707,0.5386655790568079,2.367279263439595,0.99459702006553,1.4847725398018026,0.4577326642475844
34,3.608337707324664,1.6441444921633592,3.7410229249835565,0.32489159031059184,0.564694428854932,1.3821502790722122,1.032628792074975,0.5193031461254183,2.4436386183250782,1.0237206847592952,1.520418602646234,0.4762341754840679
35,3.66337193571632,1.6602357749075363,3.7887791535991484,0.3488784338650952,0.6051454454104486,1.4004386037339456,1.0255897539632226,0.5182283339037013,2.5455992924212874,1.0765432896755498,1.5667927093075824,0.49769062638948663
36,3.6682718249631088,1.584297632990402,3.8009387463540314,0.3055893461573039,0.5876816289196872,1.350110732458264,0.9530276051414337,0.520764783367654,2.6787263293354076,1.1449577646482347,1.6264468306493431,0.5089214183948344
