
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,598,2,2,2,2,0,0,0,0,0,0,0
1,598,2,2,0,2,0,0,0,0,0,0,0
2,598,2,2,0,1,1,0,0,0,0,0,0
3,598,2,2,0,1,1,0,0,0,0,0,0
4,598,2,2,0,0,2,0,1,0,0,0,0
5,597,3,3,1,1,2,0,1,0,0,0,0
6,597,3,3,0,1,2,1,1,0,0,0,0
7,597,3,3,0,1,2,1,1,0,0,0,0
8,597,3,3,0,0,3,1,1,0,0,0,0
9,597,3,3,0,0,3,1,1,0,0,0,0
10,596,4,4,1,1,3,2,1,0,0,0,0
11,595,5,5,1,2,3,2,1,0,0,0,0
12,594,4,5,0,1,3,2,0,1,0,1,1
13,595,4,5,0,1,3,2,0,1,0,1,1
14,595,3,5,0,1,2,2,0,2,0,2,1
15,595,3,5,0,0,3,2,0,2,0,2,1
16,594,4,6,1,1,3,2,0,2,0,2,1
17,594,4,6,0,1,3,3,0,2,0,2,1
18,593,4,7,1,2,2,2,0,3,0,3,1
19,592,5,8,1,3,2,2,0,3,0,3,1
20,591,6,9,1,3,3,2,0,3,0,3,1
21,589,6,9,0,2,4,2,0,3,0,3,3
22,591,5,9,0,1,4,2,0,4,1,3,3
23,591,5,9,0,1,4,2,1,4,1,3,3
24,590,6,10,1,1,5,3,1,4,1,3,3
25,589,6,11,1,2,4,2,1,5,1,4,3
26,589,6,11,0,2,4,3,1,5,1,4,3
27,586,6,11,0,1,5,3,1,5,1,4,6
28,587,8,13,2,2,6,3,1,5,1,4,6
29,587,8,13,0,2,6,3,2,5,1,4,6
30,586,8,14,1,2,6,3,2,6,1,5,6
31,584,8,15,1,2,6,3,1,7,1,6,7
32,585,7,15,0,1,6,2,2,8,1,7,7
33,583,8,16,1,2,6,3,2,8,1,7,8
34,584,7,16,0,1,6,3,2,9,2,7,8
35,584,7,16,0,1,6,3,2,9,2,7,8
36,582,8,17,1,2,6,4,2,9,2,7,9
37,581,9,19,2,3,6,4,1,10,2,8,9
38,580,9,20,1,4,5,3,1,11,3,8,9
39,580,8,20,0,3,5,3,1,11,3,8,10
40,581,7,20,0,1,6,3,0,12,3,9,10
41,580,6,20,0,1,5,3,0,13,4,9,11
42,580,6,21,1,1,5,4,0,14,5,9,11
43,579,6,21,0,1,5,4,0,14,5,9,12
44,580,6,21,0,1,5,5,0,14,5,9,12
45,578,8,23,2,3,5,5,0,14,5,9,12
46,578,8,23,0,2,6,5,0,14,5,9,12
47,578,7,23,0,1,6,4,0,15,6,9,12
48,577,8,24,1,2,6,5,0,15,6,9,12
49,576,8,25,1,2,6,4,1,16,6,10,12
50,574,8,27,2,4,4,2,1,18,7,11,12
51,573,9,28,1,5,4,3,1,18,7,11,12
52,573,8,28,0,3,5,2,1,19,7,12,12
53,572,8,28,0,2,6,2,1,19,7,12,13
54,572,9,29,1,2,7,3,2,19,7,12,13
55,568,11,31,2,3,8,4,2,19,7,12,15
56,570,10,31,0,2,8,4,2,20,8,12,15
57,567,11,33,2,3,8,5,1,21,8,13,16
58,566,12,34,1,4,8,6,1,21,8,13,17
59,567,11,34,0,3,8,6,1,22,8,14,17
60,566,12,35,1,2,10,6,1,22,8,14,17
61,565,13,36,1,2,11,7,1,22,8,14,17
62,564,12,37,1,2,10,8,0,24,9,15,17
63,562,12,38,1,3,9,8,0,25,10,15,18
64,562,12,39,1,4,8,7,1,26,10,16,18
65,560,13,41,2,5,8,6,1,27,10,17,18
66,557,15,44,3,7,8,5,1,28,10,18,18
67,556,14,44,0,6,8,5,1,29,10,19,19
68,557,14,44,0,2,12,6,1,29,10,19,19
69,555,15,46,2,3,12,5,2,30,11,19,19
70,551,15,48,2,4,11,6,3,32,12,20,21
71,553,14,48,0,4,10,6,3,33,12,21,21
72,551,15,50,2,4,11,7,2,34,13,21,21
73,546,19,54,4,6,13,7,2,34,13,21,22
74,545,21,56,2,8,13,9,2,34,13,21,22
75,541,24,60,4,9,15,10,2,35,13,22,22
