
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,594,6,4,4,6,0,0,0,0,0,0,0
1,594,6,4,0,6,0,0,0,0,0,0,0
2,594,6,4,0,3,3,0,0,0,0,0,0
3,594,6,4,0,0,6,0,0,0,0,0,0
4,591,9,7,3,3,6,1,2,0,0,0,0
5,590,10,8,1,4,6,2,4,0,0,0,0
6,589,10,8,0,3,7,2,4,0,0,0,1
7,590,10,8,0,0,10,2,4,0,0,0,1
8,587,12,10,2,2,10,3,4,0,0,0,2
9,584,14,12,2,4,10,5,5,0,0,0,4
10,585,15,13,1,5,10,5,5,0,0,0,4
11,584,16,14,1,3,13,5,5,0,0,0,4
12,582,14,15,1,4,10,4,3,3,0,3,5
13,582,12,16,1,4,8,5,2,6,0,6,5
14,581,11,17,1,3,8,3,2,6,0,6,7
15,583,11,17,0,2,9,4,2,6,0,6,7
16,581,11,18,1,1,10,5,2,7,1,6,8
17,579,12,21,3,4,8,4,2,9,3,6,8
18,579,12,21,0,4,8,6,2,9,3,6,8
19,579,12,21,0,2,10,6,2,9,3,6,8
20,579,12,21,0,1,11,6,2,9,3,6,8
21,576,12,23,2,2,10,7,1,11,3,8,9
22,575,14,25,2,4,10,8,1,11,3,8,9
23,575,13,25,0,4,9,7,2,12,4,8,9
24,575,11,25,0,3,8,5,2,14,4,10,9
25,572,12,27,2,3,9,5,1,15,5,10,10
26,571,12,29,2,4,8,4,1,17,5,12,10
27,571,12,29,0,3,9,6,1,17,5,12,10
28,570,13,30,1,2,11,6,2,17,5,12,10
29,567,14,33,3,4,10,5,2,19,6,13,10
30,564,15,35,2,6,9,4,4,20,6,14,11
31,563,16,37,2,6,10,5,3,21,6,15,11
32,562,17,38,1,6,11,5,3,21,6,15,11
33,561,17,38,0,2,15,7,3,21,6,15,12
34,562,16,38,0,0,16,7,3,22,6,16,12
35,561,15,39,1,1,14,6,6,24,6,18,12
36,559,15,40,1,2,13,8,5,25,6,19,13
37,560,14,40,0,2,12,7,5,26,6,20,13
38,560,12,40,0,2,10,7,3,28,7,21,13
39,558,13,42,2,2,11,6,3,29,7,22,13
40,557,14,43,1,3,11,6,3,29,7,22,13
41,555,13,44,1,4,9,5,4,31,8,23,14
42,552,16,48,4,7,9,4,4,32,9,23,14
43,551,13,49,1,5,8,3,1,36,10,26,14
44,550,12,50,1,5,7,1,2,38,10,28,14
45,549,12,50,0,5,7,3,3,38,10,28,15
46,546,16,54,4,6,10,3,4,38,10,28,15
47,546,16,54,0,4,12,3,4,38,10,28,15
48,546,16,54,0,3,13,6,4,38,10,28,15
49,542,18,58,4,5,13,6,4,40,11,29,15
50,541,19,59,1,5,14,6,5,40,11,29,15
51,539,19,59,0,3,16,7,6,40,11,29,17
52,539,20,61,2,3,17,8,5,41,11,30,17
53,538,18,62,1,3,15,7,5,44,13,31,17
54,538,17,62,0,3,14,8,5,45,14,31,17
55,535,19,64,2,4,15,9,5,45,14,31,18
56,534,18,66,2,4,14,6,5,48,17,31,18
57,528,21,71,5,8,13,6,4,50,18,32,19
58,529,19,71,0,6,13,7,3,51,18,33,20
59,530,17,71,0,3,14,7,2,53,20,33,20
60,528,19,73,2,2,17,9,2,53,20,33,20
61,526,19,75,2,4,15,10,2,55,20,35,20
62,525,17,75,0,4,13,12,1,57,20,37,21
63,523,18,78,3,6,12,10,1,58,20,38,22
64,524,18,78,0,3,15,10,1,58,20,38,22
65,521,20,81,3,5,15,10,1,59,21,38,22
66,520,19,82,1,4,15,10,2,61,21,40,22
67,520,17,82,0,1,16,8,3,62,21,41,23
68,521,16,82,0,1,15,8,4,63,22,41,23
69,520,13,82,0,1,12,9,3,66,24,42,24
70,518,13,84,2,2,11,7,3,68,25,43,25
71,518,14,85,1,3,11,7,3,68,25,43,25
72,518,14,85,0,2,12,8,3,68,25,43,25
73,515,15,87,2,4,11,7,3,69,25,44,26
74,514,14,89,2,5,9,6,2,72,27,45,26
75,512,15,91,2,5,10,6,1,73,27,46,26
76,511,14,92,1,5,9,6,0,75,28,47,26
77,509,12,93,1,5,7,4,1,78,31,47,27
78,509,13,94,1,5,8,5,1,78,31,47,27
79,509,13,94,0,2,11,5,2,78,31,47,27
80,507,14,96,2,3,11,5,2,79,31,48,27
81,507,14,96,0,3,11,7,3,79,31,48,27
82,507,13,96,0,1,12,7,3,80,32,48,27
83,504,15,98,2,2,13,7,3,80,32,48,28
84,505,14,98,0,2,12,7,4,81,32,49,28
85,504,13,99,1,2,11,7,3,83,32,51,28
86,503,13,100,1,3,10,6,3,84,32,52,28
87,502,13,101,1,2,11,7,2,85,32,53,28
88,499,15,104,3,5,10,6,2,86,33,53,28
89,499,12,104,0,3,9,6,1,89,33,56,28
90,499,11,104,0,3,8,5,1,90,33,57,28
91,499,11,104,0,2,9,7,1,90,33,57,28
92,498,9,104,0,0,9,6,0,92,35,57,30
93,499,8,104,0,0,8,5,1,93,35,58,31
94,499,9,105,1,1,8,7,1,93,35,58,31
95,497,10,107,2,3,7,6,1,94,36,58,31
96,496,11,108,1,3,8,6,1,94,36,58,31
97,493,11,110,2,5,6,4,1,96,38,58,32
98,494,11,110,0,5,6,5,1,96,38,58,32
99,494,9,110,0,2,7,3,1,98,38,60,32
100,493,10,111,1,1,9,3,1,98,38,60,32
101,491,10,112,1,2,8,6,0,99,39,60,33
102,492,8,112,0,2,6,4,2,101,39,62,33
103,489,11,115,3,4,7,4,2,101,39,62,33
104,489,11,115,0,3,8,4,2,101,39,62,33
105,488,11,115,0,2,9,4,3,101,39,62,34
106,489,10,115,0,2,8,4,3,102,40,62,34
107,488,11,116,1,1,10,4,4,102,40,62,34
108,488,11,116,0,1,10,4,4,102,40,62,34
109,488,8,116,0,0,8,3,4,105,41,64,34
110,488,5,116,0,0,5,2,2,107,41,66,35
111,489,5,116,0,0,5,2,3,107,41,66,35
112,489,5,116,0,0,5,2,3,107,41,66,35
113,487,5,117,1,1,4,2,2,108,42,66,36
114,486,4,117,0,1,3,1,2,109,42,67,38
115,488,3,117,0,1,2,1,1,110,43,67,38
116,488,3,117,0,0,3,1,1,110,43,67,38
117,486,3,118,1,1,2,0,1,111,44,67,39
118,487,3,118,0,1,2,1,1,111,44,67,39
119,487,2,118,0,1,1,1,0,112,45,67,39
