
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,597,3,3,3,3,0,0,0,0,0,0,0
1,597,3,3,0,3,0,0,0,0,0,0,0
2,597,3,3,0,1,2,0,0,0,0,0,0
3,597,3,3,0,0,3,0,0,0,0,0,0
4,597,3,3,0,0,3,1,1,0,0,0,0
5,597,3,3,0,0,3,2,1,0,0,0,0
6,596,4,4,1,1,3,2,1,0,0,0,0
7,593,6,6,2,3,3,2,1,0,0,0,1
8,593,7,7,1,4,3,2,1,0,0,0,1
9,592,7,7,0,1,6,2,1,0,0,0,2
10,593,7,7,0,1,6,2,1,0,0,0,2
11,591,8,8,1,1,7,4,2,0,0,0,3
12,592,6,8,0,1,5,3,1,2,0,2,3
13,592,5,8,0,1,4,3,1,3,0,3,3
14,591,6,9,1,1,5,3,1,3,0,3,3
15,590,6,9,0,1,5,3,1,3,0,3,4
16,589,7,10,1,2,5,4,1,3,0,3,5
17,589,7,11,1,3,4,3,1,3,0,3,6
18,590,7,11,0,2,5,3,1,3,0,3,6
19,589,5,12,1,2,3,1,0,6,1,5,6
20,588,6,13,1,2,4,1,1,6,1,5,6
21,586,8,15,2,4,4,2,1,6,1,5,6
22,584,10,17,2,5,5,3,1,6,1,5,6
23,583,10,17,0,5,5,3,1,6,1,5,7
24,584,9,17,0,2,7,3,1,7,1,6,7
25,584,9,17,0,0,9,3,1,7,1,6,7
26,582,10,18,1,1,9,6,1,7,1,6,8
27,581,11,19,1,2,9,8,1,7,1,6,9
28,580,11,20,1,2,9,8,0,8,1,7,10
29,579,12,22,2,4,8,7,0,9,2,7,10
30,579,11,22,0,4,7,7,0,10,2,8,10
31,579,11,22,0,2,9,7,0,10,2,8,10
32,578,11,23,1,2,9,6,0,11,3,8,10
33,575,13,25,2,3,10,7,1,11,3,8,11
34,575,11,26,1,4,7,5,1,14,5,9,11
35,572,12,29,3,5,7,4,1,16,7,9,11
36,572,12,29,0,4,8,4,1,16,7,9,11
37,571,13,30,1,2,11,6,1,16,7,9,11
38,569,13,31,1,2,11,6,1,17,7,10,12
39,570,13,31,0,2,11,8,2,17,7,10,12
40,570,13,31,0,1,12,9,2,17,7,10,12
41,569,12,32,1,1,11,8,1,19,7,12,12
42,569,11,32,0,1,10,8,1,20,7,13,12
43,564,13,37,5,6,7,6,1,21,7,14,14
44,565,14,38,1,7,7,6,1,21,7,14,14
45,563,14,39,1,6,8,5,1,22,7,15,15
46,564,13,39,0,1,12,4,1,23,7,16,15
47,560,14,42,3,3,11,5,0,25,8,17,16
48,558,16,45,3,6,10,8,1,26,9,17,16
49,555,17,47,2,7,10,8,1,26,9,17,18
50,556,17,48,1,6,11,7,1,27,9,18,18
51,554,17,49,1,5,12,7,1,28,9,19,19
52,551,20,52,3,6,14,7,3,28,9,19,20
53,550,21,53,1,4,17,9,3,28,9,19,21
54,549,23,55,2,6,17,10,4,28,9,19,21
55,545,25,59,4,9,16,10,5,30,11,19,22
56,544,22,60,1,7,15,7,4,34,12,22,23
57,545,21,60,0,3,18,6,5,35,12,23,23
58,542,24,63,3,3,21,9,5,35,12,23,23
59,540,25,65,2,5,20,9,8,36,12,24,23
60,537,26,68,3,5,21,11,7,38,14,24,23
61,534,27,71,3,8,19,9,7,40,15,25,23
62,534,25,71,0,8,17,9,8,42,17,25,23
63,531,25,74,3,8,17,7,7,45,18,27,23
64,530,25,74,0,3,22,7,7,45,18,27,24
65,527,28,78,4,6,22,10,6,46,18,28,24
66,525,27,80,2,6,21,11,7,49,18,31,24
67,523,25,82,2,6,19,11,4,53,19,34,24
68,522,23,83,1,6,17,10,4,56,21,35,24
69,521,24,84,1,4,20,12,4,56,21,35,25
70,520,22,85,1,2,20,11,3,59,23,36,26
71,519,23,87,2,3,20,12,4,59,23,36,27
72,519,24,88,1,4,20,12,7,59,23,36,27
73,518,22,89,1,4,18,9,8,62,25,37,27
74,513,21,94,5,7,14,4,7,67,27,40,28
75,513,21,95,1,7,14,4,7,68,28,40,28
76,513,19,95,0,5,14,5,6,69,28,41,29
77,512,20,97,2,5,15,4,7,70,29,41,29
78,510,20,98,1,3,17,5,7,71,30,41,30
79,508,21,101,3,6,15,5,7,73,31,42,30
80,507,18,101,0,4,14,8,4,76,32,44,31
81,505,19,103,2,4,15,8,3,77,32,45,32
82,505,20,104,1,3,17,9,4,77,32,45,32
83,503,20,106,2,5,15,9,4,78,32,46,33
84,503,19,107,1,5,14,8,5,80,33,47,33
85,501,19,109,2,5,14,7,4,81,34,47,34
86,501,17,109,0,3,14,7,3,83,34,49,35
87,502,15,109,0,3,12,7,3,85,36,49,35
88,500,15,111,2,4,11,6,4,87,37,50,35
89,497,18,114,3,5,13,6,4,87,37,50,35
90,496,17,115,1,5,12,5,4,89,39,50,35
91,495,17,116,1,3,14,5,5,90,39,51,35
92,494,16,117,1,3,13,5,4,92,40,52,35
93,490,19,121,4,7,12,7,4,92,40,52,36
94,490,20,122,1,6,14,8,4,92,40,52,36
95,489,19,123,1,5,14,7,3,94,40,54,36
96,488,18,124,1,3,15,8,2,96,40,56,36
97,488,18,124,0,2,16,10,2,96,40,56,36
98,487,17,124,0,1,16,13,1,97,40,57,37
99,487,15,125,1,2,13,12,0,99,40,59,38
100,487,15,126,1,2,13,12,0,100,40,60,38
101,485,14,128,2,4,10,9,0,103,40,63,39
102,485,14,129,1,4,10,8,1,104,41,63,39
103,485,14,129,0,1,13,8,1,104,41,63,39
104,484,13,129,0,1,12,8,1,105,42,63,40
105,485,11,129,0,0,11,7,3,107,44,63,40
106,484,8,129,0,0,8,4,3,110,46,64,41
107,485,7,129,0,0,7,4,3,111,47,64,41
108,485,6,129,0,0,6,3,3,112,47,65,41
109,483,8,131,2,2,6,3,3,112,47,65,41
110,481,8,132,1,3,5,3,2,113,47,66,43
111,482,8,132,0,1,7,3,2,113,47,66,44
112,483,7,132,0,1,6,2,2,114,47,67,44
113,483,4,132,0,0,4,3,0,117,49,68,44
114,481,5,133,1,1,4,3,0,117,49,68,45
115,482,4,133,0,1,3,3,0,118,49,69,45
116,482,4,133,0,1,3,3,0,118,49,69,45
117,482,4,133,0,1,3,3,0,118,49,69,45
118,481,5,134,1,1,4,3,0,118,49,69,45
119,481,5,134,0,1,4,3,0,118,49,69,45
120,481,4,134,0,1,3,3,0,118,49,69,46
121,482,3,134,0,1,2,2,0,119,50,69,46
122,482,3,134,0,0,3,2,0,119,50,69,46
123,481,3,135,1,1,2,1,0,120,51,69,46
124,481,3,135,0,1,2,2,0,120,51,69,46
125,481,3,135,0,1,2,2,0,120,51,69,46
126,481,3,135,0,1,2,2,0,120,51,69,46
127,481,3,135,0,0,3,2,0,120,51,69,46
128,480,3,136,1,1,2,1,0,121,51,70,46
129,480,3,136,0,1,2,2,0,121,51,70,46
130,480,3,136,0,0,3,2,0,121,51,70,46
131,480,3,136,0,0,3,2,0,121,51,70,46
132,480,2,136,0,0,2,2,0,122,51,71,46
133,480,2,136,0,0,2,2,0,122,51,71,46
134,480,2,136,0,0,2,2,0,122,51,71,46
135,480,2,136,0,0,2,2,0,122,51,71,46
136,479,2,136,0,0,2,2,0,122,51,71,47
137,479,2,137,1,1,1,1,0,123,51,72,47
138,479,2,137,0,1,1,1,0,123,51,72,47
139,479,2,137,0,0,2,1,0,123,51,72,47
140,479,1,137,0,0,1,0,0,124,52,72,47
141,479,1,137,0,0,1,1,0,124,52,72,47
142,479,1,137,0,0,1,1,0,124,52,72,47
143,479,1,137,0,0,1,1,0,124,52,72,47
144,479,1,137,0,0,1,1,0,124,52,72,47
145,479,1,137,0,0,1,1,0,124,52,72,47
146,479,1,137,0,0,1,1,0,124,52,72,47
147,479,1,137,0,0,1,1,0,124,52,72,47
148,479,1,137,0,0,1,1,0,124,52,72,47
149,478,0,137,0,0,0,0,0,125,52,73,48
150,479,0,137,0,0,0,0,0,125,52,73,48
151,479,0,137,0,0,0,0,0,125,52,73,48
152,479,0,137,0,0,0,0,0,125,52,73,48
153,479,0,137,0,0,0,0,0,125,52,73,48
154,479,0,137,0,0,0,0,0,125,52,73,48
155,478,0,137,0,0,0,0,0,125,52,73,49
156,479,0,137,0,0,0,0,0,125,52,73,49
157,479,0,137,0,0,0,0,0,125,52,73,49
158,479,0,137,0,0,0,0,0,125,52,73,49
159,479,0,137,0,0,0,0,0,125,52,73,49
160,479,0,137,0,0,0,0,0,125,52,73,49
161,479,0,137,0,0,0,0,0,125,52,73,49
162,479,0,137,0,0,0,0,0,125,52,73,49
163,479,0,137,0,0,0,0,0,125,52,73,49
164,478,0,137,0,0,0,0,0,125,52,73,50
165,478,0,137,0,0,0,0,0,125,52,73,51
166,479,0,137,0,0,0,0,0,125,52,73,51
167,479,0,137,0,0,0,0,0,125,52,73,51
168,478,0,137,0,0,0,0,0,125,52,73,52
169,477,0,137,0,0,0,0,0,125,52,73,54
170,479,0,137,0,0,0,0,0,125,52,73,54
171,478,0,137,0,0,0,0,0,125,52,73,55
172,479,0,137,0,0,0,0,0,125,52,73,55
173,479,0,137,0,0,0,0,0,125,52,73,55
174,479,0,137,0,0,0,0,0,125,52,73,55
175,479,0,137,0,0,0,0,0,125,52,73,55
176,478,0,137,0,0,0,0,0,125,52,73,56
177,478,0,137,0,0,0,0,0,125,52,73,57
178,479,0,137,0,0,0,0,0,125,52,73,57
179,479,0,137,0,0,0,0,0,125,52,73,57
