Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,198.618,1.295,0.0,0.0,0.0,0.0,0.0,0.0,1.295,0.0,0.0,0.0,0.0,0.0,0.0,0.087
1,198.57,1.329,0.0,0.0,0.0,0.0,0.0,0.0,1.329,0.0,0.0,0.0,0.0,0.0,0.0,0.188
2,198.633,1.259,0.0,0.0,0.0,0.0,0.0,0.0,1.024,0.235,0.0,0.0,0.0,0.0,0.0,0.296
3,198.549,1.352,0.062,0.044,0.018,0.062,0.044,0.018,0.553,0.799,0.0,0.0,0.0,0.0,0.0,0.395
4,198.389,1.503,0.207,0.126,0.081,0.145,0.082,0.063,0.208,1.295,0.189,0.109,0.0,0.0,0.0,0.503
5,198.179,1.723,0.458,0.27,0.188,0.251,0.144,0.107,0.456,1.267,0.499,0.347,0.0,0.0,0.0,0.601
6,197.885,2.006,0.7,0.4,0.3,0.242,0.13,0.112,0.653,1.353,0.764,0.487,0.0,0.0,0.0,0.71
7,197.543,2.345,0.973,0.548,0.425,0.273,0.148,0.125,0.786,1.559,0.773,0.541,0.0,0.0,0.0,0.822
8,197.204,2.687,1.275,0.728,0.547,0.302,0.18,0.122,0.866,1.821,0.874,0.559,0.0,0.0,0.0,0.931
9,196.87,3.023,1.637,0.915,0.722,0.362,0.187,0.175,0.994,2.029,0.94,0.573,0.0,0.0,0.0,1.038
10,196.431,3.479,2.031,1.124,0.907,0.394,0.209,0.185,1.123,2.356,1.109,0.677,0.0,0.0,0.0,1.128
11,196.066,3.851,2.406,1.307,1.099,0.375,0.183,0.192,1.161,2.69,1.253,0.779,0.0,0.0,0.0,1.211
12,195.599,4.004,2.868,1.542,1.326,0.462,0.235,0.227,1.317,2.687,1.27,0.725,0.293,0.0,0.293,1.315
13,195.068,3.907,3.355,1.759,1.596,0.487,0.217,0.27,1.399,2.508,1.151,0.571,0.88,0.0,0.88,1.415
14,194.601,4.001,3.776,1.936,1.84,0.421,0.177,0.244,1.41,2.591,1.19,0.529,1.357,0.0,1.357,1.517
15,194.163,4.376,4.16,2.084,2.076,0.384,0.148,0.236,1.357,3.019,1.484,0.639,1.374,0.016,1.358,1.639
16,193.773,4.726,4.598,2.24,2.358,0.438,0.156,0.282,1.371,3.355,1.695,0.75,1.449,0.063,1.386,1.77
17,193.192,5.165,5.141,2.458,2.683,0.543,0.218,0.325,1.445,3.72,1.908,0.876,1.598,0.137,1.461,1.885
18,192.658,5.437,5.695,2.676,3.019,0.554,0.218,0.336,1.582,3.855,1.995,0.95,1.82,0.258,1.562,2.024
19,192.133,5.763,6.235,2.888,3.347,0.54,0.212,0.328,1.688,4.075,2.171,0.99,2.058,0.365,1.693,2.151
20,191.568,6.051,6.842,3.151,3.691,0.607,0.263,0.344,1.786,4.265,2.253,1.052,2.344,0.513,1.831,2.283
21,190.95,6.316,7.454,3.435,4.019,0.612,0.284,0.328,1.818,4.498,2.273,1.125,2.672,0.69,1.982,2.397
22,190.212,6.697,8.139,3.759,4.38,0.685,0.324,0.361,1.963,4.734,2.344,1.219,3.006,0.845,2.161,2.512
23,189.448,7.097,8.927,4.129,4.798,0.788,0.37,0.418,2.187,4.91,2.472,1.252,3.408,1.021,2.387,2.633
24,188.708,7.404,9.662,4.455,5.207,0.735,0.326,0.409,2.256,5.148,2.583,1.283,3.825,1.204,2.621,2.756
25,187.897,7.742,10.366,4.755,5.611,0.704,0.3,0.404,2.314,5.428,2.72,1.314,4.252,1.398,2.854,2.873
26,187.077,8.204,11.228,5.166,6.062,0.862,0.411,0.451,2.416,5.788,2.88,1.402,4.67,1.565,3.105,2.986
27,186.326,8.495,12.063,5.526,6.537,0.835,0.36,0.475,2.489,6.006,3.023,1.464,5.124,1.738,3.386,3.113
28,185.442,8.931,12.971,5.935,7.036,0.908,0.409,0.499,2.605,6.326,3.261,1.536,5.546,1.87,3.676,3.236
29,184.522,9.379,13.885,6.332,7.553,0.914,0.397,0.517,2.695,6.684,3.466,1.607,5.991,2.039,3.952,3.357
30,183.621,9.801,14.787,6.735,8.052,0.902,0.403,0.499,2.759,7.042,3.688,1.661,6.484,2.21,4.274,3.508
31,182.808,10.08,15.696,7.14,8.556,0.909,0.405,0.504,2.781,7.299,3.829,1.713,7.041,2.392,4.649,3.62
32,181.692,10.586,16.742,7.584,9.158,1.046,0.444,0.602,2.939,7.647,4.077,1.787,7.605,2.605,5.0,3.749
33,180.67,11.059,17.829,8.057,9.772,1.087,0.473,0.614,3.099,7.96,4.222,1.915,8.178,2.829,5.349,3.897
34,179.586,11.539,18.993,8.556,10.437,1.164,0.499,0.665,3.293,8.246,4.409,1.961,8.827,3.085,5.742,4.013
35,178.531,11.854,20.073,9.031,11.042,1.08,0.475,0.605,3.367,8.487,4.491,2.024,9.508,3.358,6.15,4.159
36,177.335,12.307,21.239,9.545,11.694,1.166,0.514,0.652,3.434,8.873,4.655,2.114,10.228,3.673,6.555,4.296
37,176.248,12.756,22.428,10.046,12.382,1.189,0.501,0.688,3.543,9.213,4.842,2.186,10.924,3.946,6.978,4.42
38,175.049,13.166,23.638,10.597,13.041,1.21,0.551,0.659,3.598,9.568,5.017,2.316,11.696,4.259,7.437,4.571
39,173.727,13.657,25.004,11.172,13.832,1.366,0.575,0.791,3.806,9.851,5.129,2.397,12.487,4.601,7.886,4.731
40,172.564,14.036,26.268,11.75,14.518,1.264,0.578,0.686,3.874,10.162,5.316,2.501,13.325,4.959,8.366,4.884
41,171.328,14.453,27.569,12.328,15.241,1.301,0.578,0.723,3.94,10.513,5.521,2.564,14.163,5.305,8.858,5.024
42,170.1,14.856,28.894,12.909,15.985,1.325,0.581,0.744,3.965,10.891,5.716,2.658,15.017,5.651,9.366,5.155
43,168.688,15.33,30.269,13.534,16.735,1.375,0.625,0.75,4.021,11.309,5.977,2.722,15.891,5.986,9.905,5.302
44,167.378,15.767,31.65,14.156,17.494,1.381,0.622,0.759,4.119,11.648,6.205,2.818,16.791,6.367,10.424,5.439
45,166.032,16.118,33.037,14.793,18.244,1.387,0.637,0.75,4.175,11.943,6.384,2.939,17.753,6.757,10.996,5.63
46,164.624,16.47,34.499,15.435,19.064,1.462,0.642,0.82,4.287,12.183,6.501,2.985,18.801,7.168,11.633,5.799
47,163.322,16.811,35.929,16.086,19.843,1.43,0.651,0.779,4.4,12.411,6.66,3.061,19.828,7.587,12.241,5.944
48,161.896,17.131,37.423,16.745,20.678,1.494,0.659,0.835,4.459,12.672,6.792,3.135,20.933,8.047,12.886,6.103
49,160.499,17.424,38.906,17.416,21.49,1.483,0.671,0.812,4.48,12.944,6.861,3.197,22.021,8.51,13.511,6.272
50,159.023,17.744,40.407,18.082,22.325,1.501,0.666,0.835,4.482,13.262,7.036,3.263,23.142,8.94,14.202,6.441
51,157.629,18.0,41.927,18.79,23.137,1.52,0.708,0.812,4.547,13.453,7.17,3.345,24.31,9.419,14.891,6.623
52,156.178,18.246,43.436,19.495,23.941,1.509,0.705,0.804,4.61,13.636,7.283,3.44,25.516,9.925,15.591,6.792
53,154.776,18.403,44.929,20.18,24.749,1.493,0.685,0.808,4.61,13.793,7.379,3.47,26.771,10.423,16.348,6.956
54,153.31,18.661,46.478,20.847,25.631,1.549,0.667,0.882,4.649,14.012,7.488,3.519,28.004,10.941,17.063,7.128
55,151.833,18.917,48.064,21.57,26.494,1.586,0.723,0.863,4.654,14.263,7.596,3.579,29.254,11.461,17.793,7.283
56,150.374,19.083,49.614,22.293,27.321,1.55,0.723,0.827,4.722,14.361,7.693,3.622,30.557,12.012,18.545,7.44
57,148.883,19.304,51.116,22.983,28.133,1.502,0.69,0.812,4.66,14.644,7.897,3.698,31.793,12.516,19.277,7.596
58,147.484,19.404,52.666,23.682,28.984,1.55,0.699,0.851,4.624,14.78,7.897,3.728,33.147,13.079,20.068,7.759
59,145.953,19.569,54.282,24.417,29.865,1.616,0.735,0.881,4.716,14.853,7.999,3.745,34.539,13.674,20.865,7.913
60,144.457,19.592,55.828,25.112,30.716,1.546,0.695,0.851,4.779,14.813,8.074,3.742,35.958,14.261,21.697,8.087
