
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,598,2,2,2,2,0,0,0,0,0,0,0
1,598,2,2,0,2,0,0,0,0,0,0,0
2,598,2,2,0,2,0,0,0,0,0,0,0
3,598,2,2,0,2,0,0,0,0,0,0,0
4,598,2,2,0,0,2,0,0,0,0,0,0
5,597,3,3,1,1,2,0,0,0,0,0,0
6,595,5,5,2,3,2,2,0,0,0,0,0
7,595,5,5,0,3,2,2,0,0,0,0,0
8,595,5,5,0,3,2,2,0,0,0,0,0
9,594,6,6,1,2,4,2,0,0,0,0,0
10,592,7,7,1,2,5,2,0,0,0,0,1
11,593,7,7,0,1,6,3,1,0,0,0,1
12,593,7,7,0,0,7,4,1,0,0,0,1
13,593,7,7,0,0,7,5,1,0,0,0,1
14,592,6,8,1,1,5,4,1,2,0,2,1
15,589,9,11,3,4,5,4,1,2,0,2,1
16,589,9,11,0,3,6,4,1,2,0,2,1
17,588,9,11,0,0,9,4,1,2,0,2,2
18,588,9,12,1,1,8,3,2,2,0,2,3
19,588,9,13,1,2,7,6,1,3,0,3,3
20,583,11,16,3,5,6,5,1,4,0,4,5
21,584,10,16,0,4,6,4,1,5,0,5,6
22,585,9,16,0,1,8,3,1,6,1,5,6
23,583,11,18,2,2,9,4,1,6,1,5,6
24,582,11,18,0,2,9,6,2,6,1,5,7
25,583,11,18,0,2,9,6,3,6,1,5,7
26,580,13,21,3,3,10,6,2,7,1,6,7
27,579,11,22,1,4,7,3,2,10,2,8,7
28,578,12,23,1,3,9,5,2,10,2,8,7
29,576,14,25,2,4,10,5,2,10,2,8,7
30,571,19,30,5,8,11,6,3,10,2,8,7
31,569,20,32,2,8,12,6,3,11,2,9,7
32,566,20,35,3,8,12,5,2,14,5,9,7
33,565,20,36,1,7,13,7,1,15,5,10,7
34,561,24,40,4,8,16,9,2,15,5,10,7
35,559,24,40,0,7,17,9,4,15,5,10,9
36,559,24,42,2,4,20,8,6,17,5,12,9
37,557,26,44,2,6,20,9,6,17,5,12,9
38,554,27,47,3,7,20,11,7,19,6,13,9
39,552,28,49,2,8,20,10,7,20,6,14,9
40,552,27,49,0,4,23,10,8,21,7,14,9
41,550,27,51,2,4,23,8,9,23,9,14,9
42,547,27,54,3,5,22,10,8,26,9,17,9
43,543,28,57,3,7,21,11,7,28,9,19,10
44,541,28,60,3,9,19,10,7,31,11,20,10
45,538,29,63,3,8,21,9,7,32,12,20,11
46,538,25,64,1,6,19,6,6,37,15,22,11
47,534,28,68,4,9,19,8,7,37,15,22,12
48,532,29,71,3,8,21,10,6,39,16,23,12
49,528,32,75,4,10,22,11,5,40,17,23,12
50,526,32,77,2,10,22,11,7,42,18,24,12
51,523,33,80,3,9,24,11,7,44,20,24,12
52,521,32,81,1,7,25,12,6,46,20,26,13
53,521,31,82,1,6,25,12,8,47,20,27,14
54,520,31,83,1,5,26,15,7,48,20,28,15
55,514,34,90,7,9,25,12,8,52,22,30,15
56,508,37,96,6,15,22,10,9,55,23,32,15
57,503,39,99,3,15,24,11,10,56,23,33,17
58,502,37,101,2,12,25,9,8,60,24,36,18
59,499,40,105,4,9,31,11,8,61,24,37,18
60,496,41,108,3,11,30,14,8,63,24,39,18
61,493,40,111,3,10,30,16,9,67,26,41,18
62,488,42,116,5,11,31,13,10,70,27,43,18
63,487,41,117,1,9,32,15,10,72,28,44,18
64,484,42,120,3,7,35,18,9,74,29,45,18
65,482,41,122,2,7,34,19,8,77,29,48,18
66,478,44,125,3,8,36,22,10,77,29,48,19
67,475,45,129,4,10,35,21,10,80,31,49,19
68,471,44,133,4,12,32,19,9,85,33,52,19
69,469,39,135,2,8,31,17,6,92,35,57,19
70,466,41,138,3,11,30,19,5,93,35,58,19
71,463,40,141,3,10,30,21,5,97,36,61,20
72,461,39,144,3,8,31,17,5,101,36,65,20
73,457,40,148,4,9,31,18,5,104,37,67,20
74,453,39,152,4,11,28,19,4,109,39,70,20
75,449,40,156,4,10,30,20,3,111,40,71,21
