Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,0.18146430207975597,0.17295997084629586,0.17291324385075277,0.17291324385075277,0.17295997084629586,0.0,0.0,0.0,0.0,0.0,0.0,0.06010092521851233
1,0.18416889481718085,0.17295997084629586,0.17291324385075277,0.0,0.17295997084629586,0.0,0.0,0.0,0.0,0.0,0.0,0.08572330399888264
2,0.1788035432274961,0.17295997084629586,0.17291324385075277,0.0,0.13063945294843618,0.1310408988511494,0.0,0.0,0.0,0.0,0.0,0.0972552613414095
3,0.21343747458109497,0.20195759130785032,0.20321655861904975,0.060669663595639634,0.1077032961426901,0.16041297713191172,0.0,0.0,0.0,0.0,0.0,0.10622541307916097
4,0.2533094087586495,0.2435656840038071,0.2443296332763787,0.08659670836117214,0.11200198410940962,0.17295997084629586,0.09515537533185109,0.09387289924211999,0.0,0.0,0.0,0.12552918289216958
5,0.29797125479963443,0.29013929082564477,0.29103785029275886,0.09252900173251713,0.14818429693657106,0.177968332218761,0.11430952132988166,0.10904081341359753,0.0,0.0,0.0,0.1352140091958976
6,0.34503549810055045,0.34426909841171066,0.34535152637229904,0.09519252156349342,0.18621970297951232,0.20806710261816783,0.12989506254175823,0.1283303817055294,0.0,0.0,0.0,0.1419168913146143
7,0.38872492936145825,0.3871887802030832,0.3893467722877757,0.08528028654224418,0.1941674795144905,0.25322964385168756,0.13461129974932276,0.13157553424600338,0.0,0.0,0.0,0.14381174563233068
8,0.44723505220319215,0.44624018536019705,0.44757934796779075,0.11290024201242728,0.21297318084109967,0.29406760715141267,0.1563342702045973,0.13547894838145685,0.0,0.0,0.0,0.1516608390488794
9,0.5174480894278431,0.5104751203387374,0.5125446519104655,0.11520293907586372,0.2283250385575862,0.3368961114334653,0.18448946754859377,0.15072551813870744,0.0,0.0,0.0,0.15919938581679405
10,0.5760708079373366,0.5790718801878074,0.5819021404068738,0.1228409499714936,0.23887573372282117,0.38402440999856696,0.2131628106363393,0.16578859606697496,0.0,0.0,0.0,0.17401671811012348
11,0.6499502700479118,0.6493944343102515,0.6514157077031719,0.1131504763712036,0.2643841710446938,0.4448765576147517,0.2430841397333421,0.18586407545691702,0.0,0.0,0.0,0.19095718489925032
12,0.7124888799415778,0.6375331245107857,0.7078377945789157,0.11879444941629728,0.2473679629436866,0.4504487100703479,0.25173338469439643,0.14763796834476456,0.1310408988511494,0.0,0.1310408988511494,0.2059714602177749
13,0.7818981049117887,0.6908134569644921,0.7972040789122591,0.1409742436537163,0.24671375471926318,0.49848659850480326,0.2583768291828543,0.1548019262271512,0.16041297713191172,0.0,0.16041297713191172,0.21195339682166559
14,0.8901254025828228,0.7490728275742626,0.8890915804256828,0.14076271315281405,0.28344739237189015,0.5175700801618925,0.2706128473138575,0.16593475655914716,0.17295997084629586,0.0,0.17295997084629586,0.22348027730301917
15,0.9422431863495868,0.8037004065162238,0.9478652250444073,0.11725393318982884,0.27739043701154253,0.5750107596709594,0.3241398874971525,0.19514304517662956,0.17561148578436986,0.021904291355759033,0.17284312967181387,0.22682703774132626
16,1.0273133539834511,0.871429801527294,1.0390803043017796,0.14077347661108508,0.2864957207006729,0.6368887443873323,0.347369625277825,0.20605971479308144,0.20418599166426477,0.05412294272573257,0.18333333333333335,0.23354968324845693
17,1.118340671971586,0.9180188374203364,1.1299861445472184,0.15664087473058758,0.3256865320698987,0.6606547104688245,0.3578837913077485,0.2341436147393995,0.24772907978212202,0.07756391955130694,0.21039645117412667,0.23703556396848677
18,1.2045100433140623,0.9662151505600175,1.2153629378531627,0.1364632632697248,0.31785105462982643,0.7002878196163562,0.3865621593357309,0.24417248415864146,0.2844434580159664,0.11142329879855253,0.22201101073795618,0.24756388829528184
19,1.2985990897731277,1.0111874208078342,1.3031349147577187,0.15155423738281576,0.3301224137813246,0.7297405101275468,0.40217087679419816,0.24316100165789897,0.3275498265743532,0.13361712223190317,0.24323368652928457,0.2597590180816587
20,1.3876551692286052,1.068809873389344,1.4063722225224828,0.16476184220402684,0.35144003899684084,0.7865639378224942,0.4289180656847028,0.2588162641447762,0.3726766410547873,0.16041297713191172,0.26564957551198337,0.26794202599243233
21,1.494162378097244,1.1195575424734054,1.5064209373226463,0.157438459999038,0.3710359507752271,0.8156276631211602,0.4438798181144227,0.2654118202782882,0.43253889881708796,0.19488406291895186,0.2883232613409869,0.2696256289709489
22,1.614142046244551,1.160951803870036,1.6183602500648298,0.16800673387177859,0.37046926289163956,0.8373575561059186,0.47093717010002323,0.26041730302952554,0.5065231056582282,0.22637012687948546,0.3369665630985731,0.28176930172383824
23,1.7143824167049402,1.1909977991481588,1.7313216764872863,0.19021253397399468,0.38088016090326493,0.8688573710990382,0.47084171352156057,0.257485902330574,0.5874263332280031,0.25340310044103903,0.3796276751202048,0.29433026183235567
24,1.8258024387798766,1.252059313791693,1.8489647663140332,0.1971104392276707,0.4074694014663103,0.911441859158478,0.49275457451663573,0.27320765773020395,0.6350089476821281,0.2806485994328786,0.4041151950979954,0.2928715373226585
25,1.9555370752111176,1.3251354037923213,1.9752652296015154,0.20111808682583682,0.43539718312215464,0.9586706916086957,0.5482193397212874,0.2781613513300102,0.6925833647812494,0.30694980341772793,0.44140615530302013,0.28821288428289715
26,2.102517970953356,1.4077631085154099,2.1351261406211193,0.21429706559641062,0.4846116845975598,0.986913871570863,0.5509175083532025,0.3030151511363447,0.7781329636321219,0.34485980169959335,0.48676524530866416,0.2942873604235332
