
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,596,3,2,2,3,0,0,0,0,0,0,1
1,597,3,2,0,3,0,0,0,0,0,0,1
2,597,3,2,0,2,1,0,0,0,0,0,1
3,596,3,2,0,0,3,0,0,0,0,0,2
4,597,3,2,0,0,3,0,1,0,0,0,2
5,597,3,2,0,0,3,1,2,0,0,0,2
6,597,3,2,0,0,3,1,2,0,0,0,2
7,597,3,2,0,0,3,1,2,0,0,0,2
8,595,4,3,1,1,3,1,2,0,0,0,3
9,596,4,3,0,1,3,1,2,0,0,0,3
10,594,5,4,1,1,4,1,2,0,0,0,4
11,592,7,6,2,3,4,1,2,0,0,0,5
12,593,6,6,0,2,4,2,1,1,0,1,5
13,592,5,7,1,2,3,1,0,3,0,3,5
14,592,5,7,0,1,4,2,0,3,0,3,5
15,590,6,8,1,2,4,3,0,3,0,3,6
16,591,6,8,0,2,4,4,0,3,0,3,6
17,588,7,9,1,2,5,4,0,3,0,3,8
18,590,7,9,0,1,6,4,0,3,0,3,8
19,589,8,10,1,1,7,4,1,3,0,3,8
20,585,11,14,4,5,6,4,1,4,1,3,8
21,583,12,16,2,7,5,3,2,4,1,3,9
22,584,11,16,0,5,6,2,2,5,2,3,9
23,584,10,16,0,3,7,1,2,6,3,3,9
24,582,12,18,2,3,9,3,2,6,3,3,9
25,581,13,19,1,3,10,5,2,6,3,3,9
26,580,13,19,0,3,10,5,4,6,3,3,10
27,581,12,19,0,2,10,6,3,7,3,4,10
28,581,11,19,0,1,10,5,3,8,3,5,10
29,579,11,20,1,1,10,5,3,9,3,6,12
30,578,12,22,2,3,9,5,3,9,3,6,14
31,579,13,23,1,4,9,5,4,9,3,6,14
32,578,12,24,1,5,7,3,4,11,5,6,14
33,576,11,24,0,2,9,2,4,12,6,6,16
34,576,11,26,2,3,8,2,2,14,6,8,16
35,575,11,27,1,4,7,3,3,15,6,9,16
36,575,11,27,0,2,9,4,3,15,6,9,16
37,575,10,27,0,1,9,4,2,16,6,10,16
38,575,9,27,0,1,8,5,2,17,7,10,16
39,575,8,27,0,0,8,6,1,18,8,10,16
40,573,9,28,1,1,8,6,1,18,8,10,17
41,572,11,30,2,3,8,7,1,18,8,10,17
42,570,12,31,1,4,8,7,1,18,8,10,18
43,569,10,33,2,4,6,4,0,21,9,12,19
44,569,11,34,1,3,8,4,0,21,9,12,19
45,569,11,34,0,3,8,6,0,21,9,12,19
46,569,9,34,0,3,6,6,0,23,11,12,19
47,567,9,35,1,1,8,5,0,24,11,13,20
48,567,10,36,1,2,8,5,0,24,11,13,20
49,563,12,39,3,5,7,6,1,25,11,14,21
50,564,12,39,0,4,8,6,1,25,11,14,21
51,562,14,41,2,4,10,6,1,25,11,14,21
52,560,15,43,2,5,10,5,2,25,11,14,22
53,561,13,43,0,3,10,5,2,27,11,16,22
54,559,13,45,2,4,9,4,2,29,12,17,22
55,557,14,47,2,6,8,4,3,29,12,17,23
56,555,16,49,2,6,10,4,4,29,12,17,24
57,556,14,49,0,5,9,3,3,31,12,19,24
58,555,15,50,1,3,12,4,4,31,12,19,24
59,554,16,51,1,3,13,5,4,31,12,19,24
60,553,16,52,1,3,13,8,3,32,12,20,24
61,551,17,54,2,4,13,8,3,33,12,21,24
62,547,20,58,4,6,14,7,4,34,12,22,24
63,544,20,60,2,7,13,6,4,36,13,23,25
64,543,21,62,2,5,16,8,3,37,13,24,25
65,543,21,62,0,4,17,9,3,37,13,24,25
66,540,22,65,3,4,18,10,4,39,15,24,25
67,539,22,66,1,4,18,10,4,40,16,24,25
68,536,21,68,2,4,17,10,4,43,18,25,26
69,533,24,72,4,8,16,10,4,44,19,25,26
70,529,27,76,4,10,17,12,3,45,19,26,26
71,525,30,80,4,10,20,12,2,46,19,27,26
72,520,33,85,5,12,21,11,3,48,19,29,26
73,514,37,90,5,14,23,13,4,49,19,30,27
