
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,592,8,8,8,8,0,0,0,0,0,0,0
1,590,8,8,0,8,0,0,0,0,0,0,2
2,592,8,8,0,4,4,0,0,0,0,0,2
3,591,9,9,1,2,7,0,0,0,0,0,2
4,589,11,11,2,3,8,2,2,0,0,0,2
5,589,11,11,0,3,8,5,2,0,0,0,2
6,587,13,13,2,3,10,5,3,0,0,0,2
7,585,15,15,2,4,11,5,3,0,0,0,2
8,581,18,18,3,5,13,6,4,0,0,0,3
9,581,19,19,1,5,14,7,4,0,0,0,3
10,577,23,23,4,8,15,9,4,0,0,0,3
11,574,26,26,3,9,17,10,4,0,0,0,3
12,571,24,28,2,9,15,9,2,4,0,4,4
13,570,23,30,2,8,15,8,2,7,0,7,4
14,569,23,31,1,5,18,9,2,8,0,8,4
15,568,24,32,1,5,19,12,2,8,0,8,4
16,565,24,35,3,6,18,12,3,10,1,9,5
17,561,27,39,4,8,19,12,3,11,2,9,6
18,558,29,43,4,8,21,12,3,13,3,10,6
19,554,32,47,4,10,22,13,3,14,3,11,6
20,553,32,48,1,9,23,14,5,15,4,11,6
21,548,36,53,5,13,23,13,7,16,4,12,6
22,543,39,58,5,11,28,13,7,18,6,12,6
23,539,40,62,4,13,27,10,8,21,8,13,6
24,537,38,64,2,9,29,11,10,25,11,14,6
25,534,40,67,3,7,33,12,10,26,11,15,6
26,530,42,71,4,9,33,15,11,28,12,16,6
27,522,48,79,8,15,33,17,12,30,14,16,6
28,517,49,84,5,16,33,17,10,34,14,20,6
29,514,50,87,3,13,37,19,8,36,15,21,6
30,506,56,95,8,20,36,20,9,38,16,22,6
31,501,59,99,4,16,43,24,10,39,16,23,7
32,495,59,106,7,20,39,22,6,46,19,27,7
33,495,57,106,0,15,42,25,9,48,19,29,7
34,488,58,113,7,14,44,21,10,54,21,33,7
35,486,55,115,2,11,44,21,10,59,24,35,7
36,481,58,120,5,13,45,25,12,61,25,36,7
37,474,61,126,6,16,45,25,14,63,27,36,9
38,470,63,132,6,17,46,25,13,67,30,37,9
39,467,60,135,3,15,45,23,12,73,34,39,9
40,466,60,136,1,11,49,24,15,74,35,39,9
