
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,595,5,5,5,5,0,0,0,0,0,0,0
1,595,5,5,0,5,0,0,0,0,0,0,0
2,595,5,5,0,3,2,0,0,0,0,0,0
3,593,6,6,1,2,4,0,0,0,0,0,1
4,593,7,7,1,2,5,1,1,0,0,0,1
5,592,8,8,1,3,5,2,2,0,0,0,1
6,591,9,9,1,3,6,3,2,0,0,0,1
7,590,10,10,1,4,6,3,2,0,0,0,1
8,590,10,10,0,2,8,3,3,0,0,0,1
9,589,10,10,0,1,9,3,3,0,0,0,2
10,589,11,11,1,1,10,5,3,0,0,0,2
11,587,13,13,2,3,10,6,3,0,0,0,2
12,586,12,14,1,4,8,5,3,2,0,2,2
13,585,11,15,1,2,9,4,2,4,0,4,2
14,583,12,17,2,3,9,3,2,5,0,5,2
15,580,14,19,2,4,10,5,3,5,0,5,3
16,579,15,21,2,5,10,6,2,6,0,6,3
17,579,15,21,0,3,12,7,2,6,0,6,3
18,576,15,23,2,5,10,6,2,8,2,6,4
19,576,15,24,1,4,11,7,2,9,2,7,4
20,573,15,25,1,3,12,7,1,10,2,8,6
21,573,17,27,2,4,13,9,1,10,2,8,6
22,573,17,27,0,4,13,11,1,10,2,8,6
23,571,16,29,2,5,11,9,1,13,4,9,6
24,571,15,29,0,4,11,8,1,14,5,9,6
25,569,16,31,2,4,12,8,1,15,6,9,6
26,568,16,32,1,5,11,8,1,16,7,9,6
27,568,14,32,0,2,12,7,2,18,8,10,6
28,566,16,34,2,3,13,7,2,18,8,10,6
29,565,15,35,1,4,11,6,4,20,9,11,6
30,564,13,35,0,3,10,5,4,22,9,13,7
31,564,13,36,1,3,10,5,3,23,10,13,7
32,563,13,36,0,2,11,5,4,23,10,13,8
33,562,13,37,1,2,11,5,4,24,11,13,9
34,559,15,40,3,5,10,5,4,25,12,13,10
35,558,14,41,1,4,10,5,3,27,12,15,11
36,557,16,43,2,6,10,5,3,27,12,15,11
37,556,13,43,0,5,8,6,1,30,12,18,12
38,554,14,45,2,3,11,5,1,31,13,18,13
39,551,18,49,4,6,12,6,1,31,13,18,13
40,546,22,54,5,11,11,9,1,32,13,19,13
41,545,22,55,1,10,12,8,2,33,14,19,13
42,544,22,56,1,8,14,7,2,34,15,19,13
43,542,23,58,2,5,18,8,2,35,16,19,13
44,537,27,62,4,7,20,10,3,35,16,19,14
45,534,27,64,2,8,19,13,3,37,18,19,16
46,536,27,64,0,5,22,15,3,37,18,19,16
47,532,30,68,4,6,24,14,4,38,18,20,16
48,530,27,69,1,6,21,14,3,42,18,24,17
49,529,28,71,2,6,22,16,3,43,18,25,17
50,526,31,74,3,7,24,17,3,43,18,25,17
51,522,32,77,3,8,24,16,4,45,19,26,18
52,519,31,79,2,7,24,15,4,48,21,27,20
53,515,32,85,6,11,21,11,5,53,22,31,20
54,512,33,88,3,11,22,12,5,55,22,33,20
