
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,592,8,8,8,8,0,0,0,0,0,0,0
1,592,8,8,0,8,0,0,0,0,0,0,0
2,591,8,8,0,8,0,0,0,0,0,0,1
3,592,8,8,0,5,3,0,0,0,0,0,1
4,592,8,8,0,0,8,0,0,0,0,0,1
5,587,13,13,5,5,8,3,0,0,0,0,1
6,587,13,13,0,5,8,5,3,0,0,0,1
7,585,14,15,2,2,12,5,3,0,0,0,2
8,584,16,17,2,4,12,5,3,0,0,0,2
9,582,18,19,2,5,13,6,6,0,0,0,2
10,578,22,23,4,9,13,6,6,0,0,0,2
11,575,25,26,3,9,16,7,6,0,0,0,2
12,573,27,28,2,7,20,7,6,0,0,0,2
13,569,28,32,4,8,20,6,7,3,0,3,2
14,568,24,33,1,7,17,7,5,8,0,8,2
15,568,24,33,0,5,19,8,7,8,0,8,2
16,565,26,35,2,3,23,9,8,8,0,8,3
17,561,27,40,5,7,20,10,5,12,3,9,3
18,559,29,42,2,7,22,12,7,12,3,9,3
19,557,30,44,2,7,23,11,8,13,4,9,3
20,555,32,46,2,7,25,12,9,13,4,9,3
21,549,35,52,6,9,26,10,10,16,6,10,3
22,544,36,57,5,13,23,9,9,20,10,10,3
23,542,35,59,2,12,23,12,7,23,11,12,3
24,537,36,63,4,13,23,11,6,25,12,13,5
25,536,36,65,2,10,26,12,6,27,13,14,6
26,535,34,67,2,7,27,11,6,31,14,17,6
27,532,36,70,3,7,29,16,5,32,14,18,6
28,532,34,70,0,4,30,20,4,34,14,20,6
29,529,35,73,3,4,31,22,3,36,14,22,6
30,525,36,76,3,7,29,23,3,38,14,24,7
31,522,35,78,2,7,28,22,4,41,14,27,9
32,522,35,80,2,8,27,20,4,42,15,27,10
33,521,34,82,2,6,28,18,5,45,17,28,10
34,514,38,89,7,11,27,18,3,48,18,30,10
35,508,39,95,6,14,25,17,3,53,20,33,10
36,505,38,98,3,14,24,15,3,57,22,35,10
37,502,38,101,3,13,25,15,3,60,23,37,10
38,501,36,102,1,6,30,15,3,63,24,39,10
39,500,34,103,1,4,30,16,3,66,26,40,10
40,498,36,105,2,6,30,20,7,66,26,40,10
41,495,37,108,3,7,30,22,6,68,26,42,10
42,489,42,114,6,11,31,21,6,69,27,42,10
43,486,41,117,3,12,29,18,7,73,30,43,10
44,481,44,122,5,14,30,18,7,75,31,44,10
45,479,43,124,2,10,33,18,6,78,32,46,10
46,478,41,125,1,6,35,16,8,81,33,48,10
47,475,39,127,2,8,31,18,8,85,35,50,11
48,471,36,132,5,9,27,17,6,93,39,54,11
49,466,37,136,4,10,27,14,6,96,40,56,12
50,462,42,141,5,14,28,14,10,96,40,56,12
51,459,42,144,3,13,29,14,10,98,41,57,13
52,457,43,147,3,11,32,13,10,100,42,58,13
53,452,46,152,5,13,33,14,11,102,43,59,13
54,447,48,157,5,14,34,16,11,105,44,61,13
55,446,44,158,1,12,32,15,10,110,45,65,13
56,445,39,159,1,8,31,14,9,115,48,67,14
57,444,41,161,2,6,35,16,10,115,48,67,14
58,439,41,166,5,8,33,19,7,119,49,70,15
59,434,43,171,5,13,30,20,7,122,50,72,16
60,428,49,178,7,18,31,20,9,123,50,73,16
61,425,48,181,3,15,33,17,8,127,51,76,16
62,422,47,184,3,10,37,16,7,131,53,78,16
63,419,48,187,3,10,38,18,9,133,54,79,16
64,415,48,191,4,10,38,23,8,137,56,81,16
65,412,47,193,2,10,37,23,8,140,58,82,17
66,406,49,200,7,12,37,23,7,145,62,83,17
67,403,47,202,2,11,36,22,6,149,63,86,18
68,400,48,206,4,11,37,26,4,152,64,88,18
69,397,51,209,3,10,41,27,6,152,64,88,18
70,391,55,215,6,11,44,29,6,154,65,89,18
71,383,56,222,7,17,39,26,7,160,69,91,19
72,383,49,223,1,12,37,21,9,168,71,97,19
73,380,49,226,3,9,40,20,8,171,72,99,19
74,376,49,230,4,9,40,20,10,175,73,102,19
75,372,51,234,4,10,41,23,11,177,74,103,19
76,366,52,240,6,15,37,20,13,182,76,106,20
77,363,52,243,3,11,41,22,11,185,76,109,21
78,361,51,246,3,12,39,19,11,189,78,111,22
79,348,56,255,9,15,41,23,10,193,80,113,27
80,347,56,260,5,17,39,20,10,198,85,113,28
81,344,59,264,4,19,40,23,12,199,86,113,28
82,339,57,269,5,15,42,21,10,205,89,116,29
83,337,55,272,3,12,43,17,11,210,91,119,30
84,333,55,276,4,11,44,20,13,214,91,123,31
85,324,62,286,10,18,44,21,15,217,92,125,31
86,320,65,290,4,18,47,24,16,218,92,126,31
87,318,60,292,2,16,44,21,15,225,96,129,32
88,318,59,293,1,8,51,25,13,227,96,131,32
89,310,60,300,7,10,50,25,11,233,98,135,33
90,305,63,306,6,15,48,26,16,236,99,137,33
91,300,66,311,5,16,50,28,17,238,99,139,33
92,297,60,314,3,13,47,23,14,247,100,147,33
93,293,58,318,4,11,47,23,12,253,103,150,34
94,293,54,319,1,9,45,26,10,258,106,152,34
95,290,53,322,3,7,46,28,10,261,107,154,35
96,287,53,326,4,9,44,27,10,265,109,156,37
97,288,50,327,1,7,43,27,11,269,112,157,37
98,284,45,331,4,9,36,25,6,278,118,160,37
99,280,45,335,4,10,35,25,5,282,119,163,37
100,278,45,337,2,10,35,24,6,283,119,164,38
101,278,42,338,1,7,35,22,7,287,121,166,38
102,277,37,339,1,5,32,18,7,293,124,169,38
103,273,34,343,4,6,28,14,8,299,126,173,39
104,273,33,344,1,6,27,15,8,301,127,174,39
105,272,29,345,1,5,24,13,8,305,128,177,40
106,270,31,348,3,5,26,12,9,306,128,178,40
