Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,199.834,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.094
1,199.834,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.194
2,199.819,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.042,0.0,0.0,0.0,0.0,0.0,0.303
3,199.824,0.077,0.005,0.002,0.003,0.005,0.002,0.003,0.005,0.072,0.0,0.0,0.0,0.0,0.0,0.402
4,199.816,0.093,0.021,0.015,0.006,0.016,0.013,0.003,0.021,0.072,0.022,0.02,0.0,0.0,0.0,0.493
5,199.775,0.12,0.037,0.027,0.01,0.016,0.012,0.004,0.038,0.082,0.022,0.02,0.0,0.0,0.0,0.598
6,199.75,0.121,0.048,0.03,0.018,0.011,0.003,0.008,0.046,0.075,0.042,0.024,0.0,0.0,0.0,0.727
7,199.741,0.145,0.064,0.039,0.025,0.016,0.009,0.007,0.051,0.094,0.044,0.032,0.0,0.0,0.0,0.841
8,199.728,0.171,0.089,0.05,0.039,0.025,0.011,0.014,0.063,0.108,0.049,0.027,0.0,0.0,0.0,0.942
9,199.699,0.2,0.115,0.065,0.05,0.026,0.015,0.011,0.073,0.127,0.056,0.038,0.0,0.0,0.0,1.043
10,199.654,0.223,0.138,0.074,0.064,0.023,0.009,0.014,0.075,0.148,0.07,0.042,0.0,0.0,0.0,1.166
11,199.644,0.249,0.165,0.09,0.075,0.027,0.016,0.011,0.074,0.175,0.082,0.044,0.0,0.0,0.0,1.273
12,199.601,0.258,0.198,0.107,0.091,0.033,0.017,0.016,0.093,0.165,0.077,0.037,0.04,0.0,0.04,1.374
13,199.581,0.29,0.226,0.122,0.104,0.028,0.015,0.013,0.094,0.196,0.093,0.048,0.046,0.0,0.046,1.471
14,199.544,0.273,0.251,0.136,0.115,0.025,0.014,0.011,0.09,0.183,0.089,0.036,0.049,0.0,0.049,1.586
15,199.523,0.312,0.28,0.147,0.133,0.029,0.011,0.018,0.091,0.221,0.106,0.05,0.053,0.001,0.052,1.68
16,199.493,0.324,0.301,0.153,0.148,0.021,0.006,0.015,0.079,0.245,0.122,0.054,0.056,0.004,0.052,1.789
17,199.475,0.341,0.331,0.166,0.165,0.03,0.013,0.017,0.078,0.263,0.136,0.059,0.069,0.017,0.052,1.886
18,199.426,0.365,0.373,0.186,0.187,0.042,0.02,0.022,0.099,0.266,0.151,0.062,0.087,0.023,0.064,1.99
19,199.367,0.39,0.405,0.201,0.204,0.032,0.015,0.017,0.116,0.274,0.16,0.069,0.102,0.027,0.075,2.107
20,199.347,0.427,0.443,0.215,0.228,0.038,0.014,0.024,0.115,0.312,0.161,0.078,0.121,0.036,0.085,2.196
21,199.32,0.416,0.482,0.237,0.245,0.039,0.022,0.017,0.123,0.293,0.148,0.075,0.149,0.046,0.103,2.296
22,199.234,0.465,0.537,0.263,0.274,0.055,0.026,0.029,0.13,0.335,0.167,0.085,0.173,0.057,0.116,2.406
23,199.208,0.476,0.592,0.287,0.305,0.055,0.024,0.031,0.149,0.327,0.157,0.082,0.2,0.07,0.13,2.51
24,199.18,0.478,0.629,0.305,0.324,0.037,0.018,0.019,0.138,0.34,0.163,0.089,0.232,0.088,0.144,2.607
25,199.113,0.498,0.681,0.321,0.36,0.052,0.016,0.036,0.136,0.362,0.166,0.093,0.264,0.101,0.163,2.719
26,199.029,0.551,0.754,0.349,0.405,0.073,0.028,0.045,0.174,0.377,0.174,0.104,0.294,0.113,0.181,2.824
27,198.981,0.593,0.814,0.378,0.436,0.06,0.029,0.031,0.195,0.398,0.202,0.109,0.32,0.119,0.201,2.908
28,198.923,0.614,0.874,0.401,0.473,0.06,0.023,0.037,0.201,0.413,0.211,0.111,0.34,0.125,0.215,3.014
29,198.844,0.66,0.933,0.427,0.506,0.059,0.026,0.033,0.19,0.47,0.234,0.111,0.364,0.134,0.23,3.119
30,198.778,0.688,1.003,0.459,0.544,0.07,0.032,0.038,0.194,0.494,0.247,0.105,0.4,0.147,0.253,3.237
31,198.727,0.728,1.077,0.491,0.586,0.074,0.032,0.042,0.205,0.523,0.27,0.119,0.431,0.16,0.271,3.332
32,198.66,0.753,1.15,0.521,0.629,0.073,0.03,0.043,0.203,0.55,0.289,0.123,0.477,0.177,0.3,3.421
33,198.545,0.814,1.237,0.568,0.669,0.087,0.047,0.04,0.235,0.579,0.308,0.13,0.511,0.187,0.324,3.52
34,198.461,0.83,1.302,0.597,0.705,0.065,0.029,0.036,0.229,0.601,0.336,0.13,0.556,0.209,0.347,3.642
35,198.406,0.848,1.378,0.625,0.753,0.076,0.028,0.048,0.233,0.615,0.346,0.134,0.607,0.233,0.374,3.757
