
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,198,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
5,199,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6,196,3,1,1,0,1,1,0,1,2,2,0,0,0,0,2
7,197,3,2,1,1,1,0,1,2,1,1,0,0,0,0,2
8,197,3,2,1,1,0,0,0,2,1,1,0,0,0,0,2
9,196,4,3,1,2,1,0,1,2,2,1,0,0,0,0,2
10,197,3,3,1,2,0,0,0,1,2,0,0,0,0,0,2
11,195,5,4,2,2,1,1,0,2,3,1,1,0,0,0,2
12,192,6,5,3,2,1,1,0,4,2,1,1,1,0,1,3
13,192,6,5,3,2,0,0,0,3,3,1,1,1,0,1,3
14,191,7,7,3,4,2,0,2,4,3,1,1,1,0,1,4
15,190,9,8,4,4,1,1,0,4,5,1,2,1,0,1,4
16,189,10,10,4,6,2,0,2,5,5,1,2,1,0,1,4
17,190,10,11,4,7,1,0,1,4,6,2,2,1,0,1,4
18,187,12,12,4,8,1,0,1,4,8,3,2,1,0,1,4
19,184,13,14,4,10,2,0,2,3,10,5,1,2,0,2,5
20,184,12,15,4,11,1,0,1,3,9,5,2,3,1,2,5
21,183,14,17,6,11,2,2,0,4,10,5,3,3,1,2,5
22,185,12,17,6,11,0,0,0,3,9,6,3,3,1,2,5
23,184,12,17,6,11,0,0,0,1,11,6,2,4,1,3,5
24,180,13,17,6,11,0,0,0,1,12,6,3,5,1,4,6
25,180,13,18,7,11,1,1,0,1,12,7,3,6,2,4,6
26,175,16,22,9,13,4,2,2,5,11,6,4,7,3,4,7
27,175,15,23,10,13,1,1,0,6,9,5,4,8,4,4,8
28,172,16,26,12,14,3,2,1,6,10,4,3,10,4,6,9
29,172,15,27,13,14,1,1,0,6,9,3,2,12,4,8,9
30,170,16,29,14,15,2,1,1,4,12,4,3,13,4,9,9
31,169,17,30,14,16,1,0,1,5,12,5,3,13,4,9,9
32,168,17,31,15,16,1,1,0,4,13,8,3,14,4,10,9
33,164,20,35,18,17,4,3,1,7,13,7,3,15,4,11,9
34,162,21,37,19,18,2,1,1,8,13,9,2,16,4,12,9
35,161,21,38,19,19,1,0,1,7,14,8,3,17,5,12,9
36,159,23,40,20,20,2,1,1,6,17,9,3,17,5,12,9
37,158,24,41,20,21,1,0,1,6,18,10,4,17,5,12,9
38,156,22,43,20,23,2,0,2,5,17,9,4,20,7,13,10
39,157,21,43,20,23,0,0,0,4,17,8,5,21,8,13,10
40,156,17,44,20,24,1,0,1,3,14,6,5,25,10,15,11
41,155,19,46,21,25,2,1,1,3,16,6,6,25,10,15,11
42,151,23,50,21,29,4,0,4,7,16,7,7,25,10,15,11
43,148,25,53,22,31,3,1,2,10,15,9,6,26,10,16,11
44,148,24,53,22,31,0,0,0,6,18,8,6,27,11,16,11
45,145,23,54,22,32,1,0,1,5,18,7,5,29,12,17,13
46,144,23,57,25,32,3,3,0,4,19,6,7,32,15,17,13
47,144,22,57,25,32,0,0,0,3,19,7,7,33,15,18,13
48,140,23,61,28,33,4,3,1,6,17,8,7,36,17,19,13
49,138,24,63,30,33,2,2,0,7,17,9,6,37,17,20,13
50,137,23,64,31,33,1,1,0,6,17,9,5,39,17,22,13
51,134,24,67,31,36,3,0,3,7,17,8,5,41,17,24,13
52,133,25,68,32,36,1,1,0,4,21,10,5,41,17,24,13
53,130,28,71,33,38,3,1,2,6,22,11,6,41,17,24,13
54,129,25,72,33,39,1,0,1,7,18,13,4,45,18,27,13
55,127,24,74,33,41,2,0,2,6,18,12,3,47,18,29,14
56,125,23,77,35,42,3,2,1,5,18,9,2,51,19,32,14
57,123,23,78,35,43,1,0,1,4,19,10,3,52,19,33,15
58,124,22,78,35,43,0,0,0,3,19,12,4,53,20,33,15
59,123,22,79,35,44,1,0,1,2,20,12,5,53,20,33,16
60,123,21,80,35,45,1,0,1,2,19,10,6,55,22,33,16
61,120,22,83,36,47,3,1,2,5,17,10,6,57,23,34,16
62,119,19,84,36,48,1,0,1,6,13,7,6,60,26,34,17
63,120,18,84,36,48,0,0,0,4,14,6,6,61,26,35,17
64,120,18,84,36,48,0,0,0,3,15,6,6,61,26,35,17
65,117,18,87,36,51,3,0,3,3,15,5,6,64,26,38,17
66,116,16,88,37,51,1,1,0,4,12,3,6,67,27,40,17
67,116,14,88,37,51,0,0,0,3,11,3,7,69,27,42,17
68,115,14,89,38,51,1,1,0,2,12,3,6,70,28,42,17
69,113,14,91,38,53,2,0,2,3,11,2,6,72,29,43,17
70,113,13,91,38,53,0,0,0,3,10,3,6,73,29,44,17
71,113,13,91,38,53,0,0,0,1,12,4,6,73,29,44,17
72,112,14,92,38,54,1,0,1,2,12,4,6,73,29,44,17
73,111,13,93,39,54,1,1,0,2,11,5,5,75,29,46,17
74,109,14,95,41,54,2,2,0,4,10,5,4,76,30,46,17
75,109,11,95,41,54,0,0,0,3,8,5,2,79,30,49,17
76,109,11,95,41,54,0,0,0,1,10,5,2,79,30,49,17
77,109,10,95,41,54,0,0,0,0,10,5,2,80,30,50,17
78,108,9,96,41,55,1,0,1,1,8,5,2,82,31,51,17
79,108,8,96,41,55,0,0,0,1,7,5,2,83,31,52,17
80,108,8,96,41,55,0,0,0,1,7,5,2,83,31,52,17
81,108,6,96,41,55,0,0,0,0,6,3,2,85,32,53,17
82,107,7,97,42,55,1,1,0,1,6,3,2,85,32,53,17
83,107,6,97,42,55,0,0,0,1,5,2,3,86,32,54,17
84,106,7,98,43,55,1,1,0,2,5,2,3,86,32,54,17
85,106,6,98,43,55,0,0,0,1,5,2,2,87,32,55,17
86,106,4,98,43,55,0,0,0,1,3,1,1,89,34,55,17
87,106,3,98,43,55,0,0,0,1,2,1,1,90,35,55,17
88,106,3,98,43,55,0,0,0,0,3,1,1,90,35,55,17
89,105,4,99,43,56,1,0,1,1,3,1,1,90,35,55,18
90,105,5,100,44,56,1,1,0,2,3,2,1,90,35,55,18
91,105,4,100,44,56,0,0,0,2,2,2,0,91,35,56,18
92,105,4,100,44,56,0,0,0,2,2,2,0,91,35,56,18
93,105,4,100,44,56,0,0,0,0,4,2,0,91,35,56,18
94,105,4,100,44,56,0,0,0,0,4,2,0,91,35,56,18
95,105,3,100,44,56,0,0,0,0,3,3,0,92,36,56,18
96,105,3,100,44,56,0,0,0,0,3,3,0,92,36,56,18
97,105,3,100,44,56,0,0,0,0,3,3,0,92,36,56,18
98,104,2,100,44,56,0,0,0,0,2,2,0,93,37,56,19
99,105,2,100,44,56,0,0,0,0,2,2,0,93,37,56,19
100,105,2,100,44,56,0,0,0,0,2,2,0,93,37,56,19
101,105,2,100,44,56,0,0,0,0,2,2,0,93,37,56,19
102,105,2,100,44,56,0,0,0,0,2,2,0,93,37,56,19
103,104,1,101,45,56,1,1,0,1,0,0,0,95,38,57,19
104,104,1,101,45,56,0,0,0,1,0,0,0,95,38,57,19
105,104,1,101,45,56,0,0,0,1,0,0,0,95,38,57,19
106,104,1,101,45,56,0,0,0,0,1,0,0,95,38,57,19
107,104,1,101,45,56,0,0,0,0,1,0,0,95,38,57,19
108,104,1,101,45,56,0,0,0,0,1,1,0,95,38,57,19
109,104,1,101,45,56,0,0,0,0,1,1,0,95,38,57,20
110,105,1,101,45,56,0,0,0,0,1,1,0,95,38,57,21
111,106,1,101,45,56,0,0,0,0,1,1,0,95,38,57,21
112,106,1,101,45,56,0,0,0,0,1,1,0,95,38,57,21
113,106,0,101,45,56,0,0,0,0,0,0,0,95,38,57,22
114,106,0,101,45,56,0,0,0,0,0,0,0,95,38,57,24
115,108,0,101,45,56,0,0,0,0,0,0,0,95,38,57,24
116,108,0,101,45,56,0,0,0,0,0,0,0,95,38,57,24
