
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,197,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,198,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,195,4,0,0,0,0,0,0,1,3,0,0,0,0,0,1
4,197,3,1,1,0,1,1,0,1,2,0,1,0,0,0,1
5,197,3,2,2,0,1,1,0,2,1,0,1,0,0,0,1
6,195,5,2,2,0,0,0,0,2,3,1,1,0,0,0,1
7,194,6,2,2,0,0,0,0,2,4,1,2,0,0,0,1
8,196,4,2,2,0,0,0,0,0,4,2,1,0,0,0,1
9,197,3,2,2,0,0,0,0,0,3,1,0,0,0,0,1
10,193,7,3,3,0,1,1,0,1,6,4,2,0,0,0,1
11,194,6,3,3,0,0,0,0,1,5,3,2,0,0,0,1
12,195,4,4,3,1,1,0,1,2,2,2,0,1,0,1,1
13,192,6,4,3,1,0,0,0,3,3,2,1,1,0,1,1
14,192,5,4,3,1,0,0,0,1,4,2,1,1,0,1,1
15,192,6,5,3,2,1,0,1,2,4,2,0,1,0,1,1
16,193,6,7,4,3,2,1,1,2,4,2,1,2,1,1,1
17,189,6,7,4,3,0,0,0,3,3,2,0,2,1,1,1
18,190,6,8,4,4,1,0,1,3,3,1,2,3,2,1,1
19,193,3,8,4,4,0,0,0,1,2,1,1,3,2,1,2
20,189,6,8,4,4,0,0,0,0,6,2,1,3,2,1,2
21,187,7,9,5,4,1,1,0,1,6,3,2,3,2,1,2
22,187,9,11,7,4,2,2,0,3,6,3,3,3,2,1,2
23,189,8,12,7,5,1,0,1,4,4,1,3,3,2,1,2
24,183,9,12,7,5,0,0,0,2,7,2,3,4,3,1,3
25,185,9,13,7,6,1,0,1,2,7,2,2,4,3,1,3
26,188,6,13,7,6,0,0,0,1,5,2,1,5,3,2,4
27,182,10,14,7,7,1,0,1,3,7,4,2,5,3,2,4
28,183,9,14,7,7,0,0,0,1,8,6,2,5,3,2,4
29,183,8,15,7,8,1,0,1,1,7,4,1,7,3,4,4
30,180,13,19,8,11,4,1,3,6,7,5,1,8,4,4,4
31,177,11,19,8,11,0,0,0,5,6,5,1,9,4,5,4
32,179,11,19,8,11,0,0,0,2,9,5,2,9,4,5,4
33,184,10,19,8,11,0,0,0,0,10,5,0,9,4,5,4
34,177,10,20,8,12,1,0,1,1,9,4,1,12,6,6,4
35,177,9,20,8,12,0,0,0,1,8,5,2,13,6,7,4
36,176,9,21,8,13,1,0,1,2,7,5,2,14,7,7,4
37,175,10,22,9,13,1,1,0,2,8,5,2,14,7,7,4
38,174,10,23,9,14,1,0,1,3,7,5,1,15,7,8,4
39,174,10,23,9,14,0,0,0,3,7,6,1,15,7,8,4
40,173,10,24,10,14,1,1,0,2,8,6,1,15,7,8,5
41,173,11,25,10,15,1,0,1,1,10,6,1,15,7,8,5
42,171,11,27,10,17,2,0,2,3,8,5,1,17,8,9,5
43,169,10,29,12,17,2,2,0,4,6,5,0,20,8,12,5
44,169,9,29,12,17,0,0,0,4,5,4,0,21,8,13,5
