
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,198,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2,197,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
3,196,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
4,198,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5,198,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6,198,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1
7,199,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8,197,3,1,0,1,1,0,1,1,2,1,1,0,0,0,1
9,196,4,2,1,1,1,1,0,1,3,2,1,0,0,0,1
10,195,5,2,1,1,0,0,0,1,4,3,1,0,0,0,1
11,196,4,3,2,1,1,1,0,2,2,1,1,0,0,0,1
12,196,4,3,2,1,0,0,0,2,2,0,1,0,0,0,1
13,195,4,3,2,1,0,0,0,0,4,2,0,1,0,1,1
14,196,3,3,2,1,0,0,0,1,2,0,0,2,0,2,1
15,194,4,3,2,1,0,0,0,0,4,3,0,2,0,2,1
16,194,3,4,2,2,1,0,1,1,2,2,0,2,0,2,1
17,191,5,5,2,3,1,0,1,2,3,3,0,2,0,2,1
18,193,5,5,2,3,0,0,0,3,2,2,0,2,0,2,1
19,192,6,5,2,3,0,0,0,1,5,3,0,2,0,2,2
20,187,10,7,4,3,2,2,0,3,7,3,0,2,0,2,2
21,183,14,11,6,5,4,2,2,7,7,5,0,2,0,2,2
22,180,17,14,7,7,3,1,2,10,7,6,1,2,0,2,2
23,177,17,16,8,8,2,1,1,9,8,4,1,4,2,2,3
24,177,17,16,8,8,0,0,0,6,11,4,1,4,2,2,4
25,177,17,17,8,9,1,0,1,3,14,5,2,5,2,3,4
26,173,21,21,10,11,4,2,2,5,16,8,2,5,2,3,4
27,172,22,22,10,12,1,0,1,6,16,12,2,5,2,3,4
28,169,25,25,12,13,3,2,1,6,19,13,3,5,2,3,4
29,164,27,29,16,13,4,4,0,8,19,11,3,7,2,5,5
30,165,25,29,16,13,0,0,0,8,17,12,3,9,2,7,5
31,160,29,34,18,16,5,2,3,8,21,13,3,9,2,7,6
32,158,31,37,20,17,3,2,1,8,23,12,3,9,2,7,7
33,156,30,39,20,19,2,0,2,9,21,12,5,11,3,8,9
34,156,29,40,21,19,1,1,0,8,21,13,5,13,4,9,10
35,156,27,41,21,20,1,0,1,6,21,10,6,16,4,12,10
36,155,25,42,21,21,1,0,1,4,21,10,5,18,5,13,11
37,150,31,48,24,24,6,3,3,8,23,12,6,18,5,13,11
38,148,30,50,25,25,2,1,1,9,21,12,6,21,5,16,11
39,148,28,50,25,25,0,0,0,8,20,12,6,23,7,16,11
