
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,196,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1
3,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,199,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2
5,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
6,199,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2
7,199,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2
8,199,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2
9,197,3,0,0,0,0,0,0,0,3,1,2,0,0,0,2
10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11,198,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2
12,195,5,2,1,1,2,1,1,3,2,0,1,0,0,0,2
13,196,3,2,1,1,0,0,0,2,1,0,0,0,0,0,2
14,194,5,3,2,1,1,1,0,4,1,0,0,0,0,0,2
15,194,5,4,3,1,1,1,0,3,2,0,1,0,0,0,2
16,192,5,5,4,1,1,1,0,3,2,0,0,0,0,0,2
17,194,6,5,4,1,0,0,0,3,3,1,0,0,0,0,2
18,192,7,5,4,1,0,0,0,0,7,2,1,0,0,0,2
19,192,7,5,4,1,0,0,0,0,7,3,1,0,0,0,2
20,192,7,5,4,1,0,0,0,0,7,5,2,0,0,0,2
21,192,7,5,4,1,0,0,0,0,7,5,2,0,0,0,2
22,191,8,6,5,1,1,1,0,1,7,5,2,0,0,0,2
23,190,8,7,5,2,1,0,1,2,6,5,1,1,0,1,2
24,189,9,8,5,3,1,0,1,3,6,5,1,1,0,1,2
25,188,9,9,5,4,1,0,1,3,6,4,1,2,0,2,2
26,188,8,9,5,4,0,0,0,2,6,3,1,3,1,2,2
27,186,9,11,6,5,2,1,1,3,6,3,1,4,1,3,2
28,186,6,11,6,5,0,0,0,2,4,1,1,7,4,3,2
29,184,8,13,7,6,2,1,1,4,4,1,2,7,4,3,2
30,184,8,13,7,6,0,0,0,2,6,2,2,7,4,3,2
31,182,10,15,8,7,2,1,1,3,7,2,2,7,4,3,2
32,181,11,16,8,8,1,0,1,3,8,4,2,7,4,3,2
33,179,13,18,10,8,2,2,0,5,8,5,2,7,4,3,2
34,179,13,18,10,8,0,0,0,5,8,6,2,7,4,3,2
35,176,15,21,13,8,3,3,0,5,10,5,2,8,5,3,2
36,176,14,21,13,8,0,0,0,3,11,5,1,9,5,4,2
37,175,13,22,13,9,1,0,1,4,9,6,1,10,5,5,3
38,174,13,24,14,10,2,1,1,5,8,5,2,11,5,6,4
39,175,13,24,14,10,0,0,0,3,10,5,2,11,5,6,4
40,175,11,24,14,10,0,0,0,3,8,4,2,13,6,7,4
41,174,12,25,14,11,1,0,1,3,9,5,3,13,6,7,4
42,174,11,25,14,11,0,0,0,1,10,4,3,14,6,8,4
43,174,11,25,14,11,0,0,0,1,10,5,3,14,6,8,4
44,173,11,26,15,11,1,1,0,1,10,5,4,14,6,8,5
45,171,12,29,16,13,3,1,2,4,8,4,3,16,6,10,5
46,170,11,30,16,14,1,0,1,4,7,4,2,18,8,10,5
47,169,12,31,16,15,1,0,1,5,7,4,2,18,8,10,5
48,167,13,33,16,17,2,0,2,6,7,4,2,19,9,10,5
49,166,13,34,16,18,1,0,1,3,10,4,1,20,10,10,5
50,166,13,34,16,18,0,0,0,3,10,5,1,20,10,10,5
51,166,12,34,16,18,0,0,0,1,11,6,3,21,10,11,5
52,166,10,34,16,18,0,0,0,1,9,5,2,23,11,12,5
53,164,12,36,18,18,2,2,0,2,10,5,4,23,11,12,5
54,163,11,36,18,18,0,0,0,2,9,4,4,24,11,13,6
55,161,14,39,20,19,3,2,1,4,10,5,4,24,11,13,6
56,160,14,40,21,19,1,1,0,4,10,4,4,25,12,13,6
57,159,15,41,22,19,1,1,0,5,10,5,4,25,12,13,6
58,156,17,44,23,21,3,1,2,7,10,5,4,26,12,14,6
59,155,14,45,23,22,1,0,1,5,9,3,2,30,13,17,6
60,154,15,46,23,23,1,0,1,5,10,4,2,30,13,17,6
61,153,13,46,23,23,0,0,0,3,10,5,2,32,13,19,7
62,153,12,46,23,23,0,0,0,1,11,4,3,32,13,19,9
63,153,13,48,24,24,2,1,1,2,11,4,4,33,13,20,9
64,152,14,49,24,25,1,0,1,3,11,6,4,33,13,20,9
65,150,16,51,25,26,2,1,1,3,13,6,5,33,13,20,9
66,146,19,55,26,29,4,1,3,7,12,5,5,34,14,20,9
67,146,19,55,26,29,0,0,0,6,13,6,6,34,14,20,9
68,141,23,60,26,34,5,0,5,9,14,5,6,35,15,20,9
69,139,21,62,26,36,2,0,2,8,13,4,4,38,17,21,10
70,138,22,64,27,37,2,1,1,6,16,6,3,39,18,21,10
71,137,21,65,28,37,1,1,0,5,16,7,3,41,19,22,10
72,135,21,67,30,37,2,2,0,4,17,8,4,43,19,24,10
73,134,21,68,30,38,1,0,1,4,17,10,3,44,19,25,10
74,130,25,72,32,40,4,2,2,6,19,11,5,44,19,25,10
75,129,25,73,33,40,1,1,0,6,19,12,4,45,19,26,10
76,128,26,74,34,40,1,1,0,5,21,14,4,45,19,26,10
77,126,27,76,35,41,2,1,1,3,24,14,4,46,19,27,10
78,122,29,80,36,44,4,1,3,7,22,14,4,48,20,28,10
79,122,26,80,36,44,0,0,0,6,20,15,4,51,21,30,10
80,120,23,81,37,44,1,1,0,5,18,12,3,55,21,34,11
81,116,26,86,40,46,5,3,2,9,17,11,3,57,21,36,11
82,116,23,86,40,46,0,0,0,5,18,11,2,60,22,38,11
83,113,25,89,42,47,3,2,1,4,21,11,2,61,22,39,11
84,113,23,89,42,47,0,0,0,4,19,12,3,63,24,39,11
85,110,25,92,44,48,3,2,1,4,21,14,4,64,25,39,11
86,110,23,92,44,48,0,0,0,3,20,12,4,66,27,39,11
87,109,19,93,45,48,1,1,0,2,17,11,4,70,28,42,12
88,110,19,93,45,48,0,0,0,0,19,12,4,70,28,42,12
89,109,19,94,45,49,1,0,1,1,18,12,4,71,29,42,12
90,108,18,95,46,49,1,1,0,2,16,12,4,73,30,43,12
91,106,19,97,47,50,2,1,1,4,15,11,4,74,30,44,12
92,103,18,100,47,53,3,0,3,6,12,8,3,78,32,46,12
93,103,14,100,47,53,0,0,0,6,8,5,2,82,34,48,12
94,103,14,100,47,53,0,0,0,4,10,5,3,82,34,48,12
95,102,12,101,48,53,1,1,0,1,11,3,2,85,36,49,12
96,102,11,101,48,53,0,0,0,1,10,2,4,86,37,49,12
97,100,12,103,49,54,2,1,1,3,9,4,5,87,37,50,12
98,99,11,104,50,54,1,1,0,3,8,3,4,89,39,50,12
99,97,13,106,51,55,2,1,1,5,8,3,4,89,39,50,12
100,96,14,107,52,55,1,1,0,5,9,4,4,89,39,50,12
101,95,15,108,52,56,1,0,1,5,10,4,4,89,39,50,12
102,94,14,109,53,56,1,1,0,4,10,4,3,90,39,51,13
103,93,16,111,55,56,2,2,0,4,12,5,3,90,39,51,13
104,93,14,111,55,56,0,0,0,3,11,6,2,92,41,51,13
105,93,10,111,55,56,0,0,0,2,8,5,1,96,41,55,13
106,92,11,112,55,57,1,0,1,3,8,6,1,96,41,55,13
107,92,11,112,55,57,0,0,0,1,10,6,2,96,41,55,13
108,92,10,112,55,57,0,0,0,0,10,5,2,96,41,55,14
109,93,10,112,55,57,0,0,0,0,10,6,3,96,41,55,14
110,91,11,114,55,59,2,0,2,2,9,5,4,97,42,55,14
111,90,10,115,55,60,1,0,1,3,7,3,4,98,42,56,15
112,90,10,116,56,60,1,1,0,3,7,3,3,99,43,56,15
113,90,9,116,56,60,0,0,0,2,7,2,3,100,43,57,15
114,88,9,117,57,60,1,1,0,2,7,1,4,101,43,58,16
115,89,8,117,57,60,0,0,0,1,7,2,3,102,44,58,16
116,89,8,117,57,60,0,0,0,1,7,3,3,102,44,58,16
