Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,196.612,3.287,2.96,0.0,2.96,2.96,0.0,2.96,3.287,0.0,0.0,0.0,0.0,0.0,0.0,0.101
1,196.618,3.287,2.96,0.0,2.96,0.0,0.0,0.0,3.287,0.0,0.0,0.0,0.0,0.0,0.0,0.196
2,196.585,3.294,2.96,0.0,2.96,0.0,0.0,0.0,2.312,0.982,0.0,0.0,0.0,0.0,0.0,0.317
3,196.407,3.486,3.148,0.119,3.029,0.188,0.119,0.069,1.278,2.208,0.0,0.0,0.0,0.0,0.0,0.424
4,195.984,3.907,3.571,0.367,3.204,0.423,0.248,0.175,0.609,3.298,0.609,0.407,0.0,0.0,0.0,0.533
5,195.384,4.548,4.212,0.768,3.444,0.641,0.401,0.24,1.176,3.372,1.312,0.896,0.0,0.0,0.0,0.601
6,194.7,5.187,4.866,1.15,3.716,0.654,0.382,0.272,1.615,3.572,1.972,1.315,0.0,0.0,0.0,0.714
7,194.018,5.893,5.575,1.584,3.991,0.709,0.434,0.275,1.872,4.021,2.023,1.338,0.0,0.0,0.0,0.803
8,193.226,6.676,6.356,2.038,4.318,0.781,0.454,0.327,2.076,4.6,2.179,1.393,0.0,0.0,0.0,0.901
9,192.403,7.481,7.173,2.451,4.722,0.817,0.413,0.404,2.188,5.293,2.503,1.518,0.0,0.0,0.0,1.017
10,191.473,8.421,8.112,2.961,5.151,0.939,0.51,0.429,2.421,6.0,2.905,1.692,0.0,0.0,0.0,1.123
11,190.473,9.402,9.107,3.473,5.634,0.995,0.512,0.483,2.708,6.694,3.405,1.88,0.0,0.0,0.0,1.248
12,189.445,9.432,10.167,3.977,6.19,1.06,0.504,0.556,2.893,6.539,3.301,1.66,1.016,0.0,1.016,1.355
13,188.442,9.234,11.206,4.433,6.773,1.039,0.456,0.583,2.971,6.263,3.085,1.358,2.167,0.0,2.167,1.482
14,187.583,8.997,12.103,4.806,7.297,0.897,0.373,0.524,2.864,6.133,3.011,1.17,3.287,0.0,3.287,1.615
15,186.803,9.7,12.921,5.087,7.834,0.818,0.281,0.537,2.663,7.037,3.585,1.441,3.355,0.043,3.312,1.757
16,185.862,10.428,13.917,5.461,8.456,0.996,0.374,0.622,2.644,7.784,4.063,1.703,3.554,0.174,3.38,1.906
17,184.798,11.076,15.018,5.849,9.169,1.101,0.388,0.713,2.914,8.162,4.421,1.911,3.97,0.433,3.537,2.051
18,183.676,11.681,16.201,6.339,9.862,1.183,0.49,0.693,3.178,8.503,4.706,2.062,4.505,0.741,3.764,2.178
19,182.545,12.136,17.358,6.814,10.544,1.157,0.475,0.682,3.342,8.794,4.732,2.154,5.158,1.118,4.04,2.328
20,181.358,12.691,18.642,7.341,11.301,1.284,0.527,0.757,3.493,9.198,4.822,2.277,5.812,1.483,4.329,2.466
21,180.132,13.253,19.917,7.895,12.022,1.275,0.554,0.721,3.605,9.648,4.977,2.391,6.477,1.843,4.634,2.607
22,178.894,13.668,21.218,8.475,12.743,1.301,0.58,0.721,3.725,9.943,5.108,2.506,7.295,2.268,5.027,2.751
23,177.579,14.106,22.613,9.088,13.525,1.395,0.613,0.782,3.897,10.209,5.272,2.553,8.202,2.731,5.471,2.873
24,176.086,14.613,24.117,9.78,14.337,1.504,0.692,0.812,4.098,10.515,5.411,2.592,9.152,3.178,5.974,3.019
25,174.687,15.073,25.56,10.441,15.119,1.443,0.661,0.782,4.252,10.821,5.605,2.637,10.103,3.597,6.506,3.155
26,173.212,15.595,27.089,11.131,15.958,1.529,0.69,0.839,4.388,11.207,5.803,2.726,11.066,4.006,7.06,3.286
27,171.763,16.245,28.614,11.856,16.758,1.525,0.725,0.8,4.423,11.822,6.149,2.824,11.859,4.269,7.59,3.443
28,170.34,16.812,30.116,12.507,17.609,1.502,0.651,0.851,4.38,12.432,6.471,2.951,12.746,4.588,8.158,3.578
29,168.774,17.408,31.742,13.225,18.517,1.626,0.718,0.908,4.474,12.934,6.749,3.119,13.696,4.933,8.763,3.736
30,167.155,17.956,33.456,13.976,19.48,1.714,0.751,0.963,4.674,13.282,7.045,3.206,14.776,5.313,9.463,3.9
31,165.616,18.389,35.065,14.667,20.398,1.609,0.691,0.918,4.764,13.625,7.284,3.337,15.876,5.714,10.162,4.055
32,164.028,18.861,36.721,15.403,21.318,1.656,0.736,0.92,4.812,14.049,7.502,3.443,16.992,6.166,10.826,4.217
33,162.36,19.369,38.463,16.158,22.305,1.742,0.755,0.987,4.877,14.492,7.679,3.53,18.148,6.611,11.537,4.386
34,160.739,19.767,40.203,16.956,23.247,1.74,0.798,0.942,4.967,14.8,7.87,3.628,19.375,7.088,12.287,4.569
35,159.062,20.269,41.981,17.751,24.23,1.778,0.795,0.983,5.096,15.173,8.097,3.786,20.595,7.609,12.986,4.716
36,157.387,20.638,43.745,18.509,25.236,1.764,0.758,1.006,5.137,15.501,8.267,3.874,21.901,8.164,13.737,4.872
37,155.688,20.932,45.53,19.3,26.23,1.785,0.791,0.994,5.165,15.767,8.437,3.879,23.307,8.723,14.584,5.046
38,153.928,21.242,47.356,20.132,27.224,1.826,0.832,0.994,5.276,15.966,8.551,3.957,24.759,9.375,15.384,5.211
39,152.205,21.5,49.159,20.944,28.215,1.803,0.812,0.991,5.264,16.236,8.705,4.007,26.204,9.994,16.21,5.412
40,150.467,21.84,51.007,21.799,29.208,1.848,0.855,0.993,5.342,16.498,8.839,4.08,27.638,10.602,17.036,5.591
41,148.838,22.029,52.761,22.607,30.154,1.754,0.808,0.946,5.264,16.765,9.035,4.15,29.072,11.208,17.864,5.798
42,147.093,22.291,54.622,23.468,31.154,1.861,0.861,1.0,5.353,16.938,9.182,4.167,30.61,11.846,18.764,5.97
43,145.411,22.388,56.408,24.259,32.149,1.786,0.791,0.995,5.33,17.058,9.271,4.216,32.199,12.499,19.7,6.154
44,143.752,22.507,58.186,25.082,33.104,1.778,0.823,0.955,5.241,17.266,9.353,4.254,33.774,13.134,20.64,6.327
45,142.088,22.631,59.924,25.865,34.059,1.738,0.783,0.955,5.173,17.458,9.462,4.339,35.33,13.78,21.55,6.481
46,140.392,22.665,61.676,26.698,34.978,1.752,0.833,0.919,5.114,17.551,9.563,4.382,36.957,14.446,22.511,6.684
47,138.689,22.725,63.495,27.532,35.963,1.819,0.834,0.985,5.16,17.565,9.591,4.392,38.619,15.161,23.458,6.884
48,137.084,22.738,65.259,28.34,36.919,1.764,0.808,0.956,5.163,17.575,9.631,4.428,40.251,15.817,24.434,7.068
49,135.48,22.619,66.951,29.147,37.804,1.692,0.807,0.885,5.071,17.548,9.591,4.434,41.979,16.515,25.464,7.265
50,133.924,22.541,68.633,29.936,38.697,1.682,0.789,0.893,5.024,17.517,9.549,4.46,43.653,17.238,26.415,7.43
51,132.339,22.428,70.331,30.698,39.633,1.698,0.762,0.936,4.952,17.476,9.582,4.407,45.387,17.985,27.402,7.597
52,130.72,22.31,71.996,31.464,40.532,1.665,0.766,0.899,4.884,17.426,9.589,4.346,47.077,18.672,28.405,7.806
53,129.192,22.164,73.661,32.226,41.435,1.665,0.762,0.903,4.905,17.259,9.545,4.339,48.795,19.439,29.356,7.995
54,127.704,21.917,75.254,32.974,42.28,1.593,0.748,0.845,4.793,17.124,9.478,4.3,50.552,20.21,30.342,8.18
55,126.239,21.68,76.855,33.744,43.111,1.601,0.77,0.831,4.789,16.891,9.364,4.238,52.271,20.943,31.328,8.384
56,124.853,21.406,78.379,34.482,43.897,1.524,0.738,0.786,4.626,16.78,9.315,4.193,53.991,21.662,32.329,8.561
57,123.47,21.121,79.873,35.153,44.72,1.494,0.671,0.823,4.48,16.641,9.189,4.132,55.681,22.371,33.31,8.731
58,122.093,20.846,81.37,35.837,45.533,1.497,0.684,0.813,4.411,16.435,9.123,4.117,57.354,23.114,34.24,8.918
59,120.719,20.534,82.817,36.553,46.264,1.447,0.716,0.731,4.28,16.254,9.041,4.077,59.041,23.855,35.186,9.108
60,119.453,20.211,84.212,37.211,47.001,1.395,0.658,0.737,4.18,16.031,8.894,4.074,60.671,24.583,36.088,9.283
61,118.192,19.846,85.586,37.86,47.726,1.374,0.649,0.725,4.131,15.715,8.797,4.003,62.336,25.27,37.066,9.454
62,117.004,19.403,86.913,38.479,48.434,1.327,0.619,0.708,3.988,15.415,8.635,3.9,63.983,26.005,37.978,9.657
63,115.809,19.092,88.257,39.126,49.131,1.344,0.647,0.697,3.953,15.139,8.42,3.881,65.546,26.681,38.865,9.839
64,114.641,18.698,89.537,39.731,49.806,1.28,0.605,0.675,3.88,14.818,8.288,3.806,67.146,27.352,39.794,10.012
65,113.427,18.44,90.854,40.391,50.463,1.317,0.66,0.657,3.847,14.593,8.17,3.732,68.652,27.988,40.664,10.186
66,112.225,18.03,92.132,41.012,51.12,1.278,0.621,0.657,3.753,14.277,7.943,3.622,70.258,28.683,41.575,10.357
