Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,595.34,4.38,4.29,4.29,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.28
1,595.33,4.38,4.29,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2,595.33,4.38,4.29,0.0,2.99,1.39,0.0,0.0,0.0,0.0,0.0,0.86
3,595.19,4.61,4.52,0.23,1.74,2.87,0.0,0.0,0.0,0.0,0.0,1.06
4,594.59,5.14,5.05,0.53,0.76,4.38,0.96,0.43,0.0,0.0,0.0,1.33
5,593.5,6.17,6.08,1.03,1.68,4.49,1.89,0.98,0.0,0.0,0.0,1.66
6,592.65,7.05,6.96,0.88,2.38,4.67,2.81,1.57,0.0,0.0,0.0,1.96
7,591.88,7.89,7.8,0.84,2.7,5.19,2.89,1.6,0.0,0.0,0.0,2.19
8,590.89,8.86,8.77,0.97,2.83,6.03,3.01,1.66,0.0,0.0,0.0,2.44
9,589.76,9.98,9.89,1.12,2.99,6.99,3.46,1.73,0.0,0.0,0.0,2.7
10,588.74,11.04,10.96,1.07,3.09,7.95,4.05,1.97,0.0,0.0,0.0,2.92
11,587.32,12.41,12.34,1.38,3.69,8.72,4.78,2.19,0.0,0.0,0.0,3.19
12,586.0,12.32,13.65,1.31,3.87,8.45,4.52,2.03,1.39,0.0,1.39,3.48
13,584.82,12.09,14.93,1.28,3.72,8.37,4.06,1.76,2.87,0.0,2.87,3.7
14,583.32,11.96,16.37,1.44,4.05,7.91,3.82,1.56,4.38,0.0,4.38,4.04
15,582.18,12.93,17.52,1.15,3.91,9.02,4.7,1.92,4.48,0.06,4.42,4.45
16,580.92,13.93,18.74,1.22,3.82,10.11,5.35,2.16,4.66,0.14,4.52,4.94
17,579.66,14.85,20.18,1.44,3.87,10.98,5.75,2.53,5.14,0.44,4.7,5.29
18,578.24,15.44,21.63,1.45,4.12,11.32,5.96,2.78,5.94,0.87,5.07,5.67
19,576.85,15.97,23.14,1.51,4.42,11.55,6.07,3.08,6.87,1.37,5.5,5.98
20,575.23,16.78,24.86,1.72,4.66,12.12,6.11,3.33,7.74,1.9,5.84,6.23
21,573.38,17.75,26.62,1.76,4.82,12.93,6.47,3.41,8.46,2.28,6.18,6.64
22,571.57,18.56,28.58,1.96,5.29,13.27,6.72,3.49,9.55,2.78,6.77,6.96
23,569.84,18.94,30.36,1.78,5.37,13.57,6.73,3.66,10.91,3.51,7.4,7.28
24,567.93,19.87,32.37,2.01,5.73,14.14,6.99,3.8,11.97,3.95,8.02,7.52
25,565.97,20.49,34.3,1.93,5.87,14.62,7.29,3.89,13.2,4.62,8.58,7.88
26,564.09,21.13,36.24,1.94,5.79,15.34,7.56,3.98,14.46,5.16,9.3,8.22
27,562.11,21.71,38.28,2.04,5.99,15.72,7.82,4.06,15.83,5.67,10.16,8.59
28,559.9,22.79,40.56,2.28,6.35,16.44,8.63,4.06,16.96,5.98,10.98,8.97
29,557.5,24.0,43.03,2.47,6.84,17.16,8.99,4.28,18.14,6.36,11.78,9.37
30,555.19,25.02,45.55,2.52,7.28,17.74,9.32,4.37,19.55,6.8,12.75,9.65
31,552.64,25.86,48.03,2.48,7.43,18.43,9.66,4.36,21.07,7.35,13.72,10.13
32,550.42,26.8,50.49,2.46,7.52,19.28,10.02,4.56,22.51,7.88,14.63,10.45
33,547.85,27.74,53.15,2.66,7.65,20.09,10.45,4.74,24.14,8.51,15.63,10.77
34,545.42,28.58,55.69,2.54,7.76,20.82,10.96,4.9,25.72,9.13,16.59,11.1
35,542.78,29.42,58.39,2.7,7.82,21.6,11.35,5.19,27.43,9.75,17.68,11.53
36,540.26,30.05,61.01,2.62,7.96,22.09,11.49,5.5,29.31,10.6,18.71,11.98
37,537.52,31.09,63.84,2.83,7.98,23.11,12.1,5.72,31.03,11.32,19.71,12.42
38,534.55,32.3,67.02,3.18,8.56,23.74,12.43,5.91,32.9,12.03,20.87,12.75
39,531.6,33.42,70.12,3.1,9.04,24.38,12.86,6.33,34.76,12.91,21.85,13.05
40,528.5,34.44,73.29,3.17,9.39,25.05,13.19,6.44,36.77,13.82,22.95,13.43
41,525.25,35.48,76.56,3.27,9.61,25.87,13.37,6.63,38.93,14.57,24.36,13.86
42,522.29,36.05,79.59,3.03,9.48,26.57,13.72,6.64,41.21,15.51,25.7,14.43
43,519.32,36.79,82.79,3.2,9.67,27.12,14.27,6.68,43.62,16.48,27.14,14.85
44,516.16,37.56,86.13,3.34,9.7,27.86,14.52,7.02,46.0,17.66,28.34,15.29
45,512.68,38.62,89.77,3.64,10.34,28.28,14.81,7.16,48.44,18.52,29.92,15.74
46,509.16,39.69,93.4,3.63,10.87,28.82,15.23,7.5,50.8,19.57,31.23,16.3
47,506.19,40.15,96.73,3.33,10.57,29.58,15.32,7.54,53.47,20.57,32.9,16.72
48,503.05,40.85,100.0,3.27,10.36,30.49,15.49,7.9,55.91,21.65,34.26,17.15
49,499.5,41.9,103.65,3.65,10.32,31.58,16.3,8.12,58.37,22.6,35.77,17.64
50,496.39,42.37,106.99,3.34,10.17,32.2,16.5,8.52,61.06,23.72,37.34,18.09
51,493.25,42.83,110.4,3.41,10.23,32.6,17.04,8.72,63.85,24.97,38.88,18.44
52,490.03,43.0,113.76,3.36,10.31,32.69,17.36,8.72,66.89,26.14,40.75,18.82
53,486.51,43.69,117.4,3.64,10.43,33.26,17.83,8.65,69.72,27.26,42.46,19.22
54,483.01,43.94,121.03,3.63,10.73,33.21,17.78,8.58,72.89,28.5,44.39,19.74
55,479.65,44.56,124.67,3.64,10.83,33.73,18.15,8.71,75.74,29.73,46.01,20.18
56,476.22,45.07,128.31,3.64,10.93,34.14,18.44,8.62,78.66,30.85,47.81,20.67
57,473.15,44.83,131.7,3.39,10.61,34.22,18.41,8.56,82.15,32.29,49.86,21.0
58,469.45,45.1,135.42,3.72,10.72,34.38,18.44,8.62,85.45,33.61,51.84,21.51
59,465.81,45.29,139.33,3.91,11.08,34.21,18.31,8.74,88.97,35.14,53.83,21.99
60,462.34,45.46,143.01,3.68,11.15,34.31,18.55,8.6,92.27,36.57,55.7,22.49
61,458.93,45.81,146.67,3.66,11.18,34.63,18.46,8.93,95.43,37.84,57.59,22.91
62,455.82,45.91,150.03,3.36,10.86,35.05,18.81,8.94,98.53,39.43,59.1,23.25
