
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,596,4,3,3,4,0,0,0,0,0,0,0
1,596,4,3,0,4,0,0,0,0,0,0,0
2,595,4,3,0,2,2,0,0,0,0,0,1
3,596,4,3,0,1,3,0,0,0,0,0,1
4,596,4,3,0,0,4,2,0,0,0,0,1
5,594,6,5,2,2,4,3,0,0,0,0,1
6,593,6,5,0,2,4,4,0,0,0,0,2
7,594,6,5,0,2,4,4,0,0,0,0,2
8,594,6,5,0,0,6,4,0,0,0,0,2
9,593,7,6,1,1,6,4,0,0,0,0,2
10,592,8,7,1,2,6,6,0,0,0,0,2
11,592,8,7,0,1,7,6,0,0,0,0,2
12,592,6,7,0,1,5,4,0,2,0,2,2
13,592,5,7,0,1,4,4,0,3,0,3,2
14,589,7,10,3,3,4,3,0,4,0,4,2
15,585,11,14,4,7,4,3,0,4,0,4,2
16,584,12,15,1,7,5,3,1,4,0,4,2
17,584,12,15,0,4,8,3,1,4,0,4,2
18,579,12,17,2,4,8,2,1,6,1,5,5
19,580,13,18,1,3,10,4,2,6,1,5,6
20,581,13,18,0,3,10,5,3,6,1,5,6
21,579,14,20,2,3,11,5,4,7,1,6,6
22,578,15,21,1,3,12,5,4,7,1,6,6
23,575,18,24,3,5,13,7,4,7,1,6,6
24,572,20,27,3,7,13,8,3,8,1,7,6
25,570,21,29,2,8,13,7,4,8,1,7,7
26,569,21,30,1,8,13,7,4,9,2,7,8
27,565,23,35,5,8,15,6,3,12,2,10,8
28,565,22,35,0,6,16,7,2,13,3,10,8
29,562,23,38,3,8,15,11,1,15,3,12,9
30,560,25,40,2,6,19,12,2,15,3,12,10
31,561,23,40,0,4,19,10,3,17,4,13,10
32,559,24,42,2,4,20,13,3,18,4,14,10
33,557,25,44,2,4,21,14,3,19,4,15,10
34,554,27,47,3,6,21,15,3,20,5,15,10
35,552,28,49,2,7,21,16,3,21,6,15,10
36,550,29,51,2,7,22,16,3,22,6,16,10
37,547,27,54,3,6,21,12,3,27,8,19,10
38,544,28,57,3,8,20,13,2,29,9,20,10
39,543,28,58,1,6,22,16,2,30,9,21,10
40,539,28,62,4,8,20,12,3,34,12,22,10
41,536,28,65,3,9,19,11,4,36,12,24,11
42,534,28,67,2,9,19,10,5,38,14,24,12
43,534,26,67,0,6,20,10,5,40,15,25,13
44,530,29,71,4,7,22,9,7,41,15,26,14
45,527,32,75,4,8,24,11,7,42,15,27,14
46,521,37,81,6,13,24,12,8,43,15,28,14
47,516,38,86,5,14,24,11,8,47,16,31,14
48,510,43,92,6,15,28,12,7,48,16,32,14
49,508,42,94,2,13,29,14,6,51,17,34,14
50,503,45,99,5,11,34,14,9,53,17,36,14
51,500,46,102,3,11,35,16,9,55,18,37,14
52,497,47,105,3,10,37,21,9,57,18,39,14
53,496,43,106,1,9,34,19,9,60,18,42,16
54,495,43,109,3,8,35,20,9,63,19,44,16
55,488,47,116,7,11,36,20,8,66,20,46,16
56,482,52,122,6,17,35,23,8,67,20,47,16
57,476,53,128,6,17,36,22,8,71,21,50,17
58,475,50,130,2,16,34,21,4,76,23,53,17
59,471,51,134,4,11,40,22,6,79,26,53,17
60,468,49,137,3,10,39,21,5,84,28,56,17
61,460,53,144,7,12,41,23,9,87,29,58,18
62,457,53,148,4,12,41,23,9,91,33,58,18
63,454,54,151,3,12,42,24,11,93,35,58,18
64,450,54,155,4,13,41,22,13,97,37,60,18
65,447,53,158,3,10,43,21,13,101,38,63,18
66,442,57,162,4,10,47,22,15,101,38,63,19
67,442,52,163,1,8,44,24,13,107,39,68,19
68,440,49,165,2,9,40,22,14,110,40,70,21
69,440,43,167,2,6,37,20,11,118,41,77,21
70,438,41,169,2,7,34,18,10,122,42,80,21
71,434,40,173,4,9,31,17,11,127,44,83,22
72,432,37,174,1,7,30,16,9,131,47,84,24
73,431,37,177,3,7,30,16,8,134,49,85,24
74,429,36,179,2,8,28,17,7,137,51,86,24
75,427,33,181,2,7,26,14,8,142,55,87,24
76,424,32,184,3,6,26,13,6,146,56,90,24
77,421,31,186,2,7,24,14,5,149,58,91,26
78,421,32,188,2,6,26,16,6,150,59,91,26
