
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,598,2,2,2,2,0,0,0,0,0,0,0
1,598,2,2,0,2,0,0,0,0,0,0,0
2,598,2,2,0,0,2,0,0,0,0,0,0
3,598,2,2,0,0,2,0,0,0,0,0,0
4,597,3,3,1,1,2,1,1,0,0,0,0
5,597,3,3,0,1,2,1,1,0,0,0,0
6,597,3,3,0,1,2,1,1,0,0,0,0
7,597,3,3,0,0,3,1,1,0,0,0,0
8,596,3,3,0,0,3,1,1,0,0,0,1
9,596,4,4,1,1,3,2,1,0,0,0,1
10,596,4,4,0,1,3,2,1,0,0,0,1
11,595,4,4,0,1,3,2,1,0,0,0,2
12,595,3,5,1,2,1,1,0,2,0,2,2
13,595,3,5,0,1,2,1,0,2,0,2,2
14,594,4,6,1,2,2,1,0,2,0,2,2
15,592,5,7,1,2,3,2,0,2,0,2,3
16,593,5,7,0,2,3,2,0,2,0,2,3
17,591,6,9,2,4,2,2,0,3,1,2,3
18,590,7,10,1,4,3,2,0,3,1,2,3
19,589,7,10,0,2,5,2,0,3,1,2,4
20,589,7,10,0,2,5,3,0,3,1,2,5
21,588,9,12,2,2,7,5,0,3,1,2,5
22,587,10,13,1,3,7,5,0,3,1,2,5
23,585,11,15,2,4,7,5,1,4,2,2,5
24,584,12,16,1,4,8,5,1,4,2,2,5
25,584,11,16,0,1,10,5,1,5,3,2,5
26,581,14,19,3,4,10,5,2,5,3,2,5
27,580,15,20,1,4,11,7,3,5,3,2,5
28,578,16,22,2,6,10,6,3,6,3,3,5
29,577,14,22,0,4,10,5,3,8,3,5,6
30,577,15,23,1,2,13,5,3,8,3,5,6
31,571,18,28,5,6,12,6,2,10,3,7,7
32,570,20,30,2,8,12,9,2,10,3,7,7
33,567,21,33,3,9,12,8,2,11,4,7,8
34,566,22,35,2,9,13,8,1,12,4,8,8
35,565,20,36,1,6,14,8,0,15,5,10,8
36,564,21,37,1,3,18,9,1,15,5,10,8
37,564,20,37,0,2,18,9,4,16,6,10,8
38,564,20,37,0,1,19,12,5,16,6,10,8
39,563,19,38,1,1,18,11,5,17,6,11,9
40,562,19,40,2,3,16,10,5,19,7,12,9
41,560,20,42,2,5,15,9,6,20,8,12,9
42,556,22,44,2,6,16,9,6,20,8,12,11
43,556,22,46,2,6,16,7,6,22,9,13,11
44,550,25,52,6,9,16,5,6,24,10,14,12
45,547,23,55,3,10,13,5,3,28,10,18,14
46,545,23,59,4,11,12,4,3,32,11,21,14
47,541,26,62,3,10,16,5,4,32,11,21,15
48,542,26,62,0,6,20,6,6,32,11,21,15
49,539,26,63,1,4,22,10,5,33,11,22,17
50,538,29,66,3,5,24,13,6,33,11,22,17
51,533,33,70,4,8,25,16,6,33,11,22,18
52,531,35,73,3,11,24,16,7,34,12,22,18
53,528,36,76,3,10,26,15,7,36,13,23,18
54,526,35,78,2,9,26,13,6,39,13,26,18
55,523,36,81,3,7,29,15,6,41,15,26,18
56,521,34,83,2,6,28,14,6,44,15,29,19
57,518,34,87,4,8,26,14,7,48,17,31,19
58,515,31,90,3,9,22,11,7,52,17,35,21
59,513,33,94,4,11,22,11,7,54,19,35,21
60,507,37,100,6,12,25,13,5,56,20,36,21
61,502,42,105,5,16,26,14,6,56,20,36,21
62,500,44,107,2,15,29,16,9,56,20,36,21
63,496,44,111,4,12,32,14,8,60,21,39,21
64,495,42,112,1,10,32,15,7,63,22,41,21
65,489,43,117,5,11,32,16,9,67,24,43,22
66,487,43,120,3,10,33,17,8,70,26,44,22
67,481,46,126,6,13,33,16,10,72,27,45,23
68,481,45,127,1,9,36,16,12,74,29,45,23
69,473,50,134,7,12,38,17,12,76,29,47,24
70,469,50,139,5,15,35,19,10,81,30,51,24
71,462,56,145,6,14,42,22,11,81,30,51,25
72,457,58,151,6,16,42,21,10,84,32,52,26
73,454,55,155,4,19,36,20,11,91,35,56,26
74,451,54,157,2,10,44,21,11,94,37,57,27
75,449,53,160,3,6,47,20,9,98,40,58,27
