
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,198,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6,197,2,0,0,0,0,0,0,0,2,1,1,0,0,0,2
7,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,199,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2
9,199,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2
10,198,2,0,0,0,0,0,0,0,2,1,1,0,0,0,2
11,197,3,1,0,1,1,0,1,1,2,1,1,0,0,0,2
12,196,3,1,0,1,0,0,0,1,2,1,1,0,0,0,3
13,197,2,1,0,1,0,0,0,1,1,1,0,1,0,1,3
14,197,1,1,0,1,0,0,0,1,0,0,0,2,0,2,3
15,197,1,1,0,1,0,0,0,0,1,0,0,2,0,2,3
16,197,1,1,0,1,0,0,0,0,1,0,0,2,0,2,3
17,196,2,2,1,1,1,1,0,1,1,1,0,2,0,2,3
18,196,2,2,1,1,0,0,0,1,1,1,0,2,0,2,3
19,196,2,2,1,1,0,0,0,1,1,1,0,2,0,2,3
20,196,2,2,1,1,0,0,0,0,2,1,0,2,0,2,3
21,196,2,2,1,1,0,0,0,0,2,1,0,2,0,2,3
22,196,2,2,1,1,0,0,0,0,2,2,0,2,0,2,3
23,196,2,2,1,1,0,0,0,0,2,2,0,2,0,2,3
24,196,2,2,1,1,0,0,0,0,2,2,0,2,0,2,3
25,196,1,2,1,1,0,0,0,0,1,1,0,3,0,3,3
26,196,1,2,1,1,0,0,0,0,1,1,0,3,0,3,3
