
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,597,3,3,3,3,0,0,0,0,0,0,0
1,596,3,3,0,3,0,0,0,0,0,0,1
2,597,3,3,0,2,1,0,0,0,0,0,1
3,597,3,3,0,1,2,0,0,0,0,0,1
4,597,3,3,0,0,3,0,1,0,0,0,1
5,597,3,3,0,0,3,0,2,0,0,0,1
6,596,4,4,1,1,3,1,2,0,0,0,1
7,596,4,4,0,1,3,1,2,0,0,0,1
8,595,5,5,1,2,3,1,2,0,0,0,1
9,594,6,6,1,3,3,1,2,0,0,0,1
10,593,7,7,1,2,5,1,2,0,0,0,1
11,591,8,8,1,3,5,1,2,0,0,0,2
12,591,8,9,1,3,5,2,2,1,0,1,2
13,591,7,9,0,1,6,2,1,2,0,2,2
14,591,6,9,0,1,5,2,1,3,0,3,2
15,591,6,9,0,1,5,4,1,3,0,3,2
16,590,7,10,1,1,6,4,1,3,0,3,2
17,589,8,11,1,2,6,4,1,3,0,3,2
18,589,8,11,0,2,6,5,1,3,0,3,2
19,589,8,11,0,2,6,5,1,3,0,3,2
20,589,6,11,0,0,6,4,0,5,2,3,2
21,586,9,14,3,3,6,4,0,5,2,3,2
22,586,8,14,0,3,5,4,1,6,3,3,2
23,586,6,14,0,1,5,2,1,8,4,4,2
24,584,7,15,1,1,6,2,1,8,4,4,3
25,584,7,16,1,2,5,2,2,8,4,4,4
26,584,6,16,0,2,4,2,2,9,5,4,5
27,584,7,17,1,3,4,2,2,9,5,4,5
28,584,7,17,0,2,5,2,2,9,5,4,5
29,584,7,17,0,0,7,2,2,9,5,4,5
30,583,7,18,1,1,6,3,1,10,5,5,5
31,581,9,20,2,3,6,5,1,10,5,5,5
32,580,10,21,1,4,6,5,1,10,5,5,5
33,579,8,21,0,3,5,4,0,12,5,7,6
34,579,7,21,0,2,5,3,0,13,6,7,7
35,580,7,21,0,0,7,3,1,13,6,7,7
36,579,7,21,0,0,7,3,2,13,6,7,8
37,578,9,23,2,2,7,3,4,13,6,7,8
38,577,9,24,1,3,6,2,4,14,7,7,8
39,577,7,24,0,3,4,0,4,16,9,7,8
40,577,7,24,0,2,5,0,4,16,9,7,8
41,577,7,24,0,0,7,0,4,16,9,7,8
42,577,7,24,0,0,7,1,4,16,9,7,8
43,575,8,26,2,2,6,2,4,17,9,8,8
44,575,7,26,0,2,5,2,3,18,10,8,8
45,574,6,27,1,2,4,2,1,20,10,10,8
46,572,7,28,1,2,5,2,1,20,10,10,9
47,573,7,28,0,2,5,3,1,20,10,10,9
48,572,7,28,0,0,7,4,1,20,10,10,10
49,573,7,28,0,0,7,4,1,20,10,10,10
50,570,9,31,3,3,6,4,2,21,10,11,10
51,570,7,31,0,3,4,3,1,23,11,12,10
52,568,9,33,2,4,5,3,1,23,11,12,10
53,567,9,33,0,2,7,3,1,23,11,12,11
54,567,8,34,1,3,5,3,0,23,11,12,13
55,567,8,35,1,3,5,4,0,24,12,12,14
56,565,10,37,2,3,7,4,0,24,12,12,15
57,562,14,41,4,7,7,5,0,24,12,12,15
58,561,14,42,1,7,7,5,1,25,13,12,15
59,560,14,42,0,4,10,5,1,25,13,12,16
60,559,16,44,2,3,13,6,1,25,13,12,16
61,558,17,45,1,3,14,8,2,25,13,12,16
62,557,17,46,1,4,13,10,2,26,13,13,16
63,557,14,46,0,3,11,9,2,28,13,15,17
64,557,14,46,0,0,14,9,2,28,13,15,18
65,554,17,50,4,4,13,8,2,29,13,16,18
66,552,17,52,2,6,11,9,2,31,13,18,18
67,550,19,54,2,7,12,9,2,31,13,18,18
68,546,21,58,4,9,12,7,2,32,13,19,19
69,546,19,59,1,8,11,6,1,35,15,20,19
70,545,18,60,1,6,12,6,1,37,16,21,19
71,544,17,60,0,3,14,7,1,38,16,22,20
72,543,19,62,2,3,16,9,2,38,16,22,20
