
Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,198,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0
1,198,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0
2,197,2,2,0,2,0,0,0,0,2,0,0,0,0,0,1
3,198,2,2,0,2,0,0,0,0,2,0,0,0,0,0,1
4,197,3,3,1,2,1,1,0,1,2,1,1,0,0,0,1
5,197,3,3,1,2,0,0,0,1,2,1,1,0,0,0,1
6,197,3,3,1,2,0,0,0,1,2,1,1,0,0,0,1
7,197,3,3,1,2,0,0,0,1,2,1,1,0,0,0,1
8,197,3,3,1,2,0,0,0,0,3,1,1,0,0,0,1
9,196,4,4,1,3,1,0,1,1,3,1,1,0,0,0,1
10,196,4,4,1,3,0,0,0,1,3,2,1,0,0,0,1
11,195,5,5,1,4,1,0,1,2,3,2,1,0,0,0,1
12,194,4,6,2,4,1,1,0,2,2,1,0,2,0,2,1
13,193,5,7,2,5,1,0,1,2,3,1,0,2,0,2,1
14,193,5,7,2,5,0,0,0,2,3,2,0,2,0,2,1
15,193,5,7,2,5,0,0,0,1,4,2,1,2,0,2,1
16,192,6,8,2,6,1,0,1,1,5,2,1,2,0,2,1
17,192,6,8,2,6,0,0,0,1,5,3,1,2,0,2,1
18,193,4,8,2,6,0,0,0,0,4,2,2,3,1,2,1
19,193,4,8,2,6,0,0,0,0,4,2,2,3,1,2,1
20,192,5,9,3,6,1,1,0,1,4,2,2,3,1,2,1
21,191,6,9,3,6,0,0,0,1,5,2,2,3,1,2,1
22,191,5,9,3,6,0,0,0,0,5,2,2,4,1,3,1
23,190,5,10,3,7,1,0,1,1,4,2,1,5,1,4,1
24,188,6,11,3,8,1,0,1,2,4,3,1,5,1,4,2
25,190,4,11,3,8,0,0,0,1,3,1,1,6,2,4,2
26,190,3,11,3,8,0,0,0,1,2,1,0,7,2,5,2
27,190,3,11,3,8,0,0,0,1,2,2,0,7,2,5,2
28,189,4,11,3,8,0,0,0,0,4,3,0,7,2,5,2
