Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,196.572,3.321,2.922,0.0,2.922,2.922,0.0,2.922,3.321,0.0,0.0,0.0,0.0,0.0,0.0,0.107
1,196.597,3.327,2.922,0.0,2.922,0.0,0.0,0.0,3.327,0.0,0.0,0.0,0.0,0.0,0.0,0.183
2,196.596,3.321,2.922,0.0,2.922,0.0,0.0,0.0,2.129,1.192,0.0,0.0,0.0,0.0,0.0,0.266
3,196.339,3.558,3.159,0.145,3.014,0.237,0.145,0.092,1.104,2.454,0.0,0.0,0.0,0.0,0.0,0.369
4,195.865,4.031,3.633,0.441,3.192,0.474,0.296,0.178,0.71,3.321,0.751,0.441,0.0,0.0,0.0,0.473
5,195.233,4.671,4.284,0.851,3.433,0.651,0.41,0.241,1.277,3.394,1.526,0.958,0.0,0.0,0.0,0.569
6,194.57,5.314,4.917,1.214,3.703,0.633,0.363,0.27,1.673,3.641,2.042,1.285,0.0,0.0,0.0,0.685
7,193.914,5.98,5.592,1.607,3.985,0.675,0.393,0.282,1.888,4.092,2.107,1.293,0.0,0.0,0.0,0.791
8,193.191,6.715,6.328,2.006,4.322,0.736,0.399,0.337,2.034,4.681,2.274,1.366,0.0,0.0,0.0,0.885
9,192.35,7.557,7.176,2.48,4.696,0.848,0.474,0.374,2.212,5.345,2.596,1.494,0.0,0.0,0.0,0.978
10,191.504,8.39,8.015,2.914,5.101,0.839,0.434,0.405,2.413,5.977,3.001,1.669,0.0,0.0,0.0,1.084
11,190.508,9.371,9.011,3.43,5.581,0.996,0.516,0.48,2.643,6.728,3.471,1.856,0.0,0.0,0.0,1.205
12,189.446,9.236,10.113,3.978,6.135,1.102,0.548,0.554,2.899,6.337,3.148,1.59,1.194,0.0,1.194,1.329
13,188.475,8.906,11.114,4.446,6.668,1.001,0.468,0.533,3.003,5.903,2.901,1.277,2.48,0.0,2.48,1.454
14,187.634,8.915,11.996,4.797,7.199,0.882,0.351,0.531,2.919,5.996,2.912,1.226,3.344,0.0,3.344,1.58
15,186.842,9.632,12.836,5.112,7.724,0.84,0.315,0.525,2.718,6.914,3.457,1.459,3.417,0.041,3.376,1.707
16,185.924,10.314,13.773,5.457,8.316,0.937,0.345,0.592,2.662,7.652,3.96,1.667,3.639,0.177,3.462,1.849
