
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,595,5,5,5,5,0,0,0,0,0,0,0
1,592,7,7,2,7,0,0,0,0,0,0,1
2,590,10,10,3,9,1,0,0,0,0,0,1
3,587,12,12,2,9,3,0,0,0,0,0,2
4,584,16,16,4,10,6,1,0,0,0,0,2
5,580,20,20,4,10,10,2,1,0,0,0,2
6,577,23,23,3,9,14,3,3,0,0,0,2
7,572,28,28,5,12,16,6,4,0,0,0,2
8,564,35,35,7,16,19,8,6,0,0,0,3
9,553,47,47,12,24,23,9,7,0,0,0,3
10,547,53,53,6,24,29,11,8,0,0,0,3
11,543,57,57,4,20,37,14,9,0,0,0,3
12,539,59,60,3,11,48,17,11,1,0,1,4
13,529,68,71,11,18,50,20,14,3,0,3,4
14,521,73,79,8,21,52,26,17,6,0,6,4
15,510,80,90,11,27,53,24,19,10,0,10,4
16,502,84,98,8,29,55,26,18,14,0,14,4
17,496,88,104,6,24,64,29,18,16,0,16,4
18,483,96,116,12,27,69,30,19,19,1,18,6
19,472,103,128,12,31,72,34,21,23,4,19,8
20,455,114,145,17,38,76,36,22,29,5,24,10
21,449,113,153,8,39,74,37,20,37,7,30,11
22,443,110,160,7,31,79,36,21,47,10,37,11
23,430,119,173,13,33,86,41,19,51,11,40,11
24,415,127,186,13,35,92,46,24,56,13,43,13
25,411,127,192,6,33,94,49,26,61,13,48,14
26,410,122,194,2,18,104,50,29,67,17,50,15
27,398,125,207,13,25,100,48,29,77,25,52,15
28,385,128,219,12,29,99,58,27,85,29,56,17
29,370,137,236,17,40,97,54,29,93,33,60,17
30,361,136,245,9,39,97,56,25,103,36,67,17
31,351,139,255,10,33,106,52,28,110,39,71,18
32,344,131,263,8,30,101,51,23,125,41,84,19
33,338,129,270,7,22,107,57,24,134,43,91,19
34,327,129,281,11,26,103,58,23,145,46,99,19
35,319,129,288,7,27,102,65,24,152,48,104,20
36,313,118,294,6,24,94,54,25,169,56,113,21
37,307,119,301,7,19,100,57,22,175,59,116,21
38,299,119,309,8,22,97,59,21,183,60,123,21
39,294,118,314,5,20,98,66,20,189,62,127,22
40,292,110,317,3,16,94,60,20,199,69,130,23
41,283,104,327,10,18,86,53,18,215,79,136,23
42,271,105,339,12,26,79,51,16,226,84,142,23
43,264,97,346,7,24,73,46,14,241,90,151,23
44,262,91,348,2,21,70,43,13,248,93,155,24
45,260,90,351,3,13,77,47,14,252,95,157,24
