
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,592,7,7,7,7,0,0,0,0,0,0,1
1,593,7,7,0,7,0,0,0,0,0,0,1
2,591,9,9,2,6,3,0,0,0,0,0,1
3,587,13,13,4,10,3,0,0,0,0,0,1
4,585,14,14,1,6,8,1,2,0,0,0,2
5,581,19,19,5,10,9,1,2,0,0,0,2
6,579,21,21,2,10,11,6,2,0,0,0,2
7,578,22,22,1,7,15,6,3,0,0,0,2
8,575,25,25,3,7,18,7,4,0,0,0,2
9,571,29,29,4,9,20,9,6,0,0,0,2
10,564,35,35,6,14,21,12,6,0,0,0,3
11,560,40,40,5,15,25,13,7,0,0,0,3
12,557,40,43,3,15,25,12,6,3,0,3,3
13,554,43,46,3,13,30,13,9,3,0,3,3
14,547,45,53,7,15,30,10,10,8,0,8,3
15,540,51,60,7,16,35,12,12,9,0,9,3
16,529,60,71,11,21,39,14,13,11,1,10,3
17,520,65,80,9,28,37,14,15,15,2,13,3
18,515,67,85,5,24,43,15,17,18,4,14,3
19,505,75,95,10,26,49,14,18,20,5,15,3
20,494,85,106,11,25,60,23,17,21,5,16,3
21,484,90,116,10,30,60,26,17,25,7,18,4
22,470,100,130,14,35,65,35,17,28,8,20,6
23,458,109,144,14,37,72,35,17,33,8,25,6
24,444,119,158,14,40,79,38,18,37,9,28,6
25,433,124,169,11,37,87,44,18,43,10,33,6
26,423,126,178,9,35,91,48,18,49,13,36,8
27,415,134,188,10,29,105,57,21,51,14,37,8
28,406,131,196,8,24,107,53,25,60,19,41,11
29,395,137,210,14,32,105,58,28,68,21,47,11
30,379,138,226,16,39,99,54,31,80,27,53,14
31,369,145,239,13,42,103,56,29,85,28,57,15
32,365,141,244,5,32,109,54,30,93,31,62,16
33,348,150,262,18,32,118,55,30,102,33,69,16
34,337,151,272,10,33,118,58,33,111,35,76,17
35,322,153,288,16,39,114,62,33,125,38,87,17
36,309,157,301,13,39,118,64,31,134,43,91,17
37,297,152,313,12,40,112,61,27,150,54,96,18
38,293,144,318,5,28,116,62,26,163,59,104,18
39,280,150,331,13,30,120,64,28,169,61,108,19
40,271,149,340,9,30,119,71,28,177,63,114,23
41,266,147,348,8,28,119,73,27,187,64,123,24
42,259,140,356,8,29,111,69,25,201,71,130,26
43,253,131,364,8,24,107,65,22,217,79,138,27
44,244,132,374,10,25,107,63,22,226,84,142,27
45,233,132,385,11,27,105,60,27,235,89,146,29
46,230,124,390,5,28,96,57,26,247,93,154,30
47,227,118,394,4,26,92,56,26,257,95,162,30
48,224,106,397,3,16,90,47,24,272,102,170,30
49,218,101,402,5,12,89,43,24,282,107,175,31
50,210,100,411,9,18,82,47,23,291,109,182,32
51,205,96,417,6,21,75,46,23,301,116,185,32
52,199,94,423,6,22,72,44,21,308,121,187,33
53,194,86,428,5,19,67,40,15,321,125,196,34
54,193,79,430,2,13,66,36,14,330,129,201,35
55,190,74,434,4,10,64,36,13,338,133,205,36
56,188,67,436,2,9,58,31,17,342,135,207,42
57,191,64,439,3,8,56,34,15,348,138,210,42
58,188,55,442,3,9,46,26,14,360,141,219,42
59,185,52,445,3,8,44,24,14,366,145,221,42
60,184,50,446,1,7,43,22,15,369,148,221,42
61,182,48,446,0,3,45,25,14,371,149,222,44
62,181,47,449,3,3,44,23,14,375,153,222,45
63,181,41,450,1,4,37,21,13,382,154,228,45
64,180,33,451,1,4,29,18,10,390,157,233,46
65,179,27,452,1,3,24,12,9,397,160,237,47
66,180,25,452,0,3,22,12,8,399,162,237,47
67,179,21,452,0,1,20,12,6,403,163,240,48
68,179,20,453,1,1,19,11,5,405,164,241,48
69,177,18,455,2,3,15,8,6,409,167,242,48
70,177,16,455,0,3,13,8,5,411,168,243,48
71,175,14,457,2,4,10,5,4,415,170,245,48
72,173,13,459,2,4,9,5,1,418,171,247,48
73,172,14,460,1,4,10,5,2,418,171,247,49
74,171,15,462,2,6,9,5,3,419,172,247,50
75,171,13,462,0,5,8,4,3,421,173,248,51
76,171,14,463,1,2,12,4,3,421,173,248,51
77,170,12,464,1,3,9,3,2,423,174,249,52
78,170,12,465,1,3,9,2,6,424,175,249,52
79,169,13,466,1,3,10,2,6,424,175,249,52
80,166,15,468,2,4,11,3,6,424,175,249,53
81,167,14,468,0,3,11,4,5,425,176,249,55
82,168,13,469,1,4,9,4,4,427,178,249,55
83,168,13,469,0,3,10,5,4,427,178,249,55
84,168,13,469,0,0,13,5,4,427,178,249,55
85,168,12,469,0,0,12,5,4,428,179,249,55
86,168,8,469,0,0,8,7,1,432,179,253,55
87,167,9,470,1,1,8,7,1,432,179,253,56
88,167,9,471,1,2,7,6,1,433,179,254,56
89,167,8,471,0,2,6,5,1,434,179,255,56
90,166,7,471,0,1,6,4,1,435,180,255,57
91,166,6,471,0,0,6,3,1,436,181,255,58
92,167,6,471,0,0,6,4,1,436,181,255,58
93,167,5,471,0,0,5,4,1,437,182,255,58
94,166,3,472,1,1,2,2,0,440,184,256,58
95,166,3,472,0,1,2,2,0,440,184,256,59
96,167,3,472,0,0,3,2,0,440,184,256,59
97,166,4,473,1,1,3,2,0,440,184,256,60
98,166,5,474,1,2,3,3,0,440,184,256,60
99,166,5,474,0,2,3,3,0,440,184,256,61
100,165,6,476,2,4,2,2,0,441,184,257,61
101,165,4,476,0,2,2,0,0,442,184,258,62
102,165,4,476,0,0,4,0,0,442,184,258,63
103,165,4,476,0,0,4,2,0,442,184,258,65
104,166,5,477,1,1,4,4,0,442,184,258,65
105,164,7,479,2,3,4,4,0,442,184,258,65
106,162,8,480,1,4,4,4,0,442,184,258,66
107,162,9,481,1,5,4,4,0,442,184,258,67
108,163,9,481,0,4,5,4,0,442,184,258,67
109,163,8,481,0,2,6,3,0,442,184,258,68
110,164,8,481,0,1,7,4,0,442,184,258,68
111,162,8,483,2,2,6,4,0,444,185,259,68
112,161,8,484,1,3,5,4,0,445,185,260,68
113,161,8,484,0,3,5,5,0,445,185,260,68
114,161,8,484,0,0,8,5,0,445,185,260,68
115,161,8,484,0,0,8,5,0,445,185,260,70
116,163,8,484,0,0,8,7,1,445,185,260,70
117,162,9,485,1,1,8,7,1,445,185,260,71
118,161,10,487,2,3,7,6,1,446,185,261,71
119,161,8,487,0,3,5,4,1,448,186,262,71
120,161,7,487,0,1,6,3,1,449,186,263,71
121,159,8,489,2,2,6,2,1,450,186,264,71
122,159,8,489,0,2,6,3,2,450,186,264,72
123,160,8,489,0,2,6,4,2,450,186,264,72
124,159,6,490,1,2,4,2,1,453,188,265,72
125,158,6,490,0,1,5,2,1,453,188,265,73
126,159,6,490,0,0,6,2,2,453,188,265,73
127,159,6,490,0,0,6,3,2,453,188,265,73
128,158,7,491,1,1,6,3,3,453,188,265,73
129,158,7,491,0,1,6,3,3,453,188,265,73
130,158,5,491,0,1,4,2,2,455,189,266,73
131,158,4,491,0,0,4,1,2,456,190,266,73
132,158,4,491,0,0,4,1,2,456,190,266,74
133,159,4,491,0,0,4,2,2,456,190,266,74
134,159,3,491,0,0,3,2,1,457,191,266,74
135,159,2,491,0,0,2,1,1,458,191,267,74
136,159,1,491,0,0,1,1,0,459,191,268,74
137,159,1,491,0,0,1,1,0,459,191,268,74
138,159,1,491,0,0,1,1,0,459,191,268,75
139,159,1,491,0,0,1,1,0,459,191,268,77
140,160,0,491,0,0,0,0,0,459,191,268,80
141,163,0,491,0,0,0,0,0,459,191,268,80
142,163,0,491,0,0,0,0,0,459,191,268,80
143,163,0,491,0,0,0,0,0,459,191,268,80
144,163,0,491,0,0,0,0,0,459,191,268,80
145,163,0,491,0,0,0,0,0,459,191,268,80
146,162,0,491,0,0,0,0,0,459,191,268,81
147,163,0,491,0,0,0,0,0,459,191,268,81
148,163,0,491,0,0,0,0,0,459,191,268,81
149,163,0,491,0,0,0,0,0,459,191,268,81
150,163,0,491,0,0,0,0,0,459,191,268,81
151,163,0,491,0,0,0,0,0,459,191,268,81
152,163,0,491,0,0,0,0,0,459,191,268,81
153,162,0,491,0,0,0,0,0,459,191,268,82
154,163,0,491,0,0,0,0,0,459,191,268,83
155,164,0,491,0,0,0,0,0,459,191,268,83
156,161,1,492,1,1,0,0,0,459,191,268,85
157,163,1,492,0,1,0,0,0,459,191,268,85
158,163,1,492,0,0,1,0,0,459,191,268,85
159,159,5,496,4,4,1,0,0,459,191,268,85
160,159,5,496,0,4,1,1,0,459,191,268,85
161,158,6,497,1,4,2,1,0,459,191,268,85
162,157,7,498,1,4,3,1,0,459,191,268,85
163,157,7,498,0,1,6,2,0,459,191,268,85
164,156,8,499,1,1,7,3,0,459,191,268,85
165,156,8,499,0,1,7,5,1,459,191,268,85
166,156,8,499,0,1,7,6,1,459,191,268,85
167,155,8,499,0,0,8,6,1,459,191,268,86
168,154,9,501,2,2,7,5,1,460,191,269,86
169,154,9,501,0,2,7,6,1,460,191,269,86
