
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,595,4,4,4,4,0,0,0,0,0,0,1
1,595,5,5,1,5,0,0,0,0,0,0,1
2,594,5,5,0,3,2,0,0,0,0,0,2
3,591,9,9,4,5,4,0,0,0,0,0,2
4,588,12,12,3,7,5,2,0,0,0,0,2
5,588,12,12,0,7,5,4,0,0,0,0,2
6,585,15,15,3,7,8,4,1,0,0,0,2
7,579,21,21,6,11,10,4,1,0,0,0,2
8,577,23,23,2,11,12,7,1,0,0,0,2
9,575,25,25,2,8,17,8,2,0,0,0,2
10,570,29,29,4,8,21,9,3,0,0,0,3
11,562,38,38,9,15,23,12,5,0,0,0,3
12,554,43,46,8,22,21,12,6,2,0,2,4
13,553,43,48,2,14,29,11,7,4,0,4,4
14,541,54,60,12,21,33,11,7,5,0,5,4
15,533,61,67,7,24,37,18,10,5,0,5,5
16,530,62,71,4,24,38,18,12,8,1,7,5
17,524,67,77,6,19,48,20,13,9,1,8,5
18,510,79,91,14,27,52,22,13,11,1,10,5
19,502,82,99,8,30,52,25,16,16,2,14,5
20,485,95,116,17,36,59,27,16,20,4,16,5
21,479,98,122,6,33,65,29,16,22,5,17,6
22,472,105,130,8,27,78,39,16,23,6,17,6
23,459,108,143,13,32,76,37,17,33,11,22,6
24,449,112,152,9,29,83,40,23,38,13,25,7
25,438,119,163,11,36,83,44,23,41,15,26,9
26,427,127,176,13,36,91,50,24,45,16,29,10
27,416,127,188,12,36,91,45,21,56,19,37,11
28,410,130,195,7,31,99,50,25,60,21,39,11
29,400,134,204,9,26,108,55,27,65,21,44,12
30,386,138,219,15,30,108,56,27,76,27,49,12
31,376,139,229,10,33,106,62,26,85,30,55,12
32,368,133,237,8,34,99,65,20,99,35,64,12
33,357,136,248,11,32,104,63,21,106,37,69,13
34,343,138,262,14,30,108,56,23,118,40,78,14
35,332,145,274,12,36,109,63,24,122,43,79,15
36,324,141,283,9,38,103,66,24,135,51,84,15
37,316,136,291,8,37,99,57,26,147,54,93,16
38,307,133,301,10,27,106,48,29,158,60,98,18
39,294,136,315,14,31,105,48,27,169,64,105,19
40,290,130,320,5,29,101,57,27,180,66,114,20
41,282,133,329,9,30,103,61,27,186,68,118,20
42,274,134,337,8,25,109,63,25,193,71,122,20
43,261,132,350,13,28,104,57,24,206,75,131,23
44,256,124,358,8,28,96,55,23,221,82,139,24
45,250,124,365,7,29,95,62,19,227,85,142,26
46,243,126,374,9,29,97,66,16,234,85,149,26
47,239,119,378,4,21,98,61,16,243,90,153,28
48,235,108,384,6,16,92,53,16,260,95,165,28
49,231,102,388,4,15,87,53,18,269,97,172,29
50,229,99,391,3,14,85,57,19,275,101,174,29
51,224,95,396,5,12,83,52,20,283,104,179,30
52,223,84,398,2,8,76,47,16,296,109,187,30
53,219,78,401,3,11,67,44,17,305,116,189,31
54,217,72,403,2,9,63,43,16,313,120,193,32
55,212,70,409,6,11,59,36,15,319,121,198,35
56,211,65,412,3,11,54,33,14,327,124,203,36
57,207,57,416,4,11,46,28,11,338,129,209,38
58,207,49,418,2,8,41,23,9,348,134,214,38
59,203,48,422,4,8,40,23,8,353,136,217,38
60,203,44,422,0,8,36,22,10,357,139,218,38
61,203,36,422,0,3,33,19,9,364,142,222,39
62,202,33,424,2,4,29,14,9,369,146,223,39
63,200,35,426,2,4,31,18,10,369,146,223,40
64,200,33,427,1,5,28,17,9,372,146,226,40
65,197,31,430,3,7,24,15,8,376,148,228,41
66,196,30,432,2,6,24,13,7,379,150,229,42
67,195,27,433,1,7,20,12,5,383,151,232,43
