
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,593,7,7,7,7,0,0,0,0,0,0,0
1,590,8,8,1,8,0,0,0,0,0,0,2
2,591,9,9,1,5,4,0,0,0,0,0,2
3,591,9,9,0,5,4,0,0,0,0,0,2
4,591,9,9,0,0,9,2,2,0,0,0,2
5,587,13,13,4,4,9,2,2,0,0,0,2
6,582,18,18,5,9,9,5,4,0,0,0,2
7,574,23,23,5,12,11,5,4,0,0,0,5
8,573,27,27,4,13,14,5,4,0,0,0,5
9,568,31,31,4,14,17,5,6,0,0,0,6
10,565,35,35,4,11,24,8,6,0,0,0,6
11,560,39,39,4,11,28,11,6,0,0,0,7
12,557,37,42,3,10,27,12,7,4,0,4,9
13,550,46,51,9,15,31,15,8,4,0,4,9
14,544,47,57,6,19,28,14,8,9,0,9,9
15,535,56,66,9,20,36,17,9,9,0,9,9
16,527,64,74,8,21,43,19,9,9,0,9,9
17,517,72,84,10,24,48,25,9,11,0,11,9
18,511,75,90,6,21,54,28,10,13,1,12,10
19,501,83,100,10,22,61,33,10,15,1,14,11
20,494,84,108,8,23,61,34,11,22,3,19,11
21,488,85,114,6,24,61,38,11,26,4,22,12
22,480,89,123,9,24,65,40,11,30,5,25,13
23,469,97,135,12,28,69,41,11,34,5,29,13
24,464,100,140,5,24,76,44,15,36,5,31,13
25,451,106,153,13,31,75,45,15,43,7,36,13
26,448,101,156,3,25,76,43,18,50,10,40,14
27,434,110,171,15,28,82,40,21,56,12,44,14
28,422,114,183,12,33,81,41,21,64,15,49,14
29,417,109,188,5,30,79,40,24,73,21,52,15
30,405,115,200,12,32,83,42,23,79,22,57,16
31,400,116,206,6,26,90,44,24,84,24,60,16
32,388,119,218,12,29,90,45,24,93,29,64,16
33,372,126,234,16,38,88,44,28,101,33,68,17
34,364,126,243,9,34,92,46,26,110,35,75,17
35,360,124,247,4,27,97,48,25,116,38,78,17
36,349,124,258,11,26,98,45,30,125,41,84,19
37,340,124,269,11,28,96,44,31,136,47,89,19
38,335,122,274,5,24,98,47,33,142,48,94,20
39,325,124,284,10,26,98,47,34,150,52,98,21
40,310,130,300,16,38,92,46,34,160,57,103,21
41,300,126,309,9,34,92,45,31,171,63,108,24
42,292,128,320,11,34,94,40,31,179,66,113,25
43,288,126,325,5,26,100,43,33,186,71,115,25
44,285,117,328,3,20,97,47,28,198,74,124,25
45,279,110,334,6,17,93,50,25,209,77,132,28
46,276,104,339,5,13,91,49,24,220,79,141,29
47,271,102,345,6,17,85,50,24,228,84,144,29
48,264,99,352,7,20,79,50,23,237,89,148,30
49,262,94,355,3,16,78,46,21,245,93,152,30
50,257,95,360,5,13,82,47,20,249,96,153,30
51,249,89,366,6,14,75,44,18,259,100,159,34
52,250,82,369,3,12,70,44,16,269,105,164,34
53,246,73,373,4,9,64,35,17,282,109,173,34
54,244,66,375,2,9,57,32,16,291,113,178,34
55,242,59,377,2,8,51,30,16,300,115,185,34
56,241,52,378,1,7,45,26,14,308,120,188,34
57,239,52,380,2,7,45,26,15,310,121,189,34
58,239,48,380,0,4,44,23,16,314,123,191,35
59,233,47,387,7,9,38,19,14,321,127,194,36
60,230,44,391,4,12,32,17,12,328,131,197,36
61,225,42,394,3,11,31,16,10,333,135,198,38
62,222,41,399,5,13,28,12,9,338,138,200,39
63,220,37,402,3,12,25,10,8,345,141,204,39
64,220,35,402,0,7,28,12,7,347,141,206,41
65,216,38,408,6,11,27,15,5,350,142,208,42
66,212,40,413,5,12,28,17,5,352,142,210,43
67,211,39,415,2,9,30,14,7,354,144,210,44
68,210,39,417,2,10,29,15,8,356,145,211,44
69,207,40,420,3,9,31,18,8,358,146,212,44
70,205,41,422,2,8,33,18,8,359,146,213,44
71,203,39,424,2,9,30,18,8,363,147,216,45
72,204,37,424,0,6,31,19,8,365,149,216,45
73,201,37,427,3,5,32,17,8,368,150,218,45
74,198,35,430,3,7,28,14,9,373,152,221,45
75,198,33,430,0,4,29,17,8,375,152,223,45
76,196,31,432,2,6,25,14,8,379,155,224,45
77,196,26,432,0,3,23,12,8,384,157,227,45
78,196,25,432,0,2,23,11,8,385,157,228,45
79,192,25,436,4,4,21,11,7,389,159,230,45
80,189,25,439,3,7,18,8,8,392,160,232,46
81,190,24,439,0,7,17,9,8,393,160,233,46
82,190,20,439,0,4,16,8,5,396,160,236,47
83,189,18,441,2,3,15,5,4,400,162,238,47
84,186,20,444,3,5,15,7,4,401,162,239,47
85,186,18,444,0,4,14,9,3,403,163,240,47
86,186,18,444,0,2,16,10,3,403,163,240,47
87,185,16,445,1,3,13,9,2,406,164,242,47
88,185,15,445,0,1,14,11,1,407,164,243,47
89,183,14,446,1,2,12,9,1,409,164,245,48
90,183,15,447,1,2,13,10,2,409,164,245,48
91,182,16,448,1,3,13,10,2,409,164,245,48
92,182,13,448,0,2,11,8,2,412,165,247,48
93,182,10,448,0,1,9,5,2,415,166,249,48
94,181,10,449,1,1,9,5,2,416,167,249,48
95,179,11,451,2,3,8,5,2,417,168,249,48
96,177,11,453,2,5,6,3,3,419,168,251,48
97,177,11,453,0,5,6,3,3,419,168,251,49
98,178,9,453,0,2,7,2,2,421,168,253,49
99,178,9,453,0,1,8,2,2,421,168,253,49
100,177,9,454,1,1,8,4,2,422,168,254,49
101,176,9,454,0,1,8,4,3,422,168,254,50
102,176,9,455,1,2,7,3,4,423,169,254,50
103,176,8,455,0,1,7,2,4,424,170,254,50
104,176,7,455,0,0,7,2,3,425,170,255,50
105,176,7,455,0,0,7,3,3,425,170,255,50
106,176,7,455,0,0,7,4,3,425,170,255,50
107,176,6,455,0,0,6,3,3,425,170,255,51
108,177,4,455,0,0,4,2,2,427,172,255,51
109,176,4,456,1,1,3,2,1,428,172,256,51
110,176,3,456,0,1,2,2,0,429,172,257,51
111,175,4,457,1,1,3,2,0,429,172,257,52
112,175,5,458,1,2,3,2,0,429,172,257,52
113,175,4,458,0,2,2,2,0,430,172,258,52
114,175,3,458,0,2,1,1,0,431,172,259,52
115,175,3,458,0,1,2,1,0,431,172,259,52
116,175,3,458,0,0,3,1,0,431,172,259,52
117,175,3,458,0,0,3,1,1,431,172,259,52
118,175,3,458,0,0,3,2,1,431,172,259,52
119,175,3,458,0,0,3,2,1,431,172,259,52
120,174,3,458,0,0,3,2,1,431,172,259,53
121,174,2,458,0,0,2,1,1,432,173,259,55
122,173,4,460,2,2,2,1,1,432,173,259,56
123,174,4,460,0,2,2,1,1,432,173,259,56
124,174,4,460,0,0,4,1,1,432,173,259,56
125,174,3,460,0,0,3,1,0,433,174,259,56
126,174,2,460,0,0,2,1,1,434,174,260,56
127,173,3,461,1,1,2,1,1,434,174,260,56
128,172,4,462,1,2,2,1,1,434,174,260,56
129,172,3,462,0,1,2,1,1,434,174,260,57
130,171,5,464,2,3,2,1,1,434,174,260,57
131,170,5,464,0,2,3,1,1,434,174,260,58
132,170,6,465,1,2,4,1,1,434,174,260,58
133,169,6,465,0,2,4,2,1,434,174,260,60
134,171,4,465,0,1,3,1,1,436,174,262,60
135,171,4,465,0,1,3,1,1,436,174,262,61
136,172,4,465,0,0,4,1,2,436,174,262,61
137,172,4,465,0,0,4,1,2,436,174,262,62
138,173,4,465,0,0,4,2,2,436,174,262,62
139,173,4,465,0,0,4,2,2,436,174,262,62
140,173,4,465,0,0,4,2,2,436,174,262,63
141,174,3,465,0,0,3,1,2,437,174,263,63
142,174,2,465,0,0,2,1,1,438,174,264,63
143,173,2,465,0,0,2,1,1,438,174,264,64
144,174,1,465,0,0,1,1,0,439,174,265,64
145,174,1,465,0,0,1,1,0,439,174,265,64
146,174,0,465,0,0,0,0,0,440,175,265,64
147,173,0,465,0,0,0,0,0,440,175,265,65
148,174,0,465,0,0,0,0,0,440,175,265,65
149,174,0,465,0,0,0,0,0,440,175,265,65
150,174,0,465,0,0,0,0,0,440,175,265,65
151,172,2,467,2,2,0,0,0,440,175,265,65
152,171,3,468,1,3,0,0,0,440,175,265,65
153,171,3,468,0,1,2,0,0,440,175,265,65
154,171,3,468,0,1,2,0,0,440,175,265,67
155,173,3,468,0,0,3,2,0,440,175,265,67
156,171,4,469,1,1,3,2,0,440,175,265,68
157,172,4,469,0,1,3,3,0,440,175,265,68
158,172,4,469,0,0,4,3,0,440,175,265,69
159,173,4,469,0,0,4,3,0,440,175,265,69
160,173,4,469,0,0,4,4,0,440,175,265,69
161,172,4,469,0,0,4,4,0,440,175,265,70
162,173,4,469,0,0,4,4,0,440,175,265,70
163,171,4,471,2,2,2,2,0,442,175,267,70
164,170,4,471,0,2,2,2,0,442,175,267,71
165,171,3,471,0,1,2,1,0,443,175,268,71
166,171,3,471,0,0,3,1,0,443,175,268,71
167,171,3,471,0,0,3,1,1,443,175,268,72
168,172,2,471,0,0,2,1,1,444,176,268,72
169,172,2,471,0,0,2,1,1,444,176,268,72
170,172,2,471,0,0,2,1,1,444,176,268,72
171,172,2,471,0,0,2,1,1,444,176,268,72
172,170,4,473,2,2,2,1,1,444,176,268,72
173,169,5,474,1,3,2,1,1,444,176,268,72
174,168,6,475,1,4,2,1,1,444,176,268,72
175,168,5,475,0,3,2,1,0,445,177,268,73
176,169,4,475,0,1,3,0,0,446,177,269,73
177,169,4,475,0,1,3,1,0,446,177,269,73
178,169,4,475,0,0,4,2,1,446,177,269,73
179,169,4,475,0,0,4,2,1,446,177,269,73
