
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,595,5,5,5,5,0,0,0,0,0,0,0
1,592,8,8,3,8,0,0,0,0,0,0,0
2,591,9,9,1,7,2,0,0,0,0,0,0
3,589,11,11,2,6,5,0,0,0,0,0,0
4,587,13,13,2,6,7,1,1,0,0,0,0
5,582,18,18,5,9,9,1,4,0,0,0,0
6,581,19,19,1,9,10,2,5,0,0,0,0
7,574,25,25,6,10,15,4,5,0,0,0,1
8,571,28,28,3,11,17,4,6,0,0,0,2
9,564,35,35,7,14,21,8,7,0,0,0,3
10,563,36,36,1,13,23,10,7,0,0,0,4
11,561,39,39,3,9,30,11,10,0,0,0,4
12,553,43,45,6,12,31,11,10,2,0,2,6
13,547,48,53,8,16,32,16,9,5,0,5,6
14,542,50,57,4,18,32,17,9,7,0,7,7
15,536,55,64,7,21,34,16,12,9,0,9,7
16,532,58,68,4,14,44,17,12,10,0,10,7
17,521,64,79,11,22,42,16,12,15,1,14,7
18,508,75,92,13,30,45,20,17,17,3,14,7
19,501,78,99,7,29,49,21,15,21,5,16,7
20,496,81,104,5,25,56,25,14,23,6,17,7
21,493,77,107,3,14,63,26,14,30,11,19,7
22,486,81,114,7,13,68,29,17,33,11,22,7
23,472,90,127,13,24,66,38,18,37,11,26,8
24,466,94,133,6,25,69,42,20,39,12,27,9
25,459,98,141,8,25,73,41,19,43,12,31,9
26,448,98,152,11,26,72,40,14,54,12,42,9
27,433,110,167,15,32,78,44,15,57,13,44,9
28,425,113,175,8,32,81,47,17,62,14,48,9
29,415,114,185,10,31,83,45,19,70,16,54,10
30,406,114,195,10,33,81,45,17,79,21,58,11
31,396,111,206,11,36,75,41,18,93,27,66,11
32,386,111,215,9,34,77,40,18,101,30,71,13
33,380,117,223,8,30,87,43,21,103,30,73,13
34,364,130,239,16,33,97,49,23,106,31,75,13
35,352,134,251,12,35,99,51,25,114,32,82,13
36,344,132,259,8,29,103,53,26,124,33,91,13
37,334,132,269,10,29,103,56,23,133,36,97,14
38,328,132,276,7,29,103,57,29,140,39,101,14
39,317,131,287,11,26,105,56,28,151,46,105,15
40,310,129,294,7,24,105,56,27,159,49,110,17
41,303,129,303,9,27,102,59,29,167,53,114,18
42,294,128,313,10,31,97,55,30,178,58,120,18
43,287,123,320,7,23,100,53,26,189,64,125,19
44,284,114,324,4,20,94,47,25,201,70,131,20
45,280,109,329,5,18,91,51,26,210,72,138,21
46,272,103,338,9,21,82,48,21,224,77,147,22
47,263,104,348,10,24,80,45,22,233,82,151,22
48,258,102,353,5,23,79,46,20,239,86,153,23
49,256,91,356,3,19,72,42,17,253,90,163,24
50,252,90,361,5,16,74,44,15,259,92,167,24
51,245,91,368,7,17,74,44,16,265,97,168,24
52,235,95,377,9,21,74,45,18,270,98,172,25
53,231,84,382,5,20,64,35,18,285,105,180,26
54,229,80,385,3,14,66,34,17,292,107,185,26
55,227,75,387,2,8,67,38,12,299,110,189,26
56,222,73,392,5,10,63,37,15,305,113,192,27
57,218,71,397,5,13,58,36,17,312,114,198,28
58,217,67,399,2,11,56,34,16,318,116,202,28
59,213,63,402,3,9,54,28,17,325,119,206,29
60,210,60,406,4,11,49,28,14,332,122,210,29
61,205,59,411,5,13,46,26,15,338,127,211,29
62,201,58,415,4,12,46,25,13,343,131,212,30
63,197,58,420,5,14,44,21,15,348,135,213,30
64,196,50,421,1,11,39,18,14,357,141,216,30
65,193,45,424,3,5,40,17,10,365,145,220,30
66,189,45,427,3,7,38,17,11,368,147,221,31
67,187,46,430,3,8,38,23,12,370,148,222,31
68,185,44,432,2,7,37,20,12,374,149,225,31
69,183,41,434,2,8,33,19,10,379,153,226,31
70,180,42,437,3,10,32,19,11,381,155,226,31
71,179,40,438,1,6,34,18,10,384,157,227,31
72,179,35,438,0,4,31,16,8,389,158,231,31
73,179,32,438,0,2,30,16,10,392,159,233,31
74,177,30,440,2,2,28,15,9,396,161,235,31
75,175,23,442,2,4,19,10,7,405,165,240,31
76,174,23,443,1,5,18,11,7,406,166,240,32
77,174,22,444,1,5,17,10,6,408,167,241,32
78,174,19,444,0,2,17,8,5,411,169,242,33
79,174,19,445,1,3,16,9,4,412,170,242,33
80,172,20,447,2,4,16,10,5,413,171,242,33
81,171,16,448,1,4,12,7,3,418,174,244,33
82,171,14,448,0,3,11,6,3,420,175,245,33
83,169,14,450,2,3,11,6,2,422,175,247,33
84,169,12,450,0,2,10,6,1,424,176,248,33
85,169,12,450,0,2,10,8,1,424,176,248,34
86,169,12,450,0,1,11,8,2,424,176,248,35
87,169,12,451,1,1,11,7,2,425,176,249,35
88,168,9,452,1,2,7,5,1,428,176,252,36
89,168,9,452,0,1,8,5,2,428,176,252,37
90,169,8,452,0,1,7,4,2,429,176,253,39
