
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,593,7,7,7,7,0,0,0,0,0,0,0
1,589,10,10,3,10,0,0,0,0,0,0,1
2,586,14,14,4,12,2,0,0,0,0,0,1
3,585,15,15,1,10,5,0,0,0,0,0,1
4,580,19,19,4,9,10,1,1,0,0,0,2
5,580,19,19,0,6,13,3,2,0,0,0,3
6,576,24,24,5,9,15,6,4,0,0,0,3
7,570,30,30,6,13,17,7,6,0,0,0,3
8,567,33,33,3,11,22,8,7,0,0,0,3
9,563,37,37,4,15,22,8,9,0,0,0,3
10,559,40,40,3,11,29,12,10,0,0,0,4
11,557,43,43,3,8,35,12,10,0,0,0,4
12,553,45,47,4,10,35,16,11,2,0,2,4
13,544,51,56,9,17,34,20,10,5,0,5,4
14,540,50,60,4,17,33,18,9,10,0,10,4
15,537,50,63,3,17,33,19,7,13,0,13,4
16,530,55,70,7,15,40,20,8,15,0,15,4
17,524,59,76,6,16,43,23,6,17,0,17,4
18,515,62,84,8,18,44,25,8,22,1,21,5
19,509,69,91,7,23,46,30,8,22,1,21,5
20,504,67,96,5,21,46,29,8,29,4,25,5
21,495,70,105,9,20,50,25,8,35,7,28,5
22,486,77,114,9,24,53,28,10,37,8,29,5
23,480,81,120,6,24,57,32,14,39,8,31,5
24,474,83,126,6,22,61,34,13,43,9,34,5
25,459,95,141,15,29,66,36,14,46,10,36,5
26,451,94,149,8,29,65,34,15,55,16,39,5
27,445,95,155,6,28,67,36,16,60,18,42,5
28,440,94,160,5,26,68,36,18,66,18,48,5
29,432,100,168,8,22,78,38,21,68,18,50,5
30,426,99,174,6,17,82,39,20,75,23,52,5
31,415,100,185,11,23,77,42,19,85,24,61,5
32,412,98,188,3,21,77,45,22,90,27,63,5
33,399,105,201,13,26,79,43,23,96,31,65,5
34,392,103,208,7,30,73,40,22,104,32,72,6
35,387,101,214,6,23,78,40,22,112,39,73,6
36,377,103,224,10,24,79,37,20,120,43,77,6
37,367,105,233,9,24,81,42,21,127,44,83,7
38,361,104,240,7,25,79,41,23,134,48,86,8
39,351,103,251,11,26,77,40,21,145,51,94,9
40,345,100,258,7,24,76,40,17,155,53,102,9
41,339,101,264,6,25,76,46,16,160,56,104,9
42,329,106,274,10,23,83,49,17,165,58,107,9
43,322,106,281,7,25,81,43,21,172,61,111,9
44,316,108,286,5,22,86,50,23,175,62,113,10
45,305,107,298,12,26,81,46,19,188,65,123,10
46,305,95,298,0,15,80,42,19,197,68,129,13
47,296,97,310,12,23,74,39,20,206,70,136,14
48,288,100,319,9,25,75,39,25,211,71,140,15
49,284,94,324,5,23,71,32,25,221,77,144,16
50,279,93,330,6,19,74,34,23,227,79,148,17
51,268,100,342,12,22,78,37,22,232,80,152,17
52,265,92,345,3,23,69,37,21,242,84,158,18
53,262,91,349,4,21,70,39,23,246,87,159,19
54,257,89,355,6,15,74,37,19,254,92,162,20
55,251,87,361,6,14,73,35,19,262,97,165,21
