
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,597,3,3,3,3,0,0,0,0,0,0,0
1,597,3,3,0,3,0,0,0,0,0,0,0
2,597,3,3,0,3,0,0,0,0,0,0,0
3,596,3,3,0,2,1,0,0,0,0,0,1
4,597,3,3,0,0,3,0,0,0,0,0,1
5,597,3,3,0,0,3,1,0,0,0,0,1
6,596,4,4,1,1,3,3,0,0,0,0,1
7,595,5,5,1,2,3,3,0,0,0,0,1
8,594,6,6,1,2,4,3,0,0,0,0,1
9,592,8,8,2,4,4,3,0,0,0,0,1
10,592,8,8,0,2,6,4,0,0,0,0,1
11,591,8,8,0,1,7,4,0,0,0,0,2
12,591,9,9,1,1,8,5,1,0,0,0,2
13,590,9,10,1,2,7,5,1,1,0,1,2
14,588,9,12,2,3,6,4,1,3,0,3,2
15,587,9,12,0,3,6,4,1,3,0,3,3
16,587,10,13,1,4,6,4,2,3,0,3,3
17,585,11,14,1,3,8,4,2,3,0,3,4
18,584,12,16,2,4,8,3,2,4,1,3,4
19,584,12,16,0,3,9,5,2,4,1,3,4
20,582,12,18,2,5,7,5,1,6,2,4,4
21,579,14,21,3,5,9,5,1,7,3,4,4
22,578,14,22,1,4,10,4,1,8,3,5,4
23,574,18,26,4,8,10,7,1,8,3,5,4
24,573,18,27,1,8,10,8,1,9,3,6,4
25,573,18,27,0,3,15,8,1,9,3,6,4
26,569,21,30,3,4,17,9,1,9,3,6,5
27,567,22,33,3,6,16,8,5,11,4,7,5
28,563,25,37,4,10,15,9,5,12,4,8,5
29,559,28,41,4,9,19,9,5,13,4,9,5
30,558,29,42,1,8,21,9,5,13,4,9,5
31,556,27,43,1,5,22,10,6,16,5,11,6
32,553,29,47,4,6,23,10,6,18,6,12,6
33,549,33,51,4,10,23,13,7,18,6,12,6
34,548,33,52,1,8,25,14,8,19,6,13,6
35,547,27,52,0,4,23,12,4,24,8,16,8
36,547,28,54,2,4,24,14,4,25,8,17,8
37,544,28,55,1,3,25,17,4,26,9,17,10
38,543,30,58,3,5,25,17,5,26,9,17,11
39,540,26,60,2,5,21,14,4,31,11,20,14
40,541,26,62,2,7,19,14,3,33,11,22,14
41,538,24,64,2,5,19,12,3,37,12,25,15
42,534,25,69,5,8,17,9,2,40,12,28,16
43,535,25,69,0,7,18,12,3,40,12,28,16
44,533,24,71,2,5,19,10,4,43,13,30,16
45,531,23,72,1,6,17,9,4,45,14,31,17
46,527,25,77,5,7,18,10,4,47,15,32,18
47,526,25,79,2,7,18,8,4,49,16,33,18
48,524,27,81,2,7,20,10,6,49,16,33,18
49,523,26,82,1,6,20,11,5,51,18,33,18
50,523,26,82,0,3,23,12,6,51,18,33,18
51,522,23,83,1,3,20,10,6,55,20,35,18
52,521,22,83,0,1,21,13,5,56,21,35,19
53,522,21,83,0,1,20,13,5,57,21,36,19
54,518,21,87,4,4,17,11,5,61,24,37,19
55,515,24,90,3,7,17,11,5,61,24,37,19
56,515,20,90,0,7,13,10,3,65,27,38,19
57,514,19,91,1,3,16,8,3,67,28,39,19
58,509,21,95,4,7,14,7,2,69,29,40,20
59,509,19,95,0,5,14,10,2,71,30,41,21
60,503,22,101,6,11,11,7,2,74,31,43,22
61,504,21,101,0,9,12,8,2,75,32,43,22
62,500,23,105,4,9,14,7,1,77,33,44,22
63,498,25,107,2,10,15,9,1,77,33,44,22
64,495,26,109,2,7,19,10,3,78,34,44,23
65,493,28,111,2,7,21,11,3,78,34,44,24
66,492,29,112,1,6,23,15,4,78,34,44,25
67,491,26,114,2,5,21,13,3,83,35,48,25
68,490,27,115,1,5,22,14,4,83,35,48,25
69,489,25,115,0,3,22,14,5,85,36,49,26
70,490,25,115,0,1,24,15,5,85,36,49,26
71,489,24,116,1,1,23,14,6,87,37,50,26
72,488,20,116,0,1,19,14,4,91,39,52,27
73,487,21,118,2,3,18,14,4,92,39,53,27
74,484,19,121,3,6,13,10,3,97,41,56,27
75,482,17,121,0,4,13,8,3,99,42,57,29
76,482,17,123,2,6,11,7,2,101,42,59,29
77,481,15,124,1,4,11,7,1,104,44,60,29
78,479,16,126,2,5,11,6,1,105,44,61,29
79,478,14,126,0,4,10,7,1,107,45,62,30
80,478,13,127,1,3,10,6,1,109,46,63,30
81,478,12,127,0,2,10,5,2,110,46,64,30
82,476,13,128,1,2,11,7,2,110,46,64,31
83,477,13,128,0,2,11,8,2,110,46,64,31
84,476,14,129,1,2,12,8,3,110,46,64,31
85,476,12,129,0,1,11,6,3,112,47,65,31
86,475,13,130,1,2,11,6,4,112,47,65,31
87,474,11,131,1,2,9,5,3,115,48,67,31
88,473,11,132,1,3,8,4,3,116,49,67,31
89,472,11,133,1,2,9,5,2,117,49,68,31
90,470,10,134,1,3,7,3,2,119,50,69,32
91,470,10,135,1,3,7,4,2,120,51,69,32
92,470,9,135,0,2,7,4,1,121,51,70,32
93,470,9,135,0,1,8,5,1,121,51,70,32
94,467,10,137,2,2,8,5,1,122,51,71,33
95,468,9,137,0,2,7,4,2,123,52,71,33
96,468,9,137,0,0,9,5,2,123,52,71,33
97,466,10,139,2,2,8,4,2,124,53,71,33
98,465,11,140,1,3,8,6,2,124,53,71,33
99,464,10,141,1,4,6,4,2,126,54,72,33
100,464,10,141,0,4,6,4,2,126,54,72,33
101,463,10,142,1,3,7,3,2,127,55,72,33
102,461,11,144,2,3,8,3,1,128,55,73,33
103,461,10,144,0,3,7,5,0,129,55,74,33
104,460,10,145,1,3,7,6,0,130,55,75,33
105,459,11,146,1,3,8,6,0,130,55,75,33
106,456,11,148,2,4,7,5,0,132,55,77,34
107,456,11,148,0,3,8,6,0,132,55,77,35
108,457,11,148,0,2,9,6,1,132,55,77,36
109,456,13,150,2,3,10,7,1,132,55,77,36
110,453,16,153,3,5,11,8,1,132,55,77,36
111,453,13,153,0,5,8,6,1,134,56,78,37
112,452,14,155,2,6,8,5,2,135,57,78,37
113,451,15,156,1,4,11,5,2,135,57,78,37
114,446,18,160,4,6,12,5,2,136,57,79,38
115,445,19,162,2,8,11,6,3,137,58,79,38
116,444,19,163,1,7,12,8,2,138,59,79,38
117,441,20,165,2,7,13,7,2,139,59,80,39
118,441,20,166,1,4,16,7,3,140,60,80,39
119,441,19,166,0,4,15,8,3,141,61,80,39
120,440,19,167,1,3,16,10,4,142,61,81,39
121,435,24,172,5,6,18,10,4,142,61,81,39
122,433,25,174,2,8,17,11,4,143,62,81,39
123,431,24,176,2,8,16,11,3,146,63,83,39
124,426,27,181,5,10,17,9,3,148,64,84,39
125,419,34,188,7,13,21,11,3,148,64,84,39
126,418,33,189,1,13,20,12,3,150,64,86,39
127,409,40,198,9,16,24,12,5,152,64,88,39
128,405,40,202,4,16,24,11,3,156,65,91,39
129,400,45,207,5,16,29,16,4,156,65,91,39
130,393,50,214,7,19,31,16,6,158,65,93,39
131,389,52,218,4,16,36,17,8,160,67,93,39
132,385,54,221,3,15,39,18,10,160,67,93,41
133,381,58,227,6,14,44,20,13,162,68,94,41
134,374,62,234,7,16,46,22,12,165,69,96,41
135,369,64,239,5,19,45,26,12,168,71,97,41
136,364,68,244,5,17,51,29,13,169,71,98,41
137,357,69,251,7,18,51,26,12,175,76,99,41
138,352,70,256,5,19,51,29,12,179,77,102,41
139,345,72,263,7,20,52,31,11,184,80,104,42
140,344,70,265,2,14,56,32,10,188,81,107,42
141,337,69,271,6,12,57,29,12,195,84,111,43
142,329,72,278,7,15,57,30,15,199,86,113,45
143,326,70,283,5,18,52,31,15,206,90,116,45
144,318,73,291,8,22,51,28,17,211,92,119,45
145,314,74,295,4,17,57,26,18,213,93,120,46
146,311,71,299,4,19,52,25,16,220,96,124,46
147,304,72,306,7,18,54,27,17,226,98,128,46
148,295,77,315,9,20,57,26,16,230,100,130,46
149,289,76,320,5,19,57,32,12,236,101,135,47
150,284,75,326,6,19,56,32,12,243,102,141,47
151,281,69,329,3,17,52,29,12,251,104,147,48
152,277,69,334,5,16,53,33,9,255,105,150,49
153,272,72,339,5,16,56,35,10,257,106,151,50
154,267,72,345,6,15,57,34,11,261,108,153,52
155,263,70,351,6,16,54,31,11,269,110,159,52
156,258,73,356,5,15,58,32,15,271,112,159,52
157,253,71,361,5,16,55,30,15,278,115,163,52
158,250,67,364,3,13,54,28,16,285,118,167,52
159,250,63,364,0,10,53,30,14,289,120,169,52
160,244,63,370,6,9,54,30,14,295,125,170,52
161,238,64,376,6,12,52,30,12,300,129,171,52
162,232,62,382,6,16,46,28,13,306,131,175,54
163,232,59,384,2,14,45,28,11,311,133,178,54
164,229,54,387,3,13,41,24,9,318,134,184,55
165,227,53,390,3,12,41,24,9,322,136,186,55
166,224,50,393,3,9,41,24,7,328,139,189,55
167,221,49,396,3,7,42,20,11,331,140,191,56
168,218,48,400,4,11,37,20,12,336,142,194,56
169,213,50,405,5,13,37,22,12,339,144,195,56
170,210,45,407,2,13,32,17,10,346,146,200,57
171,208,45,410,3,10,35,16,11,349,148,201,57
172,208,43,410,0,7,36,17,10,351,148,203,57
173,207,40,411,1,6,34,19,10,355,149,206,57
174,207,36,411,0,3,33,20,8,358,150,208,59
175,209,31,411,0,1,30,21,4,362,152,210,60
176,208,27,413,2,2,25,18,4,368,155,213,60
177,207,23,414,1,3,20,14,5,373,158,215,60
178,205,25,416,2,4,21,15,5,373,158,215,60
179,205,23,416,0,3,20,14,4,375,159,216,60
