
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,596,4,4,4,4,0,0,0,0,0,0,0
1,596,4,4,0,4,0,0,0,0,0,0,0
2,596,4,4,0,4,0,0,0,0,0,0,0
3,596,4,4,0,4,0,0,0,0,0,0,0
4,596,4,4,0,0,4,0,0,0,0,0,0
5,595,5,5,1,1,4,0,0,0,0,0,0
6,594,5,5,0,1,4,3,1,0,0,0,1
7,595,5,5,0,1,4,3,1,0,0,0,1
8,595,5,5,0,1,4,3,1,0,0,0,1
9,594,6,6,1,1,5,3,1,0,0,0,1
10,593,6,6,0,1,5,3,1,0,0,0,2
11,593,7,7,1,2,5,4,1,0,0,0,2
12,593,7,7,0,1,6,4,1,0,0,0,2
13,591,9,9,2,2,7,4,1,0,0,0,2
14,590,6,10,1,3,3,1,1,4,0,4,2
15,590,6,10,0,2,4,2,1,4,0,4,2
16,589,6,11,1,2,4,1,1,4,0,4,3
17,586,9,14,3,5,4,2,1,4,0,4,4
18,586,10,15,1,5,5,3,1,4,0,4,4
19,586,10,15,0,4,6,3,1,4,0,4,4
20,586,10,15,0,1,9,3,2,4,0,4,4
21,585,10,15,0,0,10,3,3,4,0,4,5
22,585,10,16,1,1,9,6,2,5,0,5,5
23,583,11,18,2,3,8,5,3,6,0,6,5
24,583,11,18,0,2,9,5,3,6,0,6,5
25,582,11,19,1,1,10,4,3,7,0,7,5
26,580,12,21,2,3,9,4,3,8,0,8,5
27,579,13,22,1,4,9,5,4,8,0,8,5
28,576,15,25,3,5,10,5,3,9,1,8,5
29,574,16,27,2,7,9,5,2,10,1,9,5
30,574,13,27,0,5,8,4,2,13,3,10,5
31,573,13,28,1,3,10,4,1,14,3,11,5
32,572,14,29,1,2,12,6,1,14,3,11,5
33,570,15,30,1,2,13,9,1,14,3,11,6
34,569,16,32,2,4,12,9,2,15,4,11,6
35,569,14,32,0,4,10,9,1,17,4,13,6
36,568,15,33,1,3,12,9,1,17,4,13,6
37,563,20,38,5,6,14,9,1,17,4,13,6
38,562,19,39,1,6,13,9,1,19,4,15,6
39,561,20,40,1,4,16,10,2,19,4,15,6
40,560,19,41,1,3,16,9,2,21,6,15,6
41,557,18,43,2,4,14,8,3,24,6,18,7
42,554,19,46,3,7,12,9,2,26,7,19,8
43,553,19,47,1,6,13,8,3,27,8,19,9
44,554,18,47,0,2,16,7,3,27,8,19,10
45,551,22,51,4,5,17,8,4,27,8,19,10
46,547,23,54,3,7,16,10,4,29,8,21,11
47,547,22,55,1,6,16,10,3,31,8,23,11
48,542,24,58,3,9,15,10,3,32,8,24,13
49,540,26,62,4,10,16,10,3,34,8,26,13
50,540,24,62,0,7,17,8,3,36,10,26,13
51,534,28,67,5,8,20,10,3,37,11,26,14
52,531,31,70,3,10,21,12,4,37,11,26,15
53,528,33,74,4,10,23,14,4,39,12,27,15
54,524,33,78,4,11,22,11,4,43,13,30,15
55,522,34,80,2,12,22,13,5,44,13,31,15
