Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,0.2434163411760089,0.22878466784822846,0.22878466784822846,0.22878466784822846,0.22878466784822846,0.0,0.0,0.0,0.0,0.0,0.0,0.05773502691896258
1,0.22948999229956968,0.22878466784822846,0.22878466784822846,0.0,0.22878466784822846,0.0,0.0,0.0,0.0,0.0,0.0,0.06989169110021938
2,0.2395281557014485,0.22878466784822846,0.22878466784822846,0.0,0.18412775538476078,0.14456832294800961,0.0,0.0,0.0,0.0,0.0,0.08836906081367454
3,0.2562728186440333,0.2545326475854692,0.2545326475854692,0.06816498108607269,0.1536459264252414,0.18731489179151958,0.0,0.0,0.0,0.0,0.0,0.0978299906506541
4,0.2893304705905018,0.28762173531613117,0.28762173531613117,0.08587046857760457,0.11677484162422844,0.22878466784822846,0.11666666666666667,0.07795362516758074,0.0,0.0,0.0,0.11590225767142473
5,0.3715256560875886,0.3614169644914613,0.3614169644914613,0.13279816841867034,0.18438815010458212,0.2371953122673721,0.14662533852983903,0.12746162028808766,0.0,0.0,0.0,0.13833059508060225
6,0.4198893553152672,0.4243533404790842,0.4243533404790842,0.12476644848141935,0.23081760694706038,0.25341904451167857,0.17591320173726174,0.14774739567685424,0.0,0.0,0.0,0.14330514169548708
7,0.4628098197887868,0.4660645466200595,0.4660645466200595,0.10530858934530932,0.21145002036204943,0.31352669726673976,0.1853497921621318,0.148541733074064,0.0,0.0,0.0,0.15242153139344597
8,0.529795081406791,0.532593236490622,0.5332727238288097,0.11066374585411723,0.21439131597067163,0.3765486540792423,0.20096735751827657,0.15325096601933244,0.0,0.0,0.0,0.16456554372595186
9,0.5943810973515973,0.6030360895108395,0.6048115158435474,0.13476129288711228,0.2531737934640347,0.42782040978698416,0.2494013033266067,0.1615455653893653,0.0,0.0,0.0,0.17085347257492045
10,0.6699796469093126,0.6779134654708273,0.6792747171904321,0.12592686670276426,0.27232444998678706,0.47373009406222233,0.2951527596265221,0.17814702814350744,0.0,0.0,0.0,0.17178798302300163
11,0.7738001464633274,0.7703495205673746,0.7723609351471721,0.1512773892055534,0.29527593668952906,0.5348501158872889,0.3313943605769752,0.19470516431286822,0.0,0.0,0.0,0.1789164920042619
12,0.853557617305713,0.7614042051606779,0.8538557823014943,0.14163190304305015,0.3041530715102034,0.5195909424487185,0.297822060630135,0.19436506316151,0.14456832294800961,0.0,0.14456832294800961,0.18006732747570398
13,0.9360755171124676,0.7952504211399277,0.9436502305281114,0.1515708988352889,0.31011727986799975,0.5618116439095253,0.30891632027021965,0.17156145643277027,0.18731489179151958,0.0,0.18731489179151958,0.19284158988112182
14,1.0323044731340292,0.8422552697335526,1.0542152042963984,0.16840007677725644,0.3467759151866452,0.5557513796290532,0.31504208473077877,0.1687266631824587,0.22878466784822846,0.0,0.22878466784822846,0.20319418984773846
15,1.0972007541692155,0.8931902870547177,1.1194059571798325,0.1211852242885187,0.31931745389758504,0.6410999071198582,0.366253210417894,0.1920095746770894,0.2371953122673721,0.01969463855669324,0.2371782775751931,0.21176506899024788
16,1.133231278827553,0.9265614721194497,1.1637348443175484,0.1316983084342561,0.2906957866981226,0.7200140290440195,0.3921914601494293,0.21479377001292108,0.25161097116000486,0.04623173950192375,0.240225062822514,0.22601287171711743
17,1.2506983907587252,0.981083713311587,1.2710387067038493,0.17974167771296312,0.3064953408118857,0.7390274799773119,0.42007214387603237,0.22531459488161584,0.3069168939598793,0.0950225916784684,0.2629494708920789,0.22260850265554874
18,1.3437306728701706,1.0306906579198398,1.3758905288847465,0.16894204373516425,0.3542184454128653,0.7458139069757174,0.44415280835734583,0.24635524977338946,0.3725139818405031,0.13874982937472444,0.2986501618816223,0.2383783598069305
19,1.425136534306149,1.0900542104951394,1.4741626625157602,0.16060491709141222,0.3756475889861549,0.7763655288222387,0.4694462674042663,0.24944382578492946,0.41372415540753327,0.16643620429765307,0.32208914005506945,0.24997777679003566
