
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,596,4,4,4,4,0,0,0,0,0,0,0
1,596,4,4,0,4,0,0,0,0,0,0,0
2,596,4,4,0,3,1,0,0,0,0,0,0
3,596,4,4,0,2,2,0,0,0,0,0,0
4,594,6,6,2,2,4,1,0,0,0,0,0
5,593,7,7,1,3,4,1,1,0,0,0,0
6,593,7,7,0,3,4,2,2,0,0,0,0
7,592,7,7,0,2,5,2,2,0,0,0,1
8,591,8,8,1,1,7,2,2,0,0,0,2
9,591,9,9,1,2,7,3,2,0,0,0,2
10,590,10,10,1,3,7,4,3,0,0,0,2
11,590,10,10,0,3,7,4,3,0,0,0,2
12,589,9,10,0,2,7,3,3,1,0,1,3
13,588,10,12,2,2,8,3,2,2,0,2,3
14,588,8,12,0,2,6,3,1,4,0,4,3
15,588,8,12,0,1,7,5,1,4,0,4,3
16,586,8,12,0,0,8,5,1,4,0,4,5
17,588,7,12,0,0,7,5,1,5,1,4,5
18,587,6,13,1,1,5,4,1,7,1,6,5
19,587,6,13,0,1,5,4,1,7,1,6,5
20,586,7,14,1,2,5,4,1,7,1,6,5
21,585,7,14,0,1,6,4,1,7,1,6,6
22,585,7,15,1,2,5,3,1,8,1,7,6
23,584,6,16,1,2,4,2,1,10,1,9,6
24,584,6,16,0,1,5,2,1,10,1,9,6
25,583,6,17,1,2,4,2,1,11,2,9,6
26,583,5,17,0,2,3,2,1,12,2,10,6
27,582,5,17,0,1,4,2,1,12,2,10,7
28,583,5,17,0,0,5,2,1,12,2,10,7
29,583,5,17,0,0,5,3,1,12,2,10,7
30,582,6,18,1,1,5,4,1,12,2,10,7
31,582,5,18,0,1,4,3,1,13,3,10,7
32,579,6,19,1,2,4,3,1,13,3,10,9
33,581,5,19,0,1,4,2,1,14,4,10,9
34,581,4,19,0,1,3,2,0,15,5,10,9
35,581,4,19,0,1,3,2,1,15,5,10,9
36,581,4,19,0,0,4,2,1,15,5,10,9
37,580,3,19,0,0,3,1,1,16,6,10,10
38,581,2,19,0,0,2,1,1,17,6,11,10
39,581,2,19,0,0,2,1,1,17,6,11,10
40,580,3,20,1,1,2,1,1,17,6,11,10
41,580,3,20,0,1,2,1,1,17,6,11,10
42,578,5,22,2,3,2,1,1,17,6,11,10
43,578,4,22,0,3,1,1,0,18,7,11,10
44,577,4,22,0,2,2,1,0,18,7,11,11
45,577,4,22,0,2,2,1,0,18,7,11,12
46,578,3,22,0,0,3,1,0,19,7,12,12
47,578,3,22,0,0,3,1,0,19,7,12,12
48,578,3,22,0,0,3,2,1,19,7,12,12
49,577,4,23,1,1,3,2,1,19,7,12,12
50,577,4,23,0,1,3,2,1,19,7,12,12
51,576,5,24,1,1,4,2,1,19,7,12,12
52,576,5,24,0,1,4,2,1,19,7,12,12
53,575,6,25,1,2,4,3,1,19,7,12,12
54,572,8,28,3,5,3,2,1,20,7,13,12
55,572,8,28,0,4,4,2,1,20,7,13,12
