
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,595,5,5,5,5,0,0,0,0,0,0,0
1,595,5,5,0,5,0,0,0,0,0,0,0
2,594,5,5,0,3,2,0,0,0,0,0,1
3,595,5,5,0,1,4,0,0,0,0,0,1
4,595,5,5,0,0,5,2,0,0,0,0,1
5,595,5,5,0,0,5,3,1,0,0,0,1
6,593,6,6,1,1,5,3,2,0,0,0,2
7,594,6,6,0,1,5,3,2,0,0,0,2
8,591,7,7,1,2,5,3,2,0,0,0,4
9,593,7,7,0,1,6,3,2,0,0,0,4
10,592,7,7,0,1,6,3,2,0,0,0,5
11,591,9,9,2,3,6,4,2,0,0,0,5
12,590,8,10,1,3,5,2,2,2,0,2,5
13,590,6,10,0,2,4,1,1,4,0,4,5
14,590,5,10,0,0,5,1,1,5,0,5,5
15,589,6,11,1,1,5,2,1,5,0,5,5
16,588,6,11,0,1,5,4,1,5,0,5,6
17,588,7,12,1,2,5,4,1,5,0,5,6
18,585,9,14,2,3,6,4,1,5,0,5,7
19,584,9,15,1,4,5,3,1,6,1,5,8
20,584,9,15,0,2,7,3,2,6,1,5,9
21,582,11,17,2,2,9,3,2,6,1,5,10
22,582,11,18,1,3,8,5,1,7,1,6,10
23,580,11,19,1,2,9,6,1,8,1,7,11
24,580,10,20,1,2,8,4,1,10,2,8,11
25,578,12,22,2,3,9,5,2,10,2,8,11
26,574,15,25,3,5,10,6,2,10,2,8,12
27,570,20,30,5,8,12,7,2,10,2,8,12
28,567,20,32,2,9,11,7,1,11,2,9,14
29,568,21,33,1,7,14,9,1,11,2,9,14
30,568,19,33,0,3,16,8,1,13,4,9,14
31,566,19,35,2,3,16,8,2,15,4,11,14
32,565,19,35,0,2,17,9,5,15,4,11,15
33,562,21,39,4,5,16,9,5,17,5,12,15
34,562,20,39,0,5,15,9,5,18,6,12,15
35,560,22,41,2,3,19,9,6,18,6,12,15
36,559,22,42,1,4,18,8,6,19,6,13,15
37,555,24,46,4,6,18,9,7,21,8,13,15
38,553,24,47,1,7,17,8,7,22,8,14,16
39,547,27,53,6,10,17,8,6,25,9,16,17
40,542,29,59,6,15,14,7,3,29,9,20,17
41,539,30,62,3,13,17,7,4,31,10,21,17
42,534,31,64,2,12,19,7,4,32,10,22,20
43,536,31,65,1,8,23,12,3,33,11,22,20
44,535,32,66,1,5,27,15,3,33,11,22,20
45,529,34,72,6,8,26,15,4,37,13,24,20
46,526,37,75,3,9,28,18,5,37,13,24,20
47,525,35,76,1,9,26,16,7,39,13,26,21
48,521,40,81,5,9,31,17,8,39,13,26,21
49,519,38,82,1,7,31,17,6,42,14,28,22
50,518,40,84,2,6,34,21,7,42,14,28,22
51,514,39,88,4,8,31,18,8,47,16,31,22
52,511,39,91,3,9,30,17,9,50,19,31,22
53,507,38,95,4,8,30,15,8,55,20,35,22
54,503,38,99,4,11,27,13,8,59,21,38,22
