
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,598,2,2,2,2,0,0,0,0,0,0,0
1,598,2,2,0,2,0,0,0,0,0,0,0
2,597,2,2,0,2,0,0,0,0,0,0,1
3,598,2,2,0,1,1,0,0,0,0,0,1
4,598,2,2,0,0,2,0,0,0,0,0,1
5,596,3,3,1,1,2,1,0,0,0,0,2
6,597,3,3,0,1,2,1,1,0,0,0,2
7,597,3,3,0,0,3,1,1,0,0,0,2
8,596,3,3,0,0,3,1,1,0,0,0,3
9,597,3,3,0,0,3,2,1,0,0,0,3
10,597,3,3,0,0,3,2,1,0,0,0,3
11,597,3,3,0,0,3,2,1,0,0,0,3
12,597,3,3,0,0,3,2,1,0,0,0,3
13,595,1,3,0,0,1,0,1,1,0,1,6
14,597,1,4,1,1,0,0,0,2,0,2,6
15,597,1,4,0,1,0,0,0,2,0,2,6
16,596,1,4,0,1,0,0,0,2,0,2,7
17,597,1,4,0,0,1,0,0,2,0,2,7
18,597,1,4,0,0,1,0,0,2,0,2,7
19,597,1,4,0,0,1,1,0,2,0,2,7
20,597,1,4,0,0,1,1,0,2,0,2,7
21,597,1,4,0,0,1,1,0,2,0,2,7
22,597,1,4,0,0,1,1,0,2,0,2,7
23,597,1,4,0,0,1,1,0,2,0,2,7
24,597,1,4,0,0,1,1,0,2,0,2,7
25,596,1,4,0,0,1,1,0,2,0,2,8
26,597,1,4,0,0,1,1,0,2,0,2,8
27,597,0,4,0,0,0,0,0,3,1,2,8
28,597,0,4,0,0,0,0,0,3,1,2,8
29,597,0,4,0,0,0,0,0,3,1,2,8
30,597,0,4,0,0,0,0,0,3,1,2,8
31,596,0,4,0,0,0,0,0,3,1,2,9
32,597,0,4,0,0,0,0,0,3,1,2,9
33,597,0,4,0,0,0,0,0,3,1,2,9
34,597,0,4,0,0,0,0,0,3,1,2,9
35,596,0,4,0,0,0,0,0,3,1,2,10
36,597,0,4,0,0,0,0,0,3,1,2,10
37,597,0,4,0,0,0,0,0,3,1,2,10
38,596,0,4,0,0,0,0,0,3,1,2,11
39,597,0,4,0,0,0,0,0,3,1,2,11
40,596,0,4,0,0,0,0,0,3,1,2,12
41,597,0,4,0,0,0,0,0,3,1,2,12
42,595,0,4,0,0,0,0,0,3,1,2,14
43,597,0,4,0,0,0,0,0,3,1,2,14
44,597,0,4,0,0,0,0,0,3,1,2,14
45,597,0,4,0,0,0,0,0,3,1,2,14
46,597,0,4,0,0,0,0,0,3,1,2,14
47,597,0,4,0,0,0,0,0,3,1,2,14
48,597,0,4,0,0,0,0,0,3,1,2,14
49,597,0,4,0,0,0,0,0,3,1,2,14
50,597,0,4,0,0,0,0,0,3,1,2,14
51,597,0,4,0,0,0,0,0,3,1,2,14
52,597,0,4,0,0,0,0,0,3,1,2,14
53,597,0,4,0,0,0,0,0,3,1,2,14
54,597,0,4,0,0,0,0,0,3,1,2,14
55,597,0,4,0,0,0,0,0,3,1,2,14
56,596,0,4,0,0,0,0,0,3,1,2,15
57,597,0,4,0,0,0,0,0,3,1,2,15
58,597,0,4,0,0,0,0,0,3,1,2,15
59,597,0,4,0,0,0,0,0,3,1,2,15
60,597,0,4,0,0,0,0,0,3,1,2,15
61,597,0,4,0,0,0,0,0,3,1,2,15
62,597,0,4,0,0,0,0,0,3,1,2,15
63,597,0,4,0,0,0,0,0,3,1,2,15
64,597,0,4,0,0,0,0,0,3,1,2,15
65,597,0,4,0,0,0,0,0,3,1,2,15
66,597,0,4,0,0,0,0,0,3,1,2,15
67,597,0,4,0,0,0,0,0,3,1,2,15
68,597,0,4,0,0,0,0,0,3,1,2,15
69,597,0,4,0,0,0,0,0,3,1,2,15
70,596,0,4,0,0,0,0,0,3,1,2,16
71,595,0,4,0,0,0,0,0,3,1,2,18
72,595,0,4,0,0,0,0,0,3,1,2,20
73,596,0,4,0,0,0,0,0,3,1,2,21
74,596,0,4,0,0,0,0,0,3,1,2,22
75,597,0,4,0,0,0,0,0,3,1,2,22
