
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,595,5,5,5,5,0,0,0,0,0,0,0
1,595,5,5,0,5,0,0,0,0,0,0,0
2,595,5,5,0,4,1,0,0,0,0,0,0
3,595,5,5,0,2,3,0,0,0,0,0,0
4,594,6,6,1,1,5,0,1,0,0,0,0
5,593,6,6,0,1,5,0,3,0,0,0,1
6,593,7,7,1,2,5,1,4,0,0,0,1
7,593,7,7,0,2,5,1,4,0,0,0,1
8,591,8,8,1,2,6,1,4,0,0,0,2
9,590,10,10,2,4,6,1,4,0,0,0,2
10,588,10,10,0,3,7,2,4,0,0,0,4
11,588,10,10,0,2,8,2,4,0,0,0,6
12,588,11,12,2,3,8,3,3,1,0,1,6
13,588,9,12,0,2,7,3,2,3,0,3,6
14,588,7,12,0,1,6,2,2,5,0,5,6
15,587,8,13,1,2,6,2,3,5,0,5,6
16,587,8,13,0,1,7,3,3,5,0,5,6
17,587,8,13,0,0,8,3,3,5,0,5,6
18,583,11,17,4,4,7,2,4,6,0,6,6
19,582,12,18,1,5,7,2,5,6,0,6,6
20,578,13,20,2,5,8,1,5,7,1,6,8
21,579,13,21,1,5,8,1,4,8,1,7,8
22,577,14,23,2,4,10,3,3,9,1,8,8
23,573,16,26,3,5,11,4,2,10,2,8,9
24,572,17,28,2,7,10,4,4,11,3,8,9
25,568,21,32,4,7,14,5,5,11,3,8,9
26,566,22,34,2,8,14,5,4,12,3,9,9
27,564,23,36,2,7,16,8,4,13,3,10,9
28,560,26,39,3,8,18,9,4,13,3,10,10
29,556,30,43,4,9,21,12,4,13,3,10,11
30,553,32,47,4,12,20,11,5,15,4,11,11
31,545,39,55,8,15,24,13,5,16,4,12,11
32,542,38,57,2,12,26,12,4,19,5,14,12
33,538,39,61,4,14,25,12,6,21,5,16,14
34,537,42,64,3,13,29,16,7,21,5,16,14
35,532,43,69,5,11,32,14,7,25,6,19,14
36,528,46,73,4,13,33,17,7,26,7,19,14
37,522,49,79,6,17,32,18,10,29,7,22,14
38,520,49,81,2,12,37,19,9,31,8,23,14
39,512,54,88,7,15,39,19,9,33,8,25,15
40,502,63,98,10,23,40,23,11,34,8,26,16
41,498,63,103,5,21,42,23,10,39,9,30,16
42,493,63,108,5,15,48,19,11,44,9,35,16
43,489,65,112,4,13,52,25,10,46,9,37,16
44,481,69,120,8,16,53,30,12,50,11,39,16
45,475,68,126,6,21,47,31,10,57,12,45,16
46,469,72,132,6,19,53,32,12,59,13,46,16
47,463,76,138,6,20,56,31,12,61,15,46,16
48,457,75,144,6,20,55,32,12,68,19,49,16
49,451,77,150,6,20,57,34,11,72,21,51,16
50,443,81,158,8,22,59,34,13,74,22,52,18
51,438,81,165,7,22,59,32,14,81,26,55,18
52,428,80,175,10,23,57,28,13,92,34,58,18
53,421,82,182,7,21,61,28,15,97,35,62,18
54,415,83,188,6,23,60,32,15,102,38,64,18
