
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,596,4,4,4,4,0,0,0,0,0,0,0
1,596,4,4,0,4,0,0,0,0,0,0,0
2,595,4,4,0,2,2,0,0,0,0,0,1
3,596,4,4,0,2,2,0,0,0,0,0,1
4,595,4,4,0,0,4,1,1,0,0,0,2
5,595,5,5,1,1,4,1,1,0,0,0,2
6,594,6,6,1,2,4,2,2,0,0,0,2
7,591,9,9,3,4,5,2,2,0,0,0,2
8,588,12,12,3,7,5,2,2,0,0,0,2
9,588,12,12,0,6,6,3,2,0,0,0,2
10,588,12,12,0,4,8,3,2,0,0,0,2
11,586,14,14,2,2,12,3,3,0,0,0,2
12,586,12,14,0,2,10,3,3,2,0,2,2
13,586,12,14,0,1,11,5,5,2,0,2,2
14,585,10,14,0,0,10,4,4,4,0,4,3
15,585,11,15,1,1,10,5,4,4,0,4,3
16,583,12,16,1,2,10,6,4,4,0,4,4
17,584,11,16,0,2,9,5,4,5,0,5,4
18,583,12,17,1,3,9,5,4,5,0,5,4
19,582,12,18,1,2,10,5,3,6,1,5,4
20,581,10,18,0,2,8,4,2,8,2,6,5
21,582,6,18,0,2,4,4,0,12,6,6,5
22,582,6,18,0,1,5,4,0,12,6,6,5
23,581,6,19,1,1,5,3,0,13,6,7,5
24,580,6,20,1,2,4,3,0,14,6,8,5
25,580,6,20,0,2,4,4,0,14,6,8,5
26,580,6,20,0,2,4,4,0,14,6,8,5
27,579,7,21,1,1,6,4,0,14,6,8,5
28,577,8,22,1,2,6,4,0,14,6,8,6
29,578,6,22,0,2,4,3,1,16,7,9,6
30,578,6,22,0,0,6,3,1,16,7,9,6
31,577,7,23,1,1,6,3,1,16,7,9,6
32,576,7,24,1,2,5,4,1,17,7,10,6
33,574,7,25,1,3,4,3,1,18,8,10,7
34,575,7,25,0,3,4,3,1,18,8,10,7
35,574,7,25,0,1,6,3,1,18,8,10,8
36,573,9,27,2,2,7,3,1,18,8,10,8
37,571,9,29,2,4,5,4,0,20,9,11,8
38,569,10,30,1,5,5,5,0,20,9,11,9
39,566,14,34,4,6,8,5,0,20,9,11,9
40,563,15,37,3,9,6,3,0,22,10,12,9
41,563,15,37,0,8,7,5,1,22,10,12,9
42,559,19,41,4,6,13,5,1,22,10,12,9
43,554,23,45,4,8,15,6,1,22,10,12,10
44,554,24,46,1,9,15,10,3,22,10,12,10
45,551,25,49,3,8,17,9,4,24,11,13,10
46,547,26,51,2,7,19,8,4,25,11,14,12
47,546,29,54,3,6,23,10,6,25,11,14,12
48,544,31,56,2,8,23,13,6,25,11,14,12
49,541,30,59,3,8,22,11,8,28,13,15,13
50,541,31,60,1,8,23,11,8,28,13,15,13
51,540,29,60,0,5,24,11,9,29,14,15,15
52,539,26,63,3,3,23,7,8,35,16,19,15
53,536,27,66,3,6,21,7,9,37,18,19,15
54,534,29,68,2,8,21,10,11,37,18,19,15
55,530,30,72,4,8,22,9,9,40,18,22,15
