
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,590,10,10,10,10,0,0,0,0,0,0,0
1,589,10,10,0,10,0,0,0,0,0,0,1
2,589,11,11,1,8,3,0,0,0,0,0,1
3,588,12,12,1,4,8,0,0,0,0,0,1
4,582,18,18,6,8,10,3,0,0,0,0,1
5,578,22,22,4,12,10,5,3,0,0,0,1
6,573,25,25,3,13,12,6,4,0,0,0,3
7,572,28,28,3,11,17,6,4,0,0,0,3
8,570,30,30,2,10,20,7,5,0,0,0,3
9,565,35,35,5,11,24,7,10,0,0,0,3
10,558,42,42,7,14,28,10,10,0,0,0,3
11,552,48,48,6,18,30,10,14,0,0,0,3
12,537,60,63,15,27,33,9,16,3,0,3,3
13,528,64,72,9,29,35,8,14,8,0,8,3
14,520,69,80,8,32,37,11,14,10,0,10,4
15,516,74,85,5,27,47,15,17,10,0,10,4
16,507,81,94,9,22,59,18,17,12,1,11,4
17,495,88,106,12,27,61,22,18,16,3,13,5
18,486,95,116,10,29,66,29,22,19,3,16,5
19,473,102,129,13,37,65,32,20,23,3,20,7
20,464,110,140,11,34,76,35,22,26,3,23,7
21,450,123,154,14,38,85,38,23,27,3,24,7
22,440,124,163,9,39,85,43,24,33,4,29,10
23,432,129,174,11,36,93,47,24,39,8,31,10
24,422,135,184,10,33,102,50,25,43,10,33,10
25,413,134,193,9,26,108,53,26,53,14,39,10
26,398,136,208,15,33,103,51,28,66,21,45,10
27,387,140,219,11,35,105,54,34,73,24,49,10
28,372,147,234,15,36,111,56,32,81,27,54,10
29,361,152,245,11,36,116,57,34,86,29,57,11
30,347,153,260,15,42,111,57,34,100,36,64,11
31,334,156,272,12,46,110,58,35,109,38,71,12
32,323,159,284,12,36,123,58,35,117,39,78,13
33,310,158,298,14,37,121,54,33,131,43,88,14
34,307,148,302,4,30,118,63,32,144,46,98,15
35,298,141,311,9,22,119,63,28,160,51,109,17
36,287,147,324,13,25,122,66,29,167,54,113,17
37,279,145,332,8,29,116,74,28,176,59,117,18
38,270,141,342,10,33,108,68,30,189,65,124,19
39,261,140,352,10,28,112,64,27,200,70,130,20
40,256,138,358,6,26,112,62,27,208,74,134,20
41,246,138,368,10,30,108,67,27,216,78,138,22
42,236,126,379,11,27,99,55,24,237,87,150,25
43,236,116,382,3,27,89,50,22,249,94,155,26
44,233,110,386,4,19,91,54,22,259,100,159,26
45,229,98,390,4,15,83,44,19,275,106,169,26
46,224,93,395,5,13,80,48,17,285,109,176,26
47,219,95,400,5,17,78,50,20,288,111,177,26
48,212,96,406,6,17,79,50,22,293,114,179,28
49,208,87,412,6,16,71,40,18,307,120,187,29
50,203,84,417,5,15,69,39,17,315,125,190,30
51,201,81,420,3,15,66,40,17,321,129,192,30
52,198,70,423,3,13,57,34,15,335,135,200,31
53,196,70,426,3,11,59,33,16,338,136,202,31
54,193,60,429,3,9,51,26,15,349,138,211,33
55,191,57,433,4,9,48,26,13,356,141,215,34
56,191,51,434,1,8,43,28,9,363,142,221,34
57,190,50,435,1,9,41,28,11,364,142,222,35
58,189,46,437,2,4,42,25,10,370,145,225,35
59,185,41,440,3,7,34,19,8,377,151,226,37
60,187,36,440,0,4,32,20,9,382,154,228,37
61,187,33,440,0,1,32,18,8,385,156,229,37
62,184,31,443,3,4,27,17,7,390,157,233,37
63,184,26,443,0,3,23,16,6,395,160,235,39
64,183,25,446,3,5,20,12,6,399,162,237,40
65,183,22,447,1,6,16,11,4,403,163,240,40
66,179,25,451,4,8,17,10,5,404,164,240,40
67,177,27,453,2,7,20,10,5,404,164,240,40
68,176,21,454,1,5,16,7,3,411,168,243,40
69,175,21,454,0,5,16,9,4,411,168,243,41
70,176,18,454,0,3,15,9,4,414,169,245,41
71,174,17,456,2,2,15,7,3,417,171,246,41
72,174,16,456,0,2,14,8,3,417,171,246,42
73,174,16,457,1,3,13,10,3,418,172,246,43
74,173,17,459,2,3,14,10,2,419,172,247,44
75,172,19,461,2,4,15,10,2,419,172,247,44
76,169,20,464,3,7,13,9,3,421,172,249,44
77,168,18,465,1,7,11,7,3,424,174,250,44
78,166,18,467,2,7,11,6,2,426,175,251,44
79,164,19,468,1,6,13,7,2,426,175,251,45
80,163,19,470,2,5,14,6,3,428,175,253,47
81,163,18,472,2,5,13,5,3,431,176,255,47
82,162,18,472,0,4,14,8,3,431,176,255,49
83,163,19,473,1,4,15,9,4,431,176,255,50
84,163,18,474,1,3,15,9,3,433,177,256,50
85,162,18,475,1,3,15,10,2,434,178,256,51
86,162,18,475,0,3,15,11,3,434,178,256,52
87,163,17,475,0,2,15,11,3,435,179,256,53
88,163,16,476,1,1,15,10,2,437,181,256,53
89,160,16,478,2,3,13,8,3,439,181,258,54
90,161,13,478,0,3,10,7,3,442,183,259,54
91,160,11,479,1,3,8,5,2,444,185,259,55
92,160,11,480,1,4,7,4,2,445,185,260,55
93,160,9,480,0,2,7,2,3,446,185,261,56
94,160,9,481,1,2,7,2,2,447,185,262,56
95,160,8,481,0,1,7,3,2,448,186,262,56
96,159,8,481,0,1,7,4,2,448,186,262,57
97,160,7,481,0,1,6,5,1,449,186,263,57
98,159,6,481,0,0,6,4,1,450,187,263,58
99,160,6,481,0,0,6,4,1,450,187,263,58
100,160,6,481,0,0,6,4,2,450,187,263,59
101,160,6,482,1,1,5,4,1,451,188,263,59
102,160,6,482,0,1,5,4,1,451,188,263,59
103,159,5,483,1,1,4,2,1,453,188,265,59
104,159,4,483,0,1,3,1,1,454,188,266,59
105,159,3,483,0,0,3,0,2,455,189,266,59
106,159,3,483,0,0,3,0,2,455,189,266,59
107,159,3,483,0,0,3,1,2,455,189,266,59
108,159,2,483,0,0,2,1,1,456,190,266,59
109,158,3,484,1,1,2,1,1,456,190,266,60
110,159,3,484,0,1,2,1,1,456,190,266,61
111,159,3,484,0,1,2,1,1,456,190,266,62
112,160,3,484,0,1,2,1,1,456,190,266,62
113,159,3,485,1,1,2,1,0,457,191,266,62
114,159,3,485,0,1,2,1,0,457,191,266,62
115,159,2,485,0,1,1,1,0,458,192,266,62
116,159,2,485,0,0,2,1,0,458,192,266,63
117,160,2,485,0,0,2,1,0,458,192,266,63
118,160,2,485,0,0,2,2,0,458,192,266,63
119,160,2,485,0,0,2,2,0,458,192,266,64
120,160,2,485,0,0,2,2,0,458,192,266,65
121,161,2,485,0,0,2,2,0,458,192,266,65
122,161,2,485,0,0,2,2,0,458,192,266,65
123,161,1,485,0,0,1,1,0,459,192,267,65
124,160,2,486,1,1,1,1,0,459,192,267,66
125,161,2,486,0,1,1,1,0,459,192,267,66
126,161,1,486,0,0,1,0,0,460,192,268,66
127,161,1,486,0,0,1,0,0,460,192,268,66
128,161,1,486,0,0,1,1,0,460,192,268,66
129,160,1,486,0,0,1,1,0,460,192,268,67
130,161,1,486,0,0,1,1,0,460,192,268,67
131,160,2,487,1,1,1,1,0,460,192,268,67
132,160,2,487,0,1,1,1,0,460,192,268,67
133,159,3,488,1,2,1,1,0,460,192,268,67
134,159,3,488,0,1,2,1,0,460,192,268,67
135,159,3,488,0,1,2,1,0,460,192,268,67
136,159,2,488,0,0,2,1,0,461,192,269,69
137,161,2,488,0,0,2,1,0,461,192,269,69
138,160,3,489,1,1,2,2,0,461,192,269,69
139,160,3,489,0,1,2,2,0,461,192,269,69
140,160,3,489,0,1,2,2,0,461,192,269,69
141,160,3,489,0,0,3,2,0,461,192,269,69
142,160,3,489,0,0,3,2,0,461,192,269,69
143,160,3,489,0,0,3,2,1,461,192,269,69
144,158,4,491,2,2,2,1,1,462,192,270,69
145,157,5,492,1,3,2,1,1,462,192,270,69
146,155,6,494,2,4,2,0,1,463,192,271,69
147,155,6,494,0,4,2,0,1,463,192,271,69
148,154,6,494,0,1,5,1,1,463,192,271,71
149,156,6,494,0,0,6,1,1,463,192,271,71
150,156,6,494,0,0,6,3,2,463,192,271,71
151,156,5,494,0,0,5,4,1,464,192,272,72
152,156,6,495,1,1,5,4,1,464,192,272,73
153,157,6,495,0,1,5,4,1,464,192,272,73
154,157,6,495,0,0,6,4,1,464,192,272,73
155,154,8,497,2,2,6,4,1,464,192,272,74
156,154,7,497,0,2,5,4,1,465,192,273,75
157,155,7,497,0,1,6,4,1,465,192,273,75
158,155,4,497,0,1,3,2,0,468,193,275,75
159,155,3,497,0,0,3,2,0,469,193,276,75
160,155,3,497,0,0,3,2,0,469,193,276,75
161,154,4,498,1,1,3,2,1,469,193,276,75
162,154,4,498,0,1,3,2,1,469,193,276,77
163,156,4,498,0,1,3,2,1,469,193,276,77
164,156,3,498,0,1,2,1,1,470,193,277,77
165,156,3,498,0,0,3,1,1,470,193,277,77
166,156,3,498,0,0,3,1,1,470,193,277,77
167,156,2,498,0,0,2,1,1,471,193,278,77
168,155,2,498,0,0,2,1,1,471,193,278,78
169,156,1,498,0,0,1,1,0,472,193,279,78
170,156,1,498,0,0,1,1,0,472,193,279,78
171,156,1,498,0,0,1,1,0,472,193,279,78
172,156,1,498,0,0,1,1,0,472,193,279,78
173,156,1,498,0,0,1,1,0,472,193,279,79
174,157,1,498,0,0,1,1,0,472,193,279,80
175,158,0,498,0,0,0,0,0,473,194,279,81
176,159,0,498,0,0,0,0,0,473,194,279,81
177,159,0,498,0,0,0,0,0,473,194,279,82
178,160,0,498,0,0,0,0,0,473,194,279,82
179,160,0,498,0,0,0,0,0,473,194,279,82
