Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,199.577,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.101
1,199.585,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.197
2,199.555,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.085,0.0,0.0,0.0,0.0,0.0,0.298
3,199.55,0.357,0.025,0.015,0.01,0.025,0.015,0.01,0.11,0.247,0.0,0.0,0.0,0.0,0.0,0.391
4,199.516,0.371,0.061,0.038,0.023,0.036,0.023,0.013,0.071,0.3,0.034,0.04,0.0,0.0,0.0,0.504
5,199.42,0.473,0.125,0.074,0.051,0.064,0.036,0.028,0.14,0.333,0.141,0.108,0.0,0.0,0.0,0.611
6,199.401,0.507,0.179,0.104,0.075,0.054,0.03,0.024,0.169,0.338,0.184,0.117,0.0,0.0,0.0,0.703
7,199.29,0.601,0.254,0.15,0.104,0.075,0.046,0.029,0.191,0.41,0.196,0.129,0.0,0.0,0.0,0.812
8,199.224,0.692,0.34,0.206,0.134,0.086,0.056,0.03,0.226,0.466,0.22,0.135,0.0,0.0,0.0,0.896
9,199.085,0.801,0.425,0.255,0.17,0.085,0.049,0.036,0.236,0.565,0.269,0.157,0.0,0.0,0.0,1.01
10,198.982,0.914,0.536,0.297,0.239,0.111,0.042,0.069,0.285,0.629,0.3,0.178,0.0,0.0,0.0,1.114
11,198.863,1.029,0.66,0.351,0.309,0.124,0.054,0.07,0.322,0.707,0.357,0.195,0.0,0.0,0.0,1.222
12,198.74,1.055,0.793,0.423,0.37,0.133,0.072,0.061,0.352,0.703,0.338,0.175,0.11,0.0,0.11,1.317
13,198.6,1.083,0.936,0.492,0.444,0.143,0.069,0.074,0.413,0.67,0.327,0.151,0.234,0.0,0.234,1.411
14,198.498,1.08,1.026,0.524,0.502,0.09,0.032,0.058,0.384,0.696,0.337,0.143,0.334,0.0,0.334,1.512
15,198.395,1.171,1.132,0.564,0.568,0.106,0.04,0.066,0.344,0.827,0.383,0.172,0.343,0.004,0.339,1.614
16,198.265,1.269,1.259,0.615,0.644,0.127,0.051,0.076,0.332,0.937,0.437,0.209,0.367,0.015,0.352,1.714
17,198.086,1.398,1.432,0.678,0.754,0.173,0.063,0.11,0.416,0.982,0.512,0.236,0.416,0.039,0.377,1.821
18,197.977,1.47,1.569,0.729,0.84,0.137,0.051,0.086,0.441,1.029,0.576,0.252,0.47,0.06,0.41,1.917
19,197.793,1.539,1.725,0.785,0.94,0.156,0.056,0.1,0.443,1.096,0.578,0.252,0.553,0.099,0.454,2.037
20,197.633,1.643,1.892,0.858,1.034,0.167,0.073,0.094,0.472,1.171,0.609,0.271,0.613,0.131,0.482,2.16
21,197.495,1.709,2.048,0.931,1.117,0.156,0.073,0.083,0.473,1.236,0.628,0.313,0.698,0.181,0.517,2.272
22,197.314,1.795,2.237,1.013,1.224,0.189,0.082,0.107,0.49,1.305,0.646,0.33,0.795,0.229,0.566,2.381
23,197.15,1.872,2.404,1.089,1.315,0.167,0.076,0.091,0.507,1.365,0.68,0.358,0.881,0.264,0.617,2.481
24,196.921,1.971,2.626,1.191,1.435,0.222,0.102,0.12,0.544,1.427,0.714,0.377,0.999,0.313,0.686,2.591
25,196.712,2.056,2.857,1.297,1.56,0.231,0.106,0.125,0.625,1.431,0.702,0.394,1.141,0.379,0.762,2.696
26,196.502,2.131,3.079,1.395,1.684,0.222,0.098,0.124,0.661,1.47,0.725,0.405,1.28,0.437,0.843,2.792
27,196.286,2.265,3.302,1.497,1.805,0.223,0.102,0.121,0.675,1.59,0.767,0.425,1.365,0.466,0.899,2.888
28,196.059,2.384,3.54,1.592,1.948,0.238,0.095,0.143,0.681,1.703,0.812,0.45,1.471,0.506,0.965,2.988
