Day,Susceptible,Infected,Cumulative Infected,Cumulative Infected Residents,Cumulative Infected Staff,Daily Infected,Daily Infected Residents,Daily Infected Staff,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,197.391,2.51,3.636,0.0,3.636,3.636,0.0,3.636,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.099
1,197.414,2.476,3.636,0.0,3.636,0.0,0.0,0.0,2.476,0.0,0.0,0.0,0.0,0.0,0.0,0.209
2,197.347,2.546,3.636,0.0,3.636,0.0,0.0,0.0,1.762,0.784,0.0,0.0,0.0,0.0,0.0,0.316
3,197.249,2.657,3.778,0.089,3.689,0.142,0.089,0.053,1.024,1.633,0.0,0.0,0.0,0.0,0.0,0.41
4,196.899,2.993,4.12,0.287,3.833,0.342,0.198,0.144,0.483,2.51,0.432,0.289,0.0,0.0,0.0,0.518
5,196.391,3.494,4.59,0.561,4.029,0.47,0.274,0.196,0.89,2.604,0.968,0.618,0.0,0.0,0.0,0.633
6,195.969,3.929,5.067,0.864,4.203,0.477,0.303,0.174,1.178,2.751,1.493,1.061,0.0,0.0,0.0,0.735
7,195.535,4.378,5.584,1.174,4.41,0.517,0.31,0.207,1.383,2.995,1.535,1.022,0.0,0.0,0.0,0.822
8,195.025,4.875,6.123,1.454,4.669,0.539,0.28,0.259,1.464,3.411,1.603,1.067,0.0,0.0,0.0,0.922
9,194.339,5.554,6.782,1.84,4.942,0.659,0.386,0.273,1.649,3.905,1.839,1.196,0.0,0.0,0.0,1.029
10,193.746,6.135,7.439,2.172,5.267,0.657,0.332,0.325,1.761,4.374,2.143,1.288,0.0,0.0,0.0,1.148
11,193.009,6.891,8.203,2.56,5.643,0.764,0.388,0.376,1.956,4.935,2.484,1.398,0.0,0.0,0.0,1.248
12,192.184,6.98,9.02,2.957,6.063,0.817,0.397,0.42,2.162,4.818,2.402,1.286,0.726,0.0,0.726,1.358
13,191.48,6.895,9.785,3.332,6.453,0.765,0.375,0.39,2.238,4.657,2.317,1.119,1.552,0.0,1.552,1.476
14,190.855,6.506,10.483,3.605,6.878,0.698,0.273,0.425,2.21,4.296,2.108,0.834,2.448,0.0,2.448,1.606
15,190.335,7.015,11.076,3.794,7.282,0.593,0.189,0.404,2.013,5.002,2.503,1.034,2.491,0.032,2.459,1.73
16,189.6,7.544,11.803,4.07,7.733,0.727,0.276,0.451,1.991,5.553,2.858,1.207,2.632,0.11,2.522,1.875
17,188.933,7.957,12.591,4.339,8.252,0.788,0.269,0.519,2.12,5.837,3.133,1.342,2.91,0.288,2.622,2.005
18,188.124,8.371,13.415,4.677,8.738,0.824,0.338,0.486,2.282,6.089,3.349,1.446,3.323,0.537,2.786,2.133
19,187.309,8.723,14.285,5.006,9.279,0.87,0.329,0.541,2.425,6.298,3.43,1.545,3.756,0.791,2.965,2.265
20,186.411,9.144,15.204,5.379,9.825,0.919,0.373,0.546,2.609,6.535,3.451,1.646,4.223,1.052,3.171,2.393
21,185.557,9.519,16.154,5.807,10.347,0.95,0.428,0.522,2.73,6.789,3.552,1.696,4.747,1.354,3.393,2.52
22,184.691,9.886,17.132,6.219,10.913,0.978,0.412,0.566,2.825,7.061,3.653,1.756,5.269,1.647,3.622,2.648
23,183.729,10.211,18.133,6.652,11.481,1.001,0.433,0.568,2.882,7.329,3.765,1.822,5.885,1.956,3.929,2.755
24,182.67,10.595,19.223,7.122,12.101,1.09,0.47,0.62,3.059,7.536,3.818,1.916,6.546,2.285,4.261,2.895
25,181.798,10.797,20.268,7.592,12.676,1.045,0.47,0.575,3.072,7.725,3.914,1.949,7.278,2.633,4.645,3.028
26,180.778,11.099,21.33,8.056,13.274,1.062,0.464,0.598,3.079,8.02,4.032,2.007,7.97,2.939,5.031,3.134
27,179.597,11.629,22.475,8.556,13.919,1.145,0.5,0.645,3.237,8.392,4.208,2.149,8.604,3.187,5.417,3.254
28,178.472,12.185,23.652,9.079,14.573,1.177,0.523,0.654,3.372,8.813,4.548,2.216,9.214,3.398,5.816,3.365
29,177.293,12.696,24.887,9.618,15.269,1.235,0.539,0.696,3.561,9.135,4.723,2.324,9.878,3.632,6.246,3.517
30,176.13,13.134,26.126,10.189,15.937,1.239,0.571,0.668,3.629,9.505,4.908,2.419,10.579,3.878,6.701,3.655
31,174.844,13.657,27.438,10.759,16.679,1.312,0.57,0.742,3.747,9.91,5.076,2.506,11.365,4.163,7.202,3.794
32,173.664,14.055,28.765,11.34,17.425,1.327,0.581,0.746,3.924,10.131,5.204,2.597,12.17,4.462,7.708,3.945
33,172.326,14.505,30.128,11.955,18.173,1.363,0.615,0.748,4.016,10.489,5.411,2.672,13.024,4.816,8.208,4.093
34,171.029,14.947,31.479,12.553,18.926,1.351,0.598,0.753,4.037,10.91,5.559,2.734,13.887,5.184,8.703,4.23
35,169.617,15.464,32.923,13.191,19.732,1.444,0.638,0.806,4.194,11.27,5.844,2.807,14.801,5.542,9.259,4.386
36,168.396,15.762,34.305,13.806,20.499,1.382,0.615,0.767,4.175,11.587,6.024,2.884,15.782,5.978,9.804,4.526
37,167.002,16.154,35.708,14.42,21.288,1.403,0.614,0.789,4.247,11.907,6.235,2.96,16.735,6.37,10.365,4.68
38,165.674,16.499,37.101,15.059,22.042,1.393,0.639,0.754,4.266,12.233,6.5,3.036,17.699,6.749,10.95,4.849
39,164.245,17.007,38.629,15.732,22.897,1.528,0.673,0.855,4.425,12.582,6.716,3.143,18.685,7.161,11.524,4.999
40,162.855,17.272,40.062,16.353,23.709,1.433,0.621,0.812,4.416,12.856,6.833,3.21,19.756,7.626,12.13,5.169
41,161.401,17.589,41.594,17.028,24.566,1.532,0.675,0.857,4.477,13.112,6.964,3.24,20.905,8.093,12.812,5.326
42,159.762,18.15,43.258,17.761,25.497,1.664,0.733,0.931,4.73,13.42,7.175,3.353,21.981,8.537,13.444,5.483
43,158.315,18.459,44.855,18.49,26.365,1.597,0.729,0.868,4.799,13.66,7.284,3.436,23.195,9.026,14.169,5.624
44,156.777,18.692,46.439,19.206,27.233,1.584,0.716,0.868,4.845,13.847,7.322,3.49,24.475,9.592,14.883,5.784
45,155.273,18.986,48.016,19.898,28.118,1.577,0.692,0.885,4.83,14.156,7.481,3.556,25.693,10.097,15.596,5.937
46,153.808,19.165,49.606,20.626,28.98,1.59,0.728,0.862,4.771,14.394,7.539,3.642,27.018,10.645,16.373,6.096
47,152.226,19.474,51.246,21.338,29.908,1.64,0.712,0.928,4.804,14.67,7.748,3.702,28.285,11.155,17.13,6.235
48,150.769,19.602,52.763,22.038,30.725,1.517,0.7,0.817,4.824,14.778,7.954,3.723,29.595,11.702,17.893,6.401
49,149.178,19.895,54.419,22.782,31.637,1.656,0.744,0.912,4.864,15.031,8.072,3.847,30.905,12.258,18.647,6.578
50,147.664,20.087,56.078,23.512,32.566,1.659,0.73,0.929,4.921,15.166,8.135,3.825,32.282,12.85,19.432,6.754
51,146.102,20.229,57.7,24.24,33.46,1.622,0.728,0.894,4.959,15.27,8.264,3.815,33.701,13.449,20.252,6.908
52,144.63,20.387,59.301,24.98,34.321,1.601,0.74,0.861,4.946,15.441,8.425,3.839,35.052,13.992,21.06,7.064
53,143.143,20.446,60.866,25.708,35.158,1.565,0.728,0.837,4.817,15.629,8.486,3.847,36.478,14.564,21.914,7.237
54,141.602,20.532,62.507,26.439,36.068,1.641,0.731,0.91,4.85,15.682,8.521,3.866,37.941,15.166,22.775,7.396
55,140.091,20.513,64.08,27.132,36.948,1.573,0.693,0.88,4.801,15.712,8.574,3.913,39.459,15.838,23.621,7.576
56,138.595,20.496,65.663,27.855,37.808,1.583,0.723,0.86,4.808,15.688,8.56,3.926,40.989,16.485,24.504,7.755
57,137.178,20.454,67.264,28.592,38.672,1.601,0.737,0.864,4.83,15.624,8.576,3.91,42.528,17.123,25.405,7.918
58,135.67,20.48,68.798,29.282,39.516,1.534,0.69,0.844,4.771,15.709,8.615,3.94,43.959,17.694,26.265,8.112
59,134.305,20.356,70.284,30.006,40.278,1.486,0.724,0.762,4.661,15.695,8.491,4.022,45.473,18.343,27.13,8.301
60,132.959,20.23,71.772,30.694,41.078,1.488,0.688,0.8,4.542,15.688,8.456,4.031,47.021,19.008,28.013,8.474
61,131.56,20.136,73.251,31.393,41.858,1.479,0.699,0.78,4.543,15.593,8.461,4.058,48.508,19.651,28.857,8.647
62,130.243,19.956,74.704,32.08,42.624,1.453,0.687,0.766,4.483,15.473,8.5,3.986,50.033,20.272,29.761,8.814
63,128.88,19.747,76.124,32.735,43.389,1.42,0.655,0.765,4.395,15.352,8.355,3.968,51.627,20.952,30.675,8.968
64,127.62,19.513,77.537,33.407,44.13,1.413,0.672,0.741,4.331,15.182,8.249,3.954,53.151,21.568,31.583,9.136
65,126.295,19.276,78.917,34.049,44.868,1.38,0.642,0.738,4.264,15.012,8.208,3.886,54.695,22.216,32.479,9.309
66,124.976,19.113,80.348,34.688,45.66,1.431,0.639,0.792,4.257,14.856,8.098,3.87,56.196,22.887,33.309,9.486
67,123.769,18.881,81.669,35.314,46.355,1.321,0.626,0.695,4.191,14.69,8.049,3.813,57.687,23.508,34.179,9.641
68,122.582,18.577,82.939,35.905,47.034,1.27,0.591,0.679,4.041,14.536,7.973,3.756,59.181,24.111,35.07,9.811
69,121.415,18.222,84.224,36.523,47.701,1.285,0.618,0.667,3.923,14.299,7.79,3.698,60.727,24.764,35.963,9.993
70,120.25,17.892,85.481,37.142,48.339,1.257,0.619,0.638,3.807,14.085,7.65,3.682,62.231,25.402,36.829,10.149
71,119.197,17.619,86.681,37.686,48.995,1.2,0.544,0.656,3.771,13.848,7.614,3.624,63.625,26.029,37.596,10.326
72,118.068,17.306,87.89,38.248,49.642,1.209,0.562,0.647,3.741,13.565,7.506,3.584,65.05,26.623,38.427,10.498
73,117.004,16.984,89.06,38.812,50.248,1.17,0.564,0.606,3.64,13.344,7.3,3.546,66.491,27.272,39.219,10.662
74,115.972,16.641,90.179,39.368,50.811,1.119,0.556,0.563,3.514,13.127,7.139,3.468,67.881,27.872,40.009,10.827
75,115.011,16.267,91.259,39.887,51.372,1.08,0.519,0.561,3.447,12.82,7.066,3.379,69.265,28.471,40.794,10.98
76,114.029,15.921,92.337,40.378,51.959,1.078,0.491,0.587,3.343,12.578,6.964,3.29,70.62,29.083,41.537,11.154
77,113.007,15.634,93.457,40.892,52.565,1.12,0.514,0.606,3.316,12.318,6.795,3.203,71.94,29.659,42.281,11.314
78,112.086,15.305,94.516,41.381,53.135,1.059,0.489,0.57,3.283,12.022,6.65,3.135,73.281,30.242,43.039,11.472
79,111.148,14.922,95.517,41.873,53.644,1.001,0.492,0.509,3.17,11.752,6.523,3.026,74.593,30.805,43.788,11.623
80,110.281,14.53,96.483,42.335,54.148,0.966,0.462,0.504,3.078,11.452,6.372,2.916,75.886,31.374,44.512,11.77
81,109.417,14.241,97.425,42.772,54.653,0.942,0.437,0.505,2.987,11.254,6.315,2.853,77.072,31.896,45.176,11.916
82,108.569,13.926,98.36,43.224,55.136,0.935,0.452,0.483,2.874,11.052,6.179,2.793,78.238,32.404,45.834,12.086
83,107.724,13.626,99.32,43.689,55.631,0.96,0.465,0.495,2.908,10.718,6.002,2.743,79.445,32.957,46.488,12.229
84,106.877,13.3,100.225,44.127,56.098,0.905,0.438,0.467,2.824,10.476,5.872,2.683,80.612,33.481,47.131,12.38
85,106.223,12.963,101.021,44.494,56.527,0.796,0.367,0.429,2.684,10.279,5.765,2.591,81.696,33.915,47.781,12.509
86,105.404,12.654,101.882,44.879,57.003,0.861,0.385,0.476,2.609,10.045,5.645,2.528,82.813,34.43,48.383,12.652
87,104.669,12.321,102.701,45.291,57.41,0.819,0.412,0.407,2.545,9.776,5.471,2.488,83.898,34.914,48.984,12.828
88,104.026,11.983,103.447,45.654,57.793,0.746,0.363,0.383,2.409,9.574,5.364,2.451,84.941,35.383,49.558,12.963
89,103.33,11.627,104.216,46.05,58.166,0.769,0.396,0.373,2.362,9.265,5.184,2.385,86.004,35.859,50.145,13.137
90,102.677,11.357,104.983,46.417,58.566,0.767,0.367,0.4,2.359,8.998,5.076,2.338,86.999,36.272,50.727,13.272
91,102.04,11.028,105.678,46.777,58.901,0.695,0.36,0.335,2.262,8.766,4.924,2.284,87.968,36.712,51.256,13.407
92,101.448,10.709,106.378,47.102,59.276,0.7,0.325,0.375,2.171,8.538,4.735,2.221,88.953,37.158,51.795,13.541
93,100.846,10.445,107.045,47.402,59.643,0.667,0.3,0.367,2.087,8.358,4.609,2.205,89.841,37.555,52.286,13.678
94,100.289,10.089,107.675,47.711,59.964,0.63,0.309,0.321,2.028,8.061,4.505,2.118,90.779,37.967,52.812,13.83
95,99.734,9.791,108.305,48.011,60.294,0.63,0.3,0.33,1.977,7.814,4.382,2.059,91.66,38.363,53.297,13.97
96,99.218,9.441,108.907,48.296,60.611,0.602,0.285,0.317,1.902,7.539,4.217,1.969,92.563,38.774,53.789,14.11
97,98.716,9.147,109.476,48.573,60.903,0.569,0.277,0.292,1.807,7.34,4.107,1.896,93.388,39.132,54.256,14.252
98,98.24,8.843,110.037,48.863,61.174,0.561,0.29,0.271,1.758,7.085,3.999,1.815,94.215,39.493,54.722,14.377
99,97.72,8.635,110.643,49.147,61.496,0.606,0.284,0.322,1.776,6.859,3.922,1.741,94.997,39.862,55.135,14.51
100,97.256,8.383,111.169,49.402,61.767,0.526,0.255,0.271,1.709,6.674,3.806,1.687,95.742,40.184,55.558,14.63
101,96.836,8.088,111.657,49.638,62.019,0.488,0.236,0.252,1.62,6.468,3.692,1.611,96.493,40.542,55.951,14.756
102,96.374,7.821,112.183,49.906,62.277,0.526,0.268,0.258,1.586,6.235,3.528,1.579,97.243,40.901,56.342,14.89
103,95.958,7.582,112.689,50.156,62.533,0.506,0.25,0.256,1.548,6.034,3.412,1.523,97.951,41.221,56.73,15.016
104,95.551,7.378,113.178,50.412,62.766,0.489,0.256,0.233,1.534,5.844,3.334,1.466,98.61,41.509,57.101,15.14
105,95.146,7.167,113.647,50.636,63.011,0.469,0.224,0.245,1.464,5.703,3.232,1.431,99.263,41.81,57.453,15.261
106,94.825,6.912,114.067,50.829,63.238,0.42,0.193,0.227,1.396,5.516,3.117,1.371,99.898,42.069,57.829,15.381
107,94.496,6.631,114.445,50.994,63.451,0.378,0.165,0.213,1.288,5.343,3.031,1.34,100.527,42.365,58.162,15.504
108,94.159,6.43,114.851,51.168,63.683,0.406,0.174,0.232,1.243,5.187,2.959,1.294,101.109,42.613,58.496,15.626
109,93.846,6.205,115.235,51.351,63.884,0.384,0.183,0.201,1.215,4.99,2.868,1.261,101.669,42.859,58.81,15.756
