
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,200,0,0,0,0,0,0,0,0,0
1,200,0,0,0,0,0,0,0,0,0
2,199,0,0,0,0,0,0,0,0,1
3,199,1,1,1,1,0,0,0,0,1
4,198,2,2,1,2,0,0,0,0,1
5,198,2,2,0,1,1,0,0,0,1
6,198,2,2,0,1,1,0,0,0,1
7,197,3,3,1,2,1,0,1,0,1
8,197,3,3,0,1,2,0,1,0,1
9,196,4,4,1,2,2,0,1,0,1
10,195,5,5,1,3,2,0,2,0,1
11,195,5,5,0,1,4,0,2,0,1
12,192,8,8,3,4,4,0,2,0,1
13,192,8,8,0,4,4,1,3,0,1
14,192,8,8,0,3,5,1,3,0,1
15,192,7,8,0,1,6,1,2,1,1
16,192,7,8,0,0,7,1,3,1,1
17,191,8,9,1,1,7,2,4,1,1
18,188,10,12,3,4,6,2,4,2,1
19,187,10,12,0,4,6,2,4,2,2
20,186,11,13,1,5,6,2,4,2,3
21,187,9,13,0,3,6,1,3,4,3
22,187,9,13,0,1,8,1,3,4,3
23,184,11,15,2,3,8,2,4,4,4
24,185,10,15,0,2,8,4,3,5,4
25,184,9,16,1,2,7,3,2,7,4
26,181,10,18,2,4,6,4,1,8,5
27,182,10,18,0,2,8,5,1,8,5
28,182,9,18,0,2,7,4,1,8,6
29,181,11,20,2,4,7,5,2,8,6
30,178,14,23,3,5,9,5,2,8,6
31,175,14,25,2,5,9,4,1,10,7
32,176,13,25,0,4,9,4,2,11,7
33,175,14,26,1,4,10,5,3,11,7
34,171,17,30,4,6,11,5,3,12,7
35,167,20,34,4,9,11,4,4,13,7
36,167,20,34,0,5,15,5,5,13,7
37,167,18,34,0,1,17,5,4,15,7
38,164,21,37,3,3,18,8,5,15,7
39,163,22,38,1,4,18,11,6,15,7
40,159,24,42,4,7,17,11,5,17,7
41,155,26,46,4,11,15,10,4,19,7
42,150,30,51,5,12,18,10,4,20,7
43,149,30,52,1,12,18,10,3,21,7
44,149,28,52,0,6,22,12,3,23,7
45,145,31,56,4,9,22,12,3,24,7
46,141,31,60,4,9,22,13,4,28,7
47,140,28,61,1,7,21,11,3,32,7
48,137,30,64,3,7,23,12,5,33,7
49,135,32,66,2,7,25,14,6,33,7
