
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,198,2,2,2,2,0,0,0,0,0
1,198,2,2,0,2,0,0,0,0,0
2,197,2,2,0,1,1,0,0,0,1
3,197,3,3,1,2,1,0,0,0,1
4,197,3,3,0,1,2,1,0,0,1
5,196,4,4,1,2,2,1,0,0,1
6,193,7,7,3,5,2,1,1,0,1
7,192,8,8,1,4,4,1,1,0,1
8,191,9,9,1,3,6,1,1,0,1
9,189,11,11,2,4,7,2,2,0,1
10,187,13,13,2,5,8,3,3,0,1
11,183,17,17,4,8,9,4,3,0,1
12,179,20,21,4,11,9,3,4,1,1
13,179,20,21,0,6,14,4,4,1,1
14,175,23,25,4,9,14,5,3,2,1
15,173,25,27,2,6,19,10,3,2,1
16,171,27,29,2,5,22,11,3,2,1
17,166,30,34,5,9,21,12,5,4,1
18,165,29,35,1,8,21,12,6,6,1
19,162,31,38,3,9,22,12,6,7,1
20,160,31,40,2,9,22,13,5,8,2
21,160,31,41,1,7,24,14,5,9,2
22,155,35,46,5,7,28,14,6,10,2
23,151,35,50,4,9,26,12,7,14,2
24,150,35,51,1,7,28,13,10,15,2
25,148,32,53,2,6,26,13,7,20,2
26,142,35,59,6,10,25,14,6,23,2
27,138,38,63,4,10,28,15,7,24,2
28,134,40,67,4,12,28,15,7,26,2
29,131,41,70,3,13,28,15,9,28,2
30,127,43,74,4,10,33,16,8,30,2
31,122,44,79,5,12,32,15,7,33,3
32,122,40,80,1,10,30,18,6,38,3
33,120,38,81,1,7,31,17,7,40,5
34,119,39,84,3,7,32,17,8,42,5
35,117,39,86,2,6,33,18,9,44,5
36,114,40,89,3,8,32,19,9,46,5
37,113,37,90,1,7,30,19,8,50,5
38,109,39,94,4,7,32,18,8,52,5
39,106,39,97,3,8,31,16,9,54,6
40,104,36,100,3,9,27,16,7,60,6
41,100,37,104,4,11,26,15,7,63,6
42,98,36,106,2,8,28,16,5,66,6
43,94,36,110,4,10,26,16,3,70,6
44,92,35,112,2,6,29,16,5,73,6
45,88,36,116,4,9,27,16,4,76,6
46,88,35,116,0,7,28,19,6,77,6
47,83,36,120,4,8,28,18,5,79,8
48,82,33,123,3,8,25,15,5,83,10
49,82,33,125,2,9,24,16,5,85,10
50,81,32,126,1,8,24,15,6,87,10
51,79,33,128,2,7,26,15,6,88,10
52,78,29,129,1,4,25,14,4,93,10
53,77,29,130,1,5,24,13,7,94,10
54,74,26,133,3,4,22,12,6,100,10
55,72,27,135,2,6,21,11,6,101,10
56,70,27,137,2,6,21,12,7,103,10
57,70,24,137,0,5,19,10,6,106,10
58,69,22,138,1,4,18,9,6,108,11
59,69,22,139,1,3,19,9,6,109,11
60,67,23,141,2,3,20,10,6,110,11
61,66,20,141,0,2,18,12,3,113,12
62,63,20,145,4,5,15,10,3,117,12
63,61,22,147,2,6,16,11,3,117,12
64,61,18,147,0,5,13,8,3,121,12
65,59,20,149,2,6,14,9,3,121,12
66,59,18,149,0,3,15,9,2,123,12
67,59,16,149,0,1,15,8,2,124,13
68,59,15,150,1,2,13,9,2,126,13
69,59,13,150,0,1,12,9,2,128,13
70,58,13,151,1,2,11,9,1,129,13
71,58,12,151,0,2,10,9,1,130,13
72,57,12,152,1,2,10,9,0,131,13
73,57,11,152,0,2,9,8,0,132,13
74,57,10,152,0,1,9,7,1,133,13
75,57,9,152,0,1,8,6,1,134,13
76,55,8,154,2,2,6,4,1,137,13
77,55,5,154,0,2,3,1,1,139,14
78,55,6,155,1,2,4,2,1,139,14
79,54,6,156,1,2,4,1,1,140,14
