
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,197,3,3,0,3,0,0,0,0,0
2,196,4,4,1,2,2,0,0,0,0
3,196,4,4,0,2,2,0,0,0,0
4,195,5,5,1,2,3,1,1,0,0
5,194,6,6,1,2,4,1,1,0,0
6,194,6,6,0,1,5,1,2,0,0
7,194,6,6,0,1,5,2,2,0,0
8,193,7,7,1,2,5,2,3,0,0
9,193,7,7,0,1,6,2,3,0,0
10,187,12,12,5,5,7,2,3,0,1
11,188,12,12,0,5,7,3,3,0,1
12,187,11,13,1,4,7,3,2,2,1
13,184,14,16,3,7,7,3,2,2,1
14,181,16,19,3,7,9,5,1,3,1
15,178,17,21,2,9,8,4,1,4,2
16,174,21,26,5,9,12,5,2,5,2
17,172,23,28,2,8,15,5,2,5,2
18,170,25,30,2,8,17,10,2,5,2
19,170,24,30,0,7,17,12,2,6,2
20,167,26,33,3,5,21,11,4,7,2
21,163,30,37,4,8,22,12,4,7,2
22,159,32,41,4,10,22,12,7,9,2
23,156,35,44,3,9,26,13,7,9,2
24,150,38,50,6,12,26,14,5,12,2
25,148,40,52,2,11,29,14,9,12,2
26,143,40,57,5,12,28,11,10,17,2
27,137,43,63,6,14,29,9,12,20,2
28,135,43,65,2,10,33,13,10,22,2
29,131,45,69,4,8,37,14,11,23,3
30,122,50,79,10,17,33,18,8,28,3
31,119,51,82,3,17,34,20,10,29,4
32,116,53,86,4,17,36,19,10,31,4
33,115,50,87,1,11,39,22,6,35,4
34,113,50,89,2,7,43,24,6,37,4
35,107,53,95,6,11,42,26,8,40,4
36,105,52,97,2,9,43,27,10,43,4
37,97,56,105,8,13,43,25,10,47,4
38,95,52,107,2,12,40,21,12,53,4
39,90,51,112,5,15,36,19,12,59,4
40,87,53,115,3,13,40,19,14,60,4
41,86,49,116,1,8,41,16,14,63,6
42,84,50,120,4,9,41,18,14,66,6
43,82,45,122,2,9,36,19,12,73,6
44,82,39,122,0,3,36,17,11,79,6
45,82,37,122,0,3,34,16,12,81,6
46,78,38,126,4,5,33,18,13,84,6
47,76,35,128,2,6,29,15,11,88,7
48,76,33,129,1,5,28,16,9,91,7
49,74,33,131,2,7,26,15,9,93,8
50,72,31,134,3,7,24,12,9,98,8
51,71,26,135,1,7,19,8,7,104,8
52,68,26,138,3,8,18,8,7,107,8
53,67,25,139,1,5,20,9,5,109,8
54,67,20,139,0,3,17,8,3,114,8
55,67,20,139,0,1,19,12,3,114,8
56,65,20,141,2,2,18,11,4,116,8
57,63,21,143,2,4,17,12,4,117,8
58,62,18,143,0,4,14,10,4,119,10
59,62,20,145,2,5,15,10,4,119,10
60,62,17,145,0,2,15,8,3,122,10
61,61,17,146,1,2,15,8,3,123,10
62,60,16,147,1,3,13,10,2,125,11
63,59,14,148,1,3,11,8,2,128,12
64,60,11,148,0,3,8,6,1,130,13
65,61,9,148,0,1,8,4,2,132,13
66,61,8,148,0,0,8,4,1,133,13
67,60,8,148,0,0,8,5,2,133,14
68,61,8,148,0,0,8,6,2,133,14
69,60,8,148,0,0,8,6,2,133,15
70,61,5,148,0,0,5,3,2,136,15
71,61,4,148,0,0,4,2,2,137,15
72,61,4,148,0,0,4,2,2,137,15
73,61,3,148,0,0,3,2,1,138,15
74,61,3,148,0,0,3,2,1,138,15
75,61,1,148,0,0,1,1,0,140,15
76,61,0,148,0,0,0,0,0,141,15
77,61,0,148,0,0,0,0,0,141,15
78,61,0,148,0,0,0,0,0,141,15
79,61,0,148,0,0,0,0,0,141,15
80,61,0,148,0,0,0,0,0,141,16
81,62,0,148,0,0,0,0,0,141,16
82,62,0,148,0,0,0,0,0,141,16
83,62,0,148,0,0,0,0,0,141,16
84,62,0,148,0,0,0,0,0,141,16
85,62,0,148,0,0,0,0,0,141,16
86,62,0,148,0,0,0,0,0,141,16
87,62,0,148,0,0,0,0,0,141,16
88,62,0,148,0,0,0,0,0,141,16
89,62,0,148,0,0,0,0,0,141,16
90,62,0,148,0,0,0,0,0,141,16
91,62,0,148,0,0,0,0,0,141,16
92,62,0,148,0,0,0,0,0,141,16
93,62,0,148,0,0,0,0,0,141,16
94,62,0,148,0,0,0,0,0,141,16
95,62,0,148,0,0,0,0,0,141,16
96,62,0,148,0,0,0,0,0,141,16
97,62,0,148,0,0,0,0,0,141,16
98,62,0,148,0,0,0,0,0,141,16
99,62,0,148,0,0,0,0,0,141,16
100,62,0,148,0,0,0,0,0,141,16
101,62,0,148,0,0,0,0,0,141,16
102,62,0,148,0,0,0,0,0,141,16
103,62,0,148,0,0,0,0,0,141,16
104,62,0,148,0,0,0,0,0,141,16
105,62,0,148,0,0,0,0,0,141,16
106,62,0,148,0,0,0,0,0,141,16
107,62,0,148,0,0,0,0,0,141,16
108,62,0,148,0,0,0,0,0,141,16
109,62,0,148,0,0,0,0,0,141,16
110,62,0,148,0,0,0,0,0,141,16
111,62,0,148,0,0,0,0,0,141,16
112,62,0,148,0,0,0,0,0,141,16
113,61,0,148,0,0,0,0,0,141,17
114,62,0,148,0,0,0,0,0,141,17
115,61,1,149,1,1,0,0,0,141,17
116,61,1,149,0,1,0,0,0,141,17
117,61,1,149,0,1,0,0,0,141,17
118,61,1,149,0,1,0,0,0,141,17
119,60,1,149,0,0,1,0,0,141,18
120,61,1,149,0,0,1,0,0,141,18
121,61,1,149,0,0,1,1,0,141,18
122,60,2,150,1,1,1,1,0,141,18
123,59,3,151,1,2,1,1,0,141,18
124,58,3,151,0,1,2,1,0,141,19
125,59,3,151,0,1,2,1,0,141,19
126,59,3,151,0,1,2,2,0,141,19
127,59,3,151,0,0,3,2,0,141,19
128,59,3,151,0,0,3,2,0,141,19
129,59,2,151,0,0,2,1,1,142,19
130,59,2,151,0,0,2,1,1,142,19
131,57,3,152,1,1,2,1,1,142,20
132,58,3,152,0,1,2,1,1,142,20
133,58,3,152,0,1,2,1,1,142,20
134,57,3,153,1,2,1,0,1,143,21
135,58,3,153,0,1,2,0,1,143,21
136,58,3,153,0,0,3,0,1,143,21
137,57,3,154,1,1,2,1,0,144,21
138,55,4,155,1,2,2,2,0,144,22
139,56,4,155,0,2,2,2,0,144,22
140,56,4,155,0,0,4,2,0,144,22
141,55,5,156,1,1,4,2,0,144,22
142,55,5,156,0,1,4,4,0,144,22
143,55,5,156,0,0,5,4,0,144,22
144,55,5,156,0,0,5,4,0,144,22
145,55,4,156,0,0,4,4,0,145,22
146,55,3,156,0,0,3,3,0,146,22
147,55,3,156,0,0,3,3,0,146,22
148,54,4,157,1,1,3,3,0,146,22
149,54,4,157,0,1,3,3,0,146,22
150,54,2,157,0,0,2,1,0,148,22
151,53,2,157,0,0,2,1,0,148,23
152,54,2,157,0,0,2,2,0,148,23
153,52,3,159,2,2,1,1,0,149,24
154,53,3,159,0,2,1,1,0,149,25
155,54,3,159,0,2,1,1,0,149,25
156,54,3,159,0,1,2,1,0,149,25
157,54,3,159,0,0,3,1,0,149,25
158,54,3,159,0,0,3,1,1,149,25
159,53,4,160,1,1,3,1,2,149,25
160,53,3,160,0,1,2,0,2,150,25
161,53,3,160,0,1,2,0,2,150,25
162,53,3,160,0,0,3,0,2,150,25
163,53,3,160,0,0,3,0,2,150,25
164,53,3,160,0,0,3,0,3,150,25
165,51,4,161,1,1,3,0,3,150,26
166,52,3,161,0,1,2,0,2,151,26
167,52,2,161,0,0,2,0,1,152,26
168,52,2,161,0,0,2,0,1,152,26
169,52,2,161,0,0,2,1,1,152,26
170,52,2,161,0,0,2,1,1,152,26
171,52,2,161,0,0,2,1,1,152,26
172,52,1,161,0,0,1,1,0,153,26
173,52,1,161,0,0,1,1,0,153,26
174,52,1,161,0,0,1,1,0,153,27
175,53,1,161,0,0,1,1,0,153,28
176,54,1,161,0,0,1,1,0,153,29
177,55,0,161,0,0,0,0,0,154,29
178,55,0,161,0,0,0,0,0,154,29
179,55,0,161,0,0,0,0,0,154,29
