
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,196,4,4,1,4,0,0,0,0,0
2,195,5,5,1,4,1,0,0,0,0
3,195,5,5,0,1,4,0,0,0,0
4,193,6,6,1,1,5,0,1,0,1
5,193,7,7,1,2,5,2,2,0,1
6,190,10,10,3,5,5,2,3,0,1
7,190,10,10,0,4,6,2,3,0,1
8,187,13,13,3,5,8,2,3,0,1
9,186,14,14,1,5,9,3,3,0,1
10,183,17,17,3,6,11,5,3,0,1
11,179,21,21,4,8,13,6,3,0,1
12,178,21,22,1,7,14,7,3,1,1
13,177,19,23,1,5,14,7,2,4,1
14,173,21,26,3,6,15,9,1,5,2
15,170,24,30,4,8,16,9,3,5,3
16,168,25,31,1,8,17,11,3,5,5
17,167,27,34,3,6,21,12,3,6,5
18,164,28,37,3,8,20,11,3,8,5
19,160,31,41,4,10,21,14,4,9,5
20,158,31,43,2,11,20,14,3,11,5
21,156,32,45,2,9,23,15,3,12,5
22,152,34,49,4,11,23,13,4,14,5
23,149,32,52,3,8,24,12,4,17,7
24,151,30,52,0,4,26,12,4,19,7
25,151,29,52,0,1,28,16,5,20,7
26,144,36,59,7,7,29,20,5,20,7
27,137,38,66,7,14,24,19,4,25,7
28,135,39,68,2,14,25,19,4,26,7
29,132,40,71,3,12,28,17,4,28,7
30,129,40,73,2,8,32,18,3,29,9
31,127,40,77,4,8,32,19,3,33,9
32,125,39,79,2,7,32,21,4,35,10
33,125,34,80,1,4,30,19,4,41,10
34,123,32,82,2,6,26,17,5,45,10
35,120,32,85,3,7,25,17,6,48,10
36,116,36,89,4,9,27,17,6,48,10
37,112,40,93,4,10,30,18,7,48,10
38,112,38,93,0,8,30,18,7,50,10
39,110,36,95,2,9,27,19,5,54,10
40,108,32,97,2,5,27,14,6,60,10
41,108,28,97,0,3,25,12,5,64,10
42,103,30,102,5,7,23,15,5,67,10
43,101,28,104,2,8,20,12,6,71,10
44,100,29,105,1,7,22,12,7,71,10
45,98,29,107,2,6,23,11,7,73,10
46,92,33,113,6,9,24,9,9,75,10
47,91,31,114,1,9,22,8,10,78,10
48,90,30,115,1,7,23,11,8,80,10
49,89,30,116,1,4,26,11,8,81,10
50,87,25,117,1,3,22,8,8,87,11
51,86,25,119,2,3,22,11,7,89,11
52,85,25,120,1,4,21,12,7,90,11
53,84,25,121,1,4,21,14,6,91,11
54,84,23,121,0,2,21,14,4,93,11
55,84,20,121,0,2,18,13,3,96,11
56,83,18,122,1,2,16,12,3,99,11
57,83,17,122,0,1,16,11,3,100,11
58,82,15,123,1,2,13,9,3,103,11
59,79,14,126,3,5,9,7,2,107,11
60,79,12,126,0,4,8,6,1,109,11
61,79,10,126,0,1,9,4,1,111,11
62,77,12,128,2,2,10,5,1,111,11
63,77,11,128,0,2,9,6,2,112,11
64,76,10,129,1,3,7,5,2,114,11
65,76,10,129,0,2,8,5,2,114,11
66,76,9,129,0,1,8,5,1,115,11
67,76,8,129,0,0,8,5,1,116,12
68,77,8,129,0,0,8,5,2,116,12
69,77,8,129,0,0,8,6,2,116,12
70,77,6,129,0,0,6,4,2,117,13
71,77,4,130,1,1,3,2,1,120,13
72,77,4,130,0,1,3,2,1,120,13
73,76,5,131,1,2,3,2,1,120,13
74,76,5,131,0,1,4,2,1,120,13
75,76,4,131,0,1,3,1,1,121,13
76,76,3,131,0,0,3,2,0,122,13
77,76,2,131,0,0,2,1,0,123,13
78,74,4,133,2,2,2,2,0,123,13
79,73,5,134,1,3,2,2,0,123,13
80,73,5,134,0,2,3,2,0,123,13
81,72,6,135,1,2,4,2,0,123,13
82,72,6,135,0,1,5,3,0,123,13
83,72,6,135,0,0,6,4,0,123,13
84,72,5,135,0,0,5,4,0,124,13
85,71,6,136,1,1,5,5,0,124,13
86,71,5,136,0,1,4,4,0,125,13
87,71,5,136,0,1,4,4,0,125,13
88,71,5,136,0,1,4,4,0,125,13
89,71,5,136,0,0,5,4,0,125,13
90,70,5,137,1,1,4,3,0,126,13
91,70,4,137,0,1,3,3,0,127,13
92,70,3,137,0,1,2,2,0,128,13
93,70,2,137,0,1,1,1,0,129,13
94,70,2,137,0,0,2,1,0,129,13
95,69,3,138,1,1,2,1,0,129,13
96,69,3,138,0,1,2,1,1,129,13
97,69,3,138,0,1,2,1,1,129,13
98,69,3,138,0,1,2,1,1,129,13
99,69,2,138,0,0,2,0,1,130,13
100,69,2,138,0,0,2,0,1,130,13
101,67,4,140,2,2,2,1,1,130,13
102,67,4,140,0,2,2,1,1,130,13
103,67,4,140,0,2,2,1,1,130,13
104,67,3,140,0,2,1,1,0,131,13
105,66,4,141,1,1,3,1,0,131,13
106,64,5,142,1,2,3,1,0,131,14
107,65,5,142,0,2,3,2,1,131,14
108,65,5,142,0,2,3,2,1,131,14
109,65,4,142,0,0,4,1,1,132,14
110,65,4,142,0,0,4,1,1,132,14
111,65,4,142,0,0,4,3,1,132,14
112,65,4,142,0,0,4,3,1,132,14
113,65,4,142,0,0,4,3,1,132,14
114,63,6,144,2,2,4,3,1,132,14
115,63,4,144,0,2,2,2,0,134,14
116,63,4,144,0,1,3,2,0,134,14
117,62,5,145,1,2,3,2,0,134,14
118,62,5,145,0,1,4,3,0,134,14
119,62,3,145,0,0,3,1,0,136,14
