
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,197,3,3,0,3,0,0,0,0,0
2,196,3,3,0,1,2,0,0,0,1
3,196,4,4,1,2,2,0,0,0,1
4,194,6,6,2,3,3,1,1,0,1
5,194,6,6,0,3,3,1,1,0,1
6,193,7,7,1,3,4,2,1,0,1
7,193,7,7,0,2,5,2,1,0,1
8,192,8,8,1,1,7,2,2,0,1
9,191,9,9,1,2,7,3,2,0,1
10,190,10,10,1,3,7,5,2,0,1
11,190,10,10,0,2,8,5,2,0,1
12,189,9,11,1,1,8,4,1,2,1
13,188,10,12,1,2,8,4,2,2,1
14,187,10,13,1,2,8,5,2,3,1
15,186,11,14,1,3,8,5,2,3,1
16,185,11,15,1,2,9,6,1,4,1
17,184,11,16,1,3,8,5,1,5,1
18,182,11,18,2,5,6,5,1,7,1
19,181,12,19,1,4,8,5,1,7,1
20,179,14,21,2,4,10,5,1,7,1
21,178,14,22,1,4,10,6,1,8,1
22,175,15,25,3,7,8,5,2,10,1
23,175,15,25,0,5,10,6,2,10,1
24,175,14,25,0,2,12,5,2,11,1
25,172,17,28,3,4,13,7,2,11,1
26,170,17,30,2,5,12,8,2,13,1
27,168,19,32,2,6,13,9,2,13,1
28,166,21,34,2,5,16,10,2,13,1
29,162,22,37,3,8,14,9,2,15,2
30,161,22,39,2,7,15,10,2,17,2
31,158,24,42,3,7,17,9,2,18,2
32,154,28,46,4,9,19,12,2,18,2
33,152,27,48,2,8,19,10,4,20,3
34,149,28,52,4,10,18,9,4,23,3
35,148,28,53,1,10,18,9,6,24,3
36,144,30,57,4,7,23,9,6,25,4
37,142,32,60,3,9,23,10,5,26,4
38,138,33,64,4,11,22,14,5,29,4
39,137,34,65,1,7,27,15,5,29,4
40,136,34,66,1,6,28,16,5,30,4
41,131,36,71,5,9,27,20,3,33,4
42,130,35,72,1,7,28,19,4,35,4
43,126,36,76,4,9,27,20,2,38,4
44,124,35,78,2,10,25,19,3,40,5
45,122,37,81,3,7,30,20,3,41,5
46,117,35,86,5,11,24,15,2,48,5
47,114,37,89,3,12,25,20,2,49,5
48,112,37,91,2,11,26,18,3,51,5
49,109,36,94,3,9,27,15,4,55,5
50,108,35,95,1,6,29,16,4,57,5
51,107,33,96,1,6,27,15,7,59,6
52,106,31,97,1,4,27,14,9,62,7
53,106,29,98,1,2,27,11,10,64,8
54,105,31,100,2,4,27,13,11,64,8
55,102,29,103,3,6,23,9,13,69,8
56,101,28,103,0,4,24,9,12,70,9
57,98,30,107,4,7,23,9,11,72,9
58,97,27,108,1,8,19,6,12,75,10
59,97,23,109,1,5,18,5,9,80,10
60,96,20,110,1,4,16,4,6,84,10
61,95,20,111,1,3,17,8,5,85,10
62,94,19,112,1,3,16,9,4,87,10
63,93,16,113,1,3,13,8,3,90,11
64,90,20,117,4,6,14,9,3,90,11
65,87,22,120,3,8,14,8,4,91,11
66,86,21,121,1,7,14,8,3,93,11
67,86,19,121,0,6,13,6,4,94,12
68,87,19,121,0,2,17,8,4,94,12
69,86,17,122,1,1,16,6,4,97,12
70,85,17,123,1,2,15,7,6,98,12
71,82,18,126,3,4,14,8,5,100,12
72,80,19,128,2,5,14,7,5,101,12
73,79,18,128,0,2,16,7,5,102,13
74,79,18,129,1,2,16,8,4,103,13
75,78,18,130,1,3,15,11,3,104,13
76,78,16,130,0,2,14,10,3,106,13
77,78,15,130,0,2,13,9,3,107,13
78,78,11,130,0,0,11,7,2,111,13
79,77,10,131,1,1,9,5,2,113,13
80,77,10,131,0,1,9,6,3,113,13
81,77,9,131,0,1,8,6,2,114,14
82,77,9,132,1,2,7,5,2,115,14
83,77,6,132,0,1,5,2,2,118,14
84,76,6,133,1,1,5,1,2,119,14
85,75,7,134,1,2,5,2,2,119,14
86,75,6,134,0,1,5,3,1,120,14
87,75,6,134,0,1,5,3,1,120,14
88,74,5,135,1,2,3,2,1,122,14
89,73,6,136,1,2,4,2,1,122,14
90,73,6,136,0,2,4,2,1,122,14
91,71,8,138,2,2,6,2,2,122,14
92,70,8,138,0,2,6,2,2,122,15
93,70,8,139,1,3,5,2,3,123,15
94,70,7,139,0,2,5,1,3,124,15
95,70,7,139,0,0,7,1,3,124,15
96,69,7,140,1,1,6,2,2,125,15
97,69,7,140,0,1,6,2,4,125,15
98,67,9,142,2,3,6,2,4,125,15
99,66,9,143,1,4,5,2,3,126,15
100,66,9,143,0,3,6,2,3,126,15
101,66,7,143,0,3,4,1,2,128,15
102,66,7,143,0,1,6,1,3,128,15
103,66,7,143,0,0,7,1,3,128,15
104,66,6,143,0,0,6,2,3,129,15
105,66,4,143,0,0,4,3,1,131,15
106,66,4,143,0,0,4,3,1,131,15
107,66,4,143,0,0,4,3,1,131,15
108,65,5,144,1,1,4,3,1,131,15
109,65,5,144,0,1,4,3,1,131,15
110,65,4,144,0,0,4,3,0,132,15
111,65,4,144,0,0,4,3,0,132,15
112,65,2,144,0,0,2,1,1,134,15
113,65,1,144,0,0,1,0,1,135,15
114,65,1,144,0,0,1,0,1,135,15
115,64,2,145,1,1,1,0,1,135,15
116,64,2,145,0,1,1,0,1,135,15
117,64,2,145,0,1,1,0,1,135,15
118,64,2,145,0,0,2,0,1,135,15
119,64,2,145,0,0,2,0,1,135,15
120,64,1,145,0,0,1,1,0,136,15
121,64,1,145,0,0,1,1,0,136,15
122,64,1,145,0,0,1,1,0,136,15
123,64,1,145,0,0,1,1,0,136,15
124,64,1,145,0,0,1,1,0,136,15
125,64,1,145,0,0,1,1,0,136,15
126,63,2,146,1,1,1,1,0,136,15
127,63,2,146,0,1,1,1,0,136,15
128,63,1,146,0,1,0,0,0,137,16
129,64,1,146,0,1,0,0,0,137,16
130,64,1,146,0,0,1,0,0,137,16
131,64,1,146,0,0,1,0,0,137,16
132,64,1,146,0,0,1,1,0,137,16
133,63,2,147,1,1,1,1,0,137,16
134,63,1,147,0,1,0,0,0,137,17
135,64,1,147,0,0,1,0,0,137,17
136,64,1,147,0,0,1,0,0,137,17
137,64,1,147,0,0,1,0,1,137,17
138,63,2,148,1,1,1,0,1,137,17
139,63,2,148,0,1,1,0,1,137,17
140,62,2,148,0,1,1,0,1,137,18
141,63,2,148,0,0,2,0,1,137,18
142,63,2,148,0,0,2,0,1,137,18
143,63,2,148,0,0,2,1,1,137,18
144,63,2,148,0,0,2,1,1,137,18
145,63,1,148,0,0,1,1,0,138,18
146,63,1,148,0,0,1,1,0,138,18
147,63,1,148,0,0,1,1,0,138,18
148,63,1,148,0,0,1,1,0,138,18
149,63,1,148,0,0,1,1,0,138,18
150,63,1,148,0,0,1,1,0,138,18
151,62,1,149,1,1,0,0,0,139,18
152,62,1,149,0,1,0,0,0,139,18
153,62,1,149,0,1,0,0,0,139,18
154,62,1,149,0,1,0,0,0,139,18
155,62,1,149,0,0,1,0,0,139,18
156,60,2,150,1,1,1,0,0,139,19
157,61,2,150,0,1,1,1,0,139,19
158,61,2,150,0,0,2,1,0,139,19
159,61,2,150,0,0,2,1,0,139,19
160,61,2,150,0,0,2,1,1,139,20
161,62,2,150,0,0,2,1,1,139,20
162,62,2,150,0,0,2,1,1,139,20
163,61,3,151,1,1,2,1,1,139,20
164,61,3,151,0,1,2,1,1,139,20
165,61,2,151,0,1,1,0,1,140,20
166,61,2,151,0,0,2,0,1,140,20
167,60,3,152,1,1,2,0,1,140,20
168,60,2,152,0,1,1,0,1,141,20
169,60,2,152,0,1,1,0,1,141,20
170,60,2,152,0,0,2,0,1,141,20
171,59,3,153,1,1,2,0,1,141,20
172,59,3,153,0,1,2,1,1,141,20
173,59,3,153,0,0,3,1,1,141,20
174,59,3,153,0,0,3,1,1,141,20
175,59,3,153,0,0,3,2,1,141,20
176,59,2,153,0,0,2,2,0,142,20
177,59,2,153,0,0,2,2,0,142,20
178,59,2,153,0,0,2,2,0,142,20
179,59,2,153,0,0,2,2,0,142,20
