
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,196,4,4,4,4,0,0,0,0,0
1,195,4,4,0,4,0,0,0,0,1
2,195,5,5,1,2,3,0,0,0,1
3,193,7,7,2,4,3,0,0,0,1
4,193,7,7,0,3,4,3,0,0,1
5,192,8,8,1,2,6,3,0,0,1
6,191,9,9,1,3,6,3,1,0,1
7,188,11,11,2,3,8,4,2,0,2
8,187,13,13,2,5,8,4,2,0,2
9,186,14,14,1,5,9,6,2,0,2
10,186,14,14,0,2,12,6,2,0,2
11,184,16,16,2,3,13,7,2,0,2
12,178,19,22,6,9,10,6,3,3,2
13,177,20,23,1,8,12,6,4,3,2
14,176,20,24,1,6,14,6,3,4,2
15,175,19,25,1,4,15,6,3,6,2
16,170,24,30,5,6,18,8,4,6,2
17,167,24,32,2,7,17,9,4,8,3
18,166,26,34,2,7,19,12,4,8,3
19,161,30,39,5,11,19,12,4,9,3
20,157,31,43,4,9,22,12,3,12,3
21,155,32,45,2,10,22,12,3,13,3
22,153,34,47,2,8,26,16,5,13,3
23,152,33,48,1,5,28,16,4,15,3
24,149,33,51,3,7,26,16,5,18,3
25,143,36,57,6,12,24,15,7,21,3
26,141,35,59,2,11,24,13,7,24,3
27,137,38,63,4,9,29,13,7,25,3
28,135,38,65,2,10,28,12,9,27,3
29,132,40,68,3,8,32,16,10,28,3
30,129,37,71,3,9,28,12,9,34,3
31,122,43,78,7,13,30,15,10,35,3
32,120,41,80,2,14,27,14,9,39,3
33,116,41,84,4,11,30,14,8,43,3
34,113,43,87,3,11,32,14,8,44,3
35,109,46,91,4,11,35,17,11,45,3
36,103,49,97,6,14,35,19,9,48,3
37,98,47,102,5,15,32,17,8,54,4
38,95,50,106,4,14,36,19,8,55,4
39,94,46,107,1,13,33,18,8,60,5
40,91,48,111,4,12,36,21,8,62,5
41,86,50,116,5,10,40,21,7,65,5
42,84,52,118,2,11,41,24,9,65,5
43,78,51,124,6,10,41,25,8,72,5
44,72,54,130,6,15,39,23,8,75,5
45,71,51,131,1,12,39,25,9,79,5
46,66,53,136,5,12,41,24,8,82,5
47,62,53,140,4,13,40,25,7,86,5
48,60,50,142,2,10,40,25,7,91,5
49,60,47,142,0,5,42,24,8,93,6
50,61,42,142,0,2,40,26,6,98,6
51,56,40,147,5,5,35,25,5,105,6
52,54,41,149,2,7,34,26,6,106,6
53,52,37,151,2,8,29,24,4,112,6
54,51,37,152,1,6,31,23,4,113,6
55,50,33,153,1,3,30,19,4,117,7
56,50,30,154,1,3,27,19,3,121,7
57,49,28,155,1,4,24,20,3,124,7
58,47,25,157,2,3,22,16,3,129,7
59,47,20,157,0,3,17,12,2,134,7
60,47,17,157,0,1,16,11,3,137,7
61,46,16,158,1,2,14,9,3,139,7
62,44,18,160,2,3,15,11,3,139,7
63,43,18,161,1,4,14,10,3,140,7
64,42,15,162,1,4,11,7,3,143,8
65,43,11,162,0,2,9,4,2,147,8
66,43,11,162,0,0,11,4,3,147,8
67,43,11,162,0,0,11,6,3,147,8
68,42,9,163,1,1,8,6,2,150,8
69,42,9,163,0,1,8,6,2,150,8
70,42,7,163,0,1,6,4,2,152,8
71,41,8,164,1,1,7,4,2,152,8
72,41,6,164,0,1,5,2,2,153,9
73,42,6,164,0,1,5,3,2,153,9
74,42,5,164,0,0,5,3,1,154,9
75,42,4,164,0,0,4,2,1,155,9
76,42,2,164,0,0,2,1,1,157,9
77,42,2,164,0,0,2,1,1,157,9
78,42,2,164,0,0,2,1,1,157,9
79,42,2,164,0,0,2,1,1,157,9
80,42,2,164,0,0,2,1,1,157,9
81,42,1,164,0,0,1,0,1,158,9
82,42,1,164,0,0,1,0,1,158,9
83,42,1,164,0,0,1,0,1,158,9
84,42,0,164,0,0,0,0,0,159,9
85,42,0,164,0,0,0,0,0,159,9
86,42,0,164,0,0,0,0,0,159,9
87,42,0,164,0,0,0,0,0,159,9
88,42,0,164,0,0,0,0,0,159,9
89,42,0,164,0,0,0,0,0,159,9
90,41,1,165,1,1,0,0,0,159,9
91,41,1,165,0,1,0,0,0,159,9
92,41,1,165,0,0,1,0,0,159,9
93,41,1,165,0,0,1,0,0,159,9
94,41,1,165,0,0,1,0,1,159,10
95,41,1,165,0,0,1,0,1,159,11
96,42,1,165,0,0,1,0,1,159,11
97,42,1,165,0,0,1,0,1,159,11
98,41,2,166,1,1,1,0,1,159,12
99,42,2,166,0,1,1,0,1,159,12
100,42,2,166,0,1,1,0,1,159,12
101,42,2,166,0,1,1,0,1,159,12
102,41,1,166,0,0,1,0,0,160,13
103,42,1,166,0,0,1,0,0,160,13
104,42,1,166,0,0,1,1,0,160,13
105,42,1,166,0,0,1,1,0,160,13
106,42,1,166,0,0,1,1,0,160,13
107,42,1,166,0,0,1,1,0,160,13
108,42,1,166,0,0,1,1,0,160,13
109,42,1,166,0,0,1,1,0,160,13
110,42,1,166,0,0,1,1,0,160,13
111,42,1,166,0,0,1,1,0,160,13
112,42,0,166,0,0,0,0,0,161,13
113,41,1,167,1,1,0,0,0,161,14
114,42,1,167,0,1,0,0,0,161,14
115,42,1,167,0,1,0,0,0,161,14
116,42,1,167,0,0,1,0,0,161,14
117,42,1,167,0,0,1,0,0,161,14
118,42,1,167,0,0,1,1,0,161,14
119,41,1,167,0,0,1,1,0,161,15
