
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,199,1,1,1,1,0,0,0,0,0
1,198,2,2,1,2,0,0,0,0,0
2,197,3,3,1,3,0,0,0,0,0
3,195,5,5,2,5,0,0,0,0,0
4,193,6,6,1,4,2,0,0,0,1
5,194,6,6,0,3,3,0,0,0,1
6,191,9,9,3,3,6,0,2,0,1
7,190,10,10,1,4,6,0,3,0,1
8,187,13,13,3,5,8,2,4,0,1
9,185,14,14,1,5,9,2,4,0,2
10,184,16,16,2,7,9,2,6,0,2
11,182,18,18,2,6,12,2,7,0,2
12,181,19,19,1,4,15,2,7,0,2
13,179,21,21,2,5,16,4,8,0,2
14,177,21,23,2,5,16,6,7,2,2
15,173,24,27,4,7,17,6,7,3,2
16,170,23,29,2,8,15,5,7,6,3
17,166,28,34,5,9,19,5,9,6,3
18,163,29,37,3,8,21,6,7,8,3
19,159,31,40,3,9,22,10,6,9,4
20,157,34,43,3,8,26,13,7,9,4
21,154,34,46,3,9,25,12,7,12,4
22,149,36,51,5,11,25,14,6,15,4
23,145,38,55,4,11,27,15,5,16,5
24,143,39,58,3,11,28,16,5,18,5
25,139,41,62,4,11,30,18,5,20,5
26,137,42,64,2,10,32,18,7,21,5
27,131,44,70,6,11,33,17,8,25,5
28,128,43,73,3,12,31,17,7,29,5
29,124,44,77,4,11,33,16,10,31,6
30,123,43,79,2,9,34,15,10,34,6
31,120,45,82,3,10,35,17,12,35,6
32,116,46,86,4,8,38,16,14,38,6
33,112,46,90,4,10,36,16,12,42,6
34,109,46,93,3,12,34,19,12,45,6
35,106,44,95,2,11,33,17,12,49,7
36,104,43,97,2,9,34,14,13,52,8
37,103,40,99,2,6,34,16,9,57,8
38,100,41,102,3,7,34,17,10,59,8
39,98,38,104,2,8,30,19,8,64,8
40,97,35,105,1,6,29,20,5,68,8
41,96,34,106,1,4,30,18,6,70,8
42,93,31,109,3,5,26,17,4,76,8
43,91,31,111,2,5,26,18,4,78,8
44,88,33,114,3,8,25,19,4,79,8
45,84,34,118,4,10,24,17,5,82,8
46,82,32,120,2,9,23,14,4,86,8
47,81,28,121,1,9,19,10,5,91,8
48,79,27,123,2,7,20,11,5,93,9
49,79,27,124,1,5,22,11,5,94,9
50,77,26,126,2,5,21,11,5,97,9
51,75,25,128,2,7,18,10,6,100,9
52,74,23,129,1,5,18,10,5,102,10
53,75,21,129,0,2,19,9,4,104,10
54,75,21,129,0,1,20,9,7,104,10
