
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,196,4,4,1,4,0,0,0,0,0
2,196,4,4,0,3,1,0,0,0,0
3,195,5,5,1,3,2,0,0,0,0
4,195,5,5,0,1,4,1,0,0,0
5,195,5,5,0,1,4,2,0,0,0
6,193,7,7,2,2,5,3,1,0,0
7,189,11,11,4,6,5,3,1,0,0
8,188,12,12,1,5,7,3,2,0,0
9,187,13,13,1,4,9,3,2,0,0
10,183,17,17,4,7,10,3,4,0,0
11,181,19,19,2,7,12,4,5,0,0
12,175,24,25,6,13,11,4,5,1,0
13,174,24,26,1,11,13,4,6,2,0
14,170,26,30,4,12,14,3,5,4,0
15,168,28,32,2,9,19,5,6,4,0
16,163,32,37,5,9,23,7,6,5,0
17,158,37,42,5,13,24,10,8,5,0
18,153,40,47,5,14,26,13,8,7,0
19,150,41,50,3,12,29,13,7,9,0
20,146,43,54,4,12,31,15,7,10,1
21,144,44,57,3,9,35,18,7,12,1
22,142,45,59,2,8,37,21,7,12,2
23,141,44,61,2,7,37,22,9,15,2
24,136,47,66,5,10,37,21,11,17,2
25,132,46,70,4,11,35,20,10,22,2
26,129,44,73,3,10,34,18,9,27,2
27,124,46,76,3,13,33,19,10,27,6
28,125,45,79,3,10,35,19,10,31,6
29,123,42,81,2,9,33,15,9,36,6
30,119,43,85,4,10,33,17,10,39,6
31,118,38,86,1,6,32,16,8,45,6
32,113,40,91,5,7,33,18,6,48,6
33,111,39,93,2,9,30,20,6,51,6
34,107,41,97,4,8,33,23,5,53,6
35,106,39,98,1,6,33,21,4,56,6
36,101,40,103,5,8,32,21,5,60,6
37,99,41,105,2,8,33,23,5,60,7
38,95,40,110,5,11,29,20,5,66,7
39,93,39,112,2,11,28,20,4,69,7
40,93,36,112,0,5,31,20,3,72,7
41,90,35,115,3,7,28,18,3,76,7
42,86,34,119,4,7,27,15,7,80,8
43,84,37,122,3,8,29,15,8,80,8
44,81,35,125,3,9,26,13,9,85,8
45,80,34,126,1,9,25,13,9,87,8
46,79,32,127,1,5,27,12,9,90,8
47,75,34,131,4,5,29,11,9,92,8
48,73,34,133,2,7,27,12,11,94,8
49,68,37,138,5,10,27,15,10,96,8
50,64,34,142,4,12,22,12,6,102,9
51,64,34,143,1,11,23,14,5,103,9
52,63,31,144,1,9,22,13,4,107,9
53,61,30,145,1,4,26,13,4,109,10
54,62,28,145,0,3,25,15,3,111,10
55,61,27,146,1,2,25,18,4,112,11
56,60,23,147,1,3,20,15,3,117,12
57,60,21,148,1,3,18,14,3,120,12
58,60,21,148,0,3,18,14,3,120,12
59,59,20,149,1,1,19,12,4,122,12
60,59,19,149,0,1,18,12,3,123,12
61,58,18,150,1,2,16,13,3,125,12
62,58,15,150,0,1,14,10,3,128,12
63,58,9,150,0,1,8,5,2,134,12
64,57,9,151,1,1,8,6,1,135,12
65,56,8,152,1,2,6,4,1,137,12
66,55,9,153,1,3,6,4,2,137,12
67,55,8,153,0,1,7,4,1,138,12
68,55,8,153,0,1,7,4,1,138,12
69,55,5,153,0,1,4,3,1,141,12
70,55,5,153,0,0,5,3,1,141,12
71,55,5,153,0,0,5,3,1,141,13
72,56,4,153,0,0,4,2,2,142,13
73,56,4,153,0,0,4,2,2,142,13
74,56,3,153,0,0,3,2,1,143,13
75,55,4,154,1,1,3,2,1,143,13
76,54,5,155,1,2,3,2,1,143,13
77,54,3,155,0,1,2,0,1,145,13
78,54,3,155,0,1,2,0,1,145,13
79,54,3,155,0,1,2,1,1,145,13
80,54,2,155,0,0,2,1,0,146,13
81,53,3,156,1,1,2,1,0,146,13
82,53,3,156,0,1,2,2,0,146,13
83,53,3,156,0,1,2,2,0,146,13
84,53,3,156,0,1,2,2,0,146,13
85,53,3,156,0,0,3,2,0,146,13
86,53,3,156,0,0,3,2,0,146,13
87,53,2,156,0,0,2,2,0,147,13
88,53,2,156,0,0,2,2,0,147,13
89,52,2,156,0,0,2,2,0,147,14
90,53,1,156,0,0,1,1,0,148,14
91,53,1,156,0,0,1,1,0,148,14
92,53,1,156,0,0,1,1,0,148,14
93,53,1,156,0,0,1,1,0,148,14
94,53,1,156,0,0,1,1,0,148,14
95,53,0,156,0,0,0,0,0,149,14
96,53,0,156,0,0,0,0,0,149,14
97,53,0,156,0,0,0,0,0,149,14
98,53,0,156,0,0,0,0,0,149,14
99,53,0,156,0,0,0,0,0,149,14
100,53,0,156,0,0,0,0,0,149,14
101,53,0,156,0,0,0,0,0,149,14
102,53,0,156,0,0,0,0,0,149,14
103,53,0,156,0,0,0,0,0,149,14
104,53,0,156,0,0,0,0,0,149,14
105,52,1,157,1,1,0,0,0,149,14
106,52,1,157,0,1,0,0,0,149,14
107,52,1,157,0,1,0,0,0,149,14
108,52,1,157,0,0,1,0,0,149,14
109,52,1,157,0,0,1,0,0,149,14
110,52,1,157,0,0,1,1,0,149,14
111,52,1,157,0,0,1,1,0,149,14
112,52,1,157,0,0,1,1,0,149,14
113,52,1,157,0,0,1,1,0,149,14
114,52,1,157,0,0,1,1,0,149,14
115,52,1,157,0,0,1,1,0,149,14
116,52,1,157,0,0,1,1,0,149,14
117,52,1,157,0,0,1,1,0,149,14
118,52,0,157,0,0,0,0,0,150,14
119,52,0,157,0,0,0,0,0,150,14
