
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,196,4,4,4,4,0,0,0,0,0
1,195,5,5,1,5,0,0,0,0,0
2,194,6,6,1,6,0,0,0,0,0
3,193,6,6,0,5,1,0,0,0,1
4,193,7,7,1,2,5,0,0,0,1
5,191,9,9,2,3,6,0,1,0,1
6,189,11,11,2,4,7,3,2,0,1
7,186,13,13,2,4,9,4,2,0,2
8,183,17,17,4,8,9,5,2,0,2
9,181,19,19,2,9,10,6,3,0,2
10,179,21,21,2,7,14,6,3,0,2
11,175,25,25,4,9,16,7,3,0,2
12,172,28,28,3,8,20,10,4,0,2
13,170,29,30,2,8,21,11,4,1,2
14,167,27,32,2,7,20,12,3,5,3
15,166,28,34,2,7,21,12,4,6,3
16,159,34,41,7,13,21,14,4,7,3
17,154,37,46,5,16,21,15,3,9,3
18,151,40,49,3,13,27,16,3,9,3
19,147,43,53,4,11,32,16,4,10,3
20,145,41,55,2,9,32,17,5,14,3
21,143,41,57,2,6,35,20,6,16,3
22,138,42,62,5,11,31,20,6,20,3
23,135,43,65,3,12,31,22,7,22,3
24,129,46,71,6,15,31,19,7,25,3
25,125,48,75,4,16,32,18,8,27,3
26,121,51,79,4,12,39,19,9,28,3
27,117,52,83,4,11,41,17,11,30,4
28,112,52,89,6,13,39,20,10,36,4
29,108,50,93,4,13,37,20,9,42,4
30,107,46,94,1,8,38,18,10,46,5
31,104,45,98,4,10,35,18,9,51,5
32,103,45,99,1,7,38,20,12,51,6
33,102,45,101,2,6,39,21,11,53,6
34,98,47,105,4,8,39,24,10,55,6
35,95,44,108,3,9,35,22,9,58,9
36,95,39,111,3,9,30,15,10,66,9
37,92,38,114,3,9,29,13,10,70,9
38,90,36,116,2,5,31,12,10,74,9
39,87,36,119,3,7,29,10,12,77,9
40,86,32,120,1,7,25,12,11,82,9
41,83,34,123,3,7,27,12,11,83,9
42,81,33,125,2,8,25,9,12,86,9
43,79,32,127,2,7,25,10,11,89,9
44,76,33,130,3,9,24,11,9,91,9
45,75,32,131,1,6,26,12,9,93,9
46,75,29,131,0,4,25,11,8,96,9
47,73,28,133,2,2,26,13,7,99,9
48,72,23,134,1,3,20,10,6,105,9
49,71,23,135,1,3,20,13,6,106,9
50,71,22,135,0,3,19,13,5,107,9
51,70,20,136,1,1,19,12,4,110,9
52,69,19,137,1,2,17,10,4,111,10
53,69,17,138,1,2,15,9,5,114,10
54,68,17,139,1,2,15,8,5,115,10
55,67,14,140,1,3,11,7,3,119,10
56,65,13,141,1,4,9,7,2,121,11
57,65,10,142,1,3,7,3,2,125,11
58,64,11,143,1,2,9,3,2,125,11
59,64,10,143,0,1,9,4,2,125,12
60,65,10,143,0,1,9,6,2,125,12
61,64,8,144,1,2,6,5,1,128,12
62,64,8,144,0,1,7,5,1,128,12
63,62,9,146,2,2,7,4,1,129,12
64,62,9,146,0,2,7,5,1,129,12
65,62,9,146,0,2,7,6,1,129,12
66,62,9,146,0,0,9,6,1,129,12
67,62,7,146,0,0,7,4,1,131,12
68,61,5,146,0,0,5,4,1,133,13
69,61,5,147,1,1,4,4,0,134,13
70,60,6,148,1,2,4,4,0,134,13
71,60,6,148,0,2,4,4,0,134,14
72,59,7,150,2,4,3,3,0,135,14
73,59,6,150,0,3,3,2,0,136,14
74,59,6,150,0,2,4,2,0,136,14
75,59,6,150,0,0,6,3,0,136,14
76,59,4,150,0,0,4,2,0,138,14
77,59,4,150,0,0,4,3,1,138,14
78,59,4,150,0,0,4,3,1,138,14
79,59,4,150,0,0,4,3,1,138,14
80,59,4,150,0,0,4,3,1,138,14
81,59,4,150,0,0,4,3,1,138,14
82,59,4,150,0,0,4,3,1,138,14
83,59,3,150,0,0,3,2,1,139,14
84,59,2,150,0,0,2,1,1,140,15
85,60,0,150,0,0,0,0,0,142,16
86,60,0,150,0,0,0,0,0,142,17
87,61,0,150,0,0,0,0,0,142,18
88,61,1,151,1,1,0,0,0,142,18
89,61,1,151,0,1,0,0,0,142,18
90,61,1,151,0,1,0,0,0,142,18
91,61,1,151,0,1,0,0,0,142,18
92,61,1,151,0,0,1,0,0,142,18
93,61,1,151,0,0,1,0,0,142,18
94,61,1,151,0,0,1,0,1,142,18
95,61,1,151,0,0,1,0,1,142,18
96,61,1,151,0,0,1,0,1,142,18
97,61,1,151,0,0,1,0,1,142,18
98,60,1,151,0,0,1,0,1,142,19
99,61,1,151,0,0,1,0,1,142,19
100,60,2,152,1,1,1,0,1,142,19
101,60,2,152,0,1,1,0,1,142,19
102,60,1,152,0,1,0,0,0,143,19
103,60,1,152,0,1,0,0,0,143,19
104,60,1,152,0,0,1,0,0,143,19
105,60,1,152,0,0,1,0,0,143,19
106,59,2,153,1,1,1,1,0,143,19
107,59,2,153,0,1,1,1,0,143,19
108,59,2,153,0,1,1,1,0,143,19
109,59,2,153,0,1,1,1,0,143,19
110,59,2,153,0,0,2,1,0,143,19
111,59,2,153,0,0,2,1,0,143,19
112,57,3,154,1,1,2,2,0,143,20
113,58,3,154,0,1,2,2,0,143,20
114,56,4,156,2,3,1,1,0,144,20
115,56,4,156,0,2,2,1,0,144,20
116,56,4,156,0,1,3,1,0,144,20
117,55,5,157,1,2,3,1,1,144,20
118,55,5,157,0,1,4,2,1,144,20
119,55,5,157,0,1,4,2,1,144,20
120,55,4,157,0,1,3,1,2,145,20
121,54,5,158,1,1,4,1,2,145,20
122,54,5,158,0,1,4,1,2,145,20
123,54,5,158,0,0,5,2,2,145,20
124,54,5,158,0,0,5,2,2,145,20
125,53,5,159,1,1,4,3,1,146,20
126,53,4,159,0,1,3,2,1,147,20
127,53,4,159,0,1,3,2,1,147,20
128,53,3,159,0,0,3,2,0,148,20
129,53,3,159,0,0,3,2,0,148,20
130,52,4,160,1,1,3,3,0,148,20
131,51,4,161,1,2,2,2,0,149,20
132,51,4,161,0,2,2,2,0,149,20
133,49,4,162,1,3,1,1,0,150,21
134,50,4,162,0,2,2,1,0,150,22
135,51,4,162,0,0,4,1,0,150,22
136,50,5,163,1,1,4,2,0,150,22
137,50,5,163,0,1,4,3,1,150,22
138,49,5,164,1,1,4,2,1,151,22
139,49,5,164,0,1,4,2,1,151,22
140,49,5,164,0,0,5,3,1,151,22
141,49,5,164,0,0,5,3,1,151,22
142,49,5,164,0,0,5,4,1,151,22
