
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
80,72,11,140,1,3,8,7,0,118,17
81,71,10,141,1,4,6,5,0,119,18
82,71,11,142,1,3,8,6,0,119,18
83,69,13,144,2,4,9,6,0,119,18
84,67,15,146,2,5,10,8,0,119,18
85,67,14,146,0,3,11,8,0,120,19
86,68,12,146,0,0,12,7,0,122,19
87,67,12,147,1,1,11,8,0,123,19
88,66,12,148,1,2,10,10,0,124,19
89,65,13,149,1,3,10,10,0,124,19
90,65,12,149,0,2,10,9,0,125,19
91,65,12,149,0,0,12,9,0,125,19
92,65,10,149,0,0,10,7,1,127,19
93,64,10,150,1,1,9,7,2,128,19
94,64,9,150,0,1,8,6,2,129,19
95,64,7,150,0,1,6,4,2,131,19
96,64,4,150,0,1,3,1,2,134,19
97,64,4,150,0,0,4,1,2,134,19
98,64,4,150,0,0,4,1,2,134,19
99,64,4,150,0,0,4,2,2,134,19
100,64,2,150,0,0,2,1,1,135,20
101,63,3,152,2,2,1,1,0,136,20
102,63,3,152,0,2,1,1,0,136,20
103,63,3,152,0,2,1,1,0,136,20
104,62,4,153,1,2,2,1,0,136,20
105,62,4,153,0,1,3,1,0,136,20
106,61,5,154,1,2,3,2,0,136,20
107,61,4,154,0,1,3,2,0,137,20
108,61,4,154,0,0,4,2,0,137,20
109,61,4,154,0,0,4,2,1,137,20
110,61,4,154,0,0,4,3,1,137,20
111,61,4,154,0,0,4,3,1,137,20
112,61,4,154,0,0,4,3,1,137,20
113,59,6,156,2,2,4,3,1,137,20
114,59,5,156,0,2,3,2,1,138,20
115,58,5,157,1,2,3,1,1,139,20
116,58,5,157,0,2,3,1,1,139,20
117,57,4,157,0,0,4,2,0,140,21
118,58,3,157,0,0,3,1,0,141,22
119,59,3,157,0,0,3,3,0,141,22
120,59,3,157,0,0,3,3,0,141,22
121,59,3,157,0,0,3,3,0,141,22
122,59,3,157,0,0,3,3,0,141,22
123,59,3,157,0,0,3,3,0,141,22
124,59,3,157,0,0,3,3,0,141,22
125,59,2,157,0,0,2,2,0,142,22
126,59,2,157,0,0,2,2,0,142,22
127,59,0,157,0,0,0,0,0,144,22
128,59,0,157,0,0,0,0,0,144,22
129,59,0,157,0,0,0,0,0,144,22
130,59,0,157,0,0,0,0,0,144,22
131,59,0,157,0,0,0,0,0,144,22
132,59,0,157,0,0,0,0,0,144,22
133,59,0,157,0,0,0,0,0,144,22
134,59,0,157,0,0,0,0,0,144,22
135,59,0,157,0,0,0,0,0,144,22
136,59,0,157,0,0,0,0,0,144,22
137,59,0,157,0,0,0,0,0,144,22
138,59,0,157,0,0,0,0,0,144,22
139,59,0,157,0,0,0,0,0,144,22
140,58,1,158,1,1,0,0,0,144,22
141,58,1,158,0,1,0,0,0,144,22
142,58,1,158,0,1,0,0,0,144,22
143,58,1,158,0,1,0,0,0,144,22
144,57,1,158,0,0,1,0,0,144,23
145,58,1,158,0,0,1,0,0,144,23
146,57,1,158,0,0,1,1,0,144,24
147,58,1,158,0,0,1,1,0,144,24
148,58,1,158,0,0,1,1,0,144,24
149,58,1,158,0,0,1,1,0,144,24
150,58,1,158,0,0,1,1,0,144,24
151,58,1,158,0,0,1,1,0,144,24
152,58,1,158,0,0,1,1,0,144,24
153,58,1,158,0,0,1,1,0,144,24
154,58,0,158,0,0,0,0,0,145,24
155,58,0,158,0,0,0,0,0,145,24
156,58,0,158,0,0,0,0,0,145,24
157,58,0,158,0,0,0,0,0,145,24
158,58,0,158,0,0,0,0,0,145,24
159,58,0,158,0,0,0,0,0,145,24
160,58,0,158,0,0,0,0,0,145,24
161,58,0,158,0,0,0,0,0,145,24
162,58,0,158,0,0,0,0,0,145,24
163,58,0,158,0,0,0,0,0,145,24
164,58,0,158,0,0,0,0,0,145,24
165,58,0,158,0,0,0,0,0,145,24
166,58,0,158,0,0,0,0,0,145,24
167,58,0,158,0,0,0,0,0,145,24
168,58,0,158,0,0,0,0,0,145,24
169,58,0,158,0,0,0,0,0,145,24
170,58,0,158,0,0,0,0,0,145,24
171,57,1,159,1,1,0,0,0,145,24
172,57,1,159,0,1,0,0,0,145,24
173,56,1,159,0,1,0,0,0,145,25
174,56,2,160,1,1,1,0,0,145,25
175,56,2,160,0,1,1,0,0,145,25
176,56,2,160,0,1,1,1,0,145,25
177,56,2,160,0,1,1,1,0,145,25
178,55,3,161,1,1,2,1,0,145,25
179,55,3,161,0,1,2,1,0,145,25
