
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
53,64,21,142,1,6,15,10,2,116,11
54,64,20,142,0,3,17,9,3,117,11
55,64,18,142,0,3,15,8,4,119,11
56,63,17,143,1,2,15,10,3,121,12
57,64,14,143,0,1,13,8,2,124,12
58,60,17,147,4,5,12,8,3,125,12
59,60,15,147,0,5,10,7,3,126,15
60,63,13,147,0,2,11,5,3,128,15
61,62,14,148,1,2,12,5,3,128,15
62,62,13,148,0,1,12,8,2,129,17
63,63,12,149,1,1,11,8,1,131,17
64,62,11,150,1,2,9,6,2,133,17
65,62,11,150,0,1,10,7,2,133,17
66,62,8,150,0,1,7,5,1,135,18
67,62,8,151,1,2,6,5,1,136,18
68,61,9,152,1,2,7,5,1,136,18
69,61,9,152,0,2,7,5,1,136,18
70,60,8,153,1,2,6,4,1,138,18
71,60,7,153,0,2,5,3,1,139,18
72,59,7,154,1,1,6,4,0,140,18
73,58,7,155,1,2,5,3,0,141,18
74,58,7,155,0,2,5,3,2,141,18
75,57,6,155,0,1,5,2,2,142,19
76,58,6,155,0,1,5,2,2,142,19
77,57,7,156,1,1,6,2,3,142,21
78,59,6,156,0,1,5,1,3,143,21
79,57,8,158,2,3,5,2,3,143,21
80,57,7,158,0,3,4,1,3,144,21
81,57,7,158,0,1,6,1,3,144,21
82,56,6,159,1,2,4,1,1,146,21
83,56,6,159,0,1,5,3,1,146,21
84,56,6,159,0,1,5,3,1,146,21
85,56,5,159,0,1,4,4,0,147,21
86,56,5,159,0,0,5,4,0,147,21
87,55,5,160,1,1,4,3,0,148,21
88,55,5,160,0,1,4,4,0,148,21
89,54,6,161,1,1,5,4,0,148,21
90,53,7,162,1,2,5,4,0,148,21
91,51,7,164,2,3,4,3,0,150,21
92,49,9,166,2,5,4,3,0,150,21
93,48,9,167,1,5,4,3,0,151,21
94,47,10,168,1,5,5,3,0,151,21
95,47,10,168,0,3,7,4,0,151,21
96,47,9,168,0,1,8,4,0,152,21
97,47,9,168,0,1,8,4,2,152,21
98,47,9,168,0,0,9,6,2,152,21
99,47,8,168,0,0,8,5,2,153,21
100,47,8,168,0,0,8,6,2,153,21
101,47,7,168,0,0,7,5,2,154,21
102,47,7,168,0,0,7,5,2,154,21
103,47,6,168,0,0,6,4,2,155,21
104,47,5,168,0,0,5,3,2,156,21
105,46,3,168,0,0,3,3,0,158,22
106,47,1,168,0,0,1,1,0,160,22
107,47,1,168,0,0,1,1,0,160,22
108,47,0,168,0,0,0,0,0,161,22
109,47,0,168,0,0,0,0,0,161,22
110,47,0,168,0,0,0,0,0,161,22
111,45,0,168,0,0,0,0,0,161,24
112,47,0,168,0,0,0,0,0,161,24
113,47,0,168,0,0,0,0,0,161,24
114,47,0,168,0,0,0,0,0,161,24
115,47,0,168,0,0,0,0,0,161,24
116,46,1,169,1,1,0,0,0,161,24
117,46,1,169,0,1,0,0,0,161,24
118,46,1,169,0,0,1,0,0,161,24
119,46,1,169,0,0,1,0,0,161,25
120,47,1,169,0,0,1,1,0,161,25
121,47,1,169,0,0,1,1,0,161,25
122,46,2,170,1,1,1,1,0,161,25
123,46,2,170,0,1,1,1,0,161,25
124,46,2,170,0,0,2,1,0,161,25
125,46,2,170,0,0,2,1,0,161,25
126,46,2,170,0,0,2,2,0,161,25
127,46,2,170,0,0,2,2,0,161,25
128,46,1,170,0,0,1,1,0,162,25
129,46,1,170,0,0,1,1,0,162,25
130,46,1,170,0,0,1,1,0,162,25
131,46,1,170,0,0,1,1,0,162,25
132,46,1,170,0,0,1,1,0,162,25
133,46,1,170,0,0,1,1,0,162,26
134,47,0,170,0,0,0,0,0,163,26
135,47,0,170,0,0,0,0,0,163,26
136,46,1,171,1,1,0,0,0,163,26
137,46,1,171,0,1,0,0,0,163,26
138,46,1,171,0,0,1,0,0,163,26
139,46,1,171,0,0,1,0,0,163,26
140,46,1,171,0,0,1,1,0,163,26
141,46,1,171,0,0,1,1,0,163,26
142,46,1,171,0,0,1,1,0,163,26
143,46,1,171,0,0,1,1,0,163,27
144,47,1,171,0,0,1,1,0,163,27
145,47,1,171,0,0,1,1,0,163,27
146,47,1,171,0,0,1,1,0,163,28
147,48,1,171,0,0,1,1,0,163,28
148,48,0,171,0,0,0,0,0,164,28
149,48,0,171,0,0,0,0,0,164,29
150,49,0,171,0,0,0,0,0,164,29
151,49,0,171,0,0,0,0,0,164,29
152,49,0,171,0,0,0,0,0,164,30
153,50,0,171,0,0,0,0,0,164,30
154,50,0,171,0,0,0,0,0,164,31
155,50,0,171,0,0,0,0,0,164,32
156,51,0,171,0,0,0,0,0,164,32
157,51,0,171,0,0,0,0,0,164,32
158,51,0,171,0,0,0,0,0,164,33
159,52,0,171,0,0,0,0,0,164,33
160,52,0,171,0,0,0,0,0,164,33
161,52,0,171,0,0,0,0,0,164,33
162,52,0,171,0,0,0,0,0,164,33
163,52,0,171,0,0,0,0,0,164,33
164,52,0,171,0,0,0,0,0,164,33
165,52,0,171,0,0,0,0,0,164,33
166,52,0,171,0,0,0,0,0,164,33
167,52,0,171,0,0,0,0,0,164,33
168,52,0,171,0,0,0,0,0,164,33
169,52,0,171,0,0,0,0,0,164,33
170,52,0,171,0,0,0,0,0,164,33
171,52,0,171,0,0,0,0,0,164,33
172,52,0,171,0,0,0,0,0,164,33
173,52,0,171,0,0,0,0,0,164,33
174,52,0,171,0,0,0,0,0,164,34
175,53,0,171,0,0,0,0,0,164,34
176,53,0,171,0,0,0,0,0,164,34
177,53,0,171,0,0,0,0,0,164,34
178,53,0,171,0,0,0,0,0,164,34
179,53,0,171,0,0,0,0,0,164,34
