
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
159,66,0,145,0,0,0,0,0,138,21
160,66,0,145,0,0,0,0,0,138,21
161,66,0,145,0,0,0,0,0,138,21
162,66,0,145,0,0,0,0,0,138,21
163,66,0,145,0,0,0,0,0,138,21
164,66,0,145,0,0,0,0,0,138,21
165,66,0,145,0,0,0,0,0,138,21
166,66,0,145,0,0,0,0,0,138,21
167,66,0,145,0,0,0,0,0,138,21
168,66,0,145,0,0,0,0,0,138,21
169,66,0,145,0,0,0,0,0,138,21
170,65,1,146,1,1,0,0,0,138,21
171,65,1,146,0,1,0,0,0,138,21
172,64,2,147,1,2,0,0,0,138,21
173,64,2,147,0,2,0,0,0,138,21
174,64,2,147,0,1,1,0,0,138,21
175,64,2,147,0,1,1,0,0,138,21
176,64,2,147,0,0,2,1,0,138,21
177,64,2,147,0,0,2,1,0,138,21
178,63,3,148,1,1,2,2,0,138,21
179,63,3,148,0,1,2,2,0,138,21
