
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,196,3,3,0,3,0,0,0,0,1
2,196,4,4,1,3,1,0,0,0,1
3,195,5,5,1,3,2,0,0,0,1
4,195,5,5,0,2,3,0,1,0,1
5,194,6,6,1,3,3,1,1,0,1
6,193,7,7,1,3,4,2,1,0,1
7,193,7,7,0,2,5,2,1,0,1
8,191,9,9,2,3,6,3,1,0,1
9,189,11,11,2,5,6,4,1,0,1
10,188,12,12,1,4,8,5,1,0,1
11,183,17,17,5,7,10,5,1,0,1
12,180,19,20,3,9,10,7,0,1,1
13,178,20,22,2,10,10,8,0,2,1
14,178,19,22,0,6,13,8,0,3,1
15,175,22,25,3,5,17,9,0,3,1
16,172,24,28,3,6,18,8,4,4,1
17,172,23,28,0,5,18,11,4,5,1
18,169,25,31,3,8,17,10,6,6,1
19,166,28,34,3,8,20,11,6,6,1
20,162,29,37,3,8,21,9,6,8,2
21,162,28,38,1,7,21,7,9,10,2
22,156,33,44,6,11,22,9,9,11,2
23,156,32,44,0,6,26,9,10,12,2
24,153,31,47,3,4,27,11,6,16,2
25,149,31,51,4,7,24,10,8,20,2
26,148,30,52,1,8,22,13,8,22,2
27,140,37,60,8,14,23,12,9,23,2
28,137,40,63,3,13,27,12,9,23,2
29,134,40,66,3,10,30,13,7,26,2
30,129,42,71,5,12,30,13,8,29,2
31,127,42,73,2,11,31,16,9,31,2
32,124,43,76,3,10,33,15,11,33,2
33,120,42,80,4,12,30,13,11,38,2
34,118,38,82,2,7,31,13,9,43,3
35,116,40,85,3,9,31,14,9,44,3
36,111,45,90,5,11,34,17,13,44,3
37,109,45,92,2,10,35,16,13,46,3
38,104,44,97,5,11,33,13,13,50,6
39,105,41,99,2,10,31,12,12,55,6
40,102,40,101,2,8,32,14,11,58,7
41,100,41,104,3,8,33,15,11,60,7
42,94,43,110,6,10,33,15,11,64,7
43,90,45,114,4,14,31,17,10,65,8
44,87,42,118,4,13,29,16,8,72,8
45,86,42,119,1,8,34,16,7,73,8
46,83,42,122,3,8,34,18,7,76,8
47,80,42,125,3,9,33,20,8,79,8
48,77,41,128,3,10,31,19,8,83,8
49,74,41,131,3,9,32,20,6,86,8
50,72,40,133,2,7,33,18,7,89,8
51,71,38,134,1,6,32,19,7,92,9
52,71,35,135,1,3,32,19,7,96,9
53,71,35,135,0,3,32,20,8,96,9
54,70,30,136,1,2,28,18,8,101,10
55,70,26,137,1,2,24,15,6,106,10
56,69,24,138,1,2,22,14,6,109,10
57,68,23,139,1,3,20,13,6,111,10
58,67,22,140,1,3,19,13,5,113,10
59,66,19,141,1,4,15,9,5,117,10
60,66,15,141,0,3,12,8,3,121,10
61,66,13,141,0,0,13,7,2,123,10
62,65,10,142,1,1,9,5,1,127,10
63,65,10,142,0,1,9,8,1,127,10
64,65,8,142,0,1,7,7,0,129,10
65,64,8,143,1,1,7,6,0,130,10
66,64,6,143,0,1,5,4,0,131,11
67,65,6,143,0,0,6,5,0,131,11
68,65,6,143,0,0,6,5,0,131,11
69,65,6,143,0,0,6,5,1,131,11
70,65,5,143,0,0,5,4,1,132,11
71,65,2,143,0,0,2,1,1,135,11
72,65,2,143,0,0,2,1,1,135,11
73,65,2,143,0,0,2,1,1,135,11
74,65,2,143,0,0,2,1,1,135,11
75,63,3,145,2,2,1,0,1,136,11
76,63,3,145,0,2,1,0,1,136,11
77,63,2,145,0,1,1,0,0,137,11
78,62,2,145,0,1,1,0,0,137,12
79,63,2,145,0,0,2,1,0,137,12
80,63,2,145,0,0,2,1,0,137,12
81,63,2,145,0,0,2,2,0,137,12
82,63,2,145,0,0,2,2,0,137,12
83,63,2,145,0,0,2,2,0,137,12
84,63,2,145,0,0,2,2,0,137,12
85,63,2,145,0,0,2,2,0,137,12
86,63,2,145,0,0,2,2,0,137,13
87,64,1,145,0,0,1,1,0,138,13
88,64,1,145,0,0,1,1,0,138,13
89,64,0,145,0,0,0,0,0,139,13
90,64,0,145,0,0,0,0,0,139,13
91,64,0,145,0,0,0,0,0,139,13
92,64,0,145,0,0,0,0,0,139,13
93,64,0,145,0,0,0,0,0,139,13
94,64,0,145,0,0,0,0,0,139,13
95,64,0,145,0,0,0,0,0,139,13
96,64,0,145,0,0,0,0,0,139,13
97,64,0,145,0,0,0,0,0,139,13
98,63,1,146,1,1,0,0,0,139,13
99,63,1,146,0,1,0,0,0,139,13
100,62,1,146,0,1,0,0,0,139,14
101,62,2,147,1,1,1,0,0,139,14
102,62,2,147,0,1,1,0,0,139,14
103,61,3,148,1,1,2,0,1,139,14
104,61,3,148,0,1,2,0,1,139,14
105,61,3,148,0,1,2,1,1,139,14
106,61,3,148,0,1,2,1,1,139,14
107,60,4,149,1,1,3,1,1,139,14
108,60,4,149,0,1,3,1,1,139,14
109,60,4,149,0,0,4,1,2,139,14
110,60,4,149,0,0,4,1,2,139,14
111,60,3,149,0,0,3,1,2,140,14
112,59,4,150,1,1,3,1,2,140,14
113,59,3,150,0,1,2,0,2,141,14
114,59,3,150,0,1,2,0,2,141,14
115,59,3,150,0,0,3,0,2,141,14
116,59,3,150,0,0,3,0,2,141,15
117,60,2,150,0,0,2,1,1,142,15
118,60,2,150,0,0,2,1,1,142,15
119,60,1,150,0,0,1,1,0,143,15
120,59,1,150,0,0,1,1,0,143,16
121,60,1,150,0,0,1,1,0,143,16
122,60,1,150,0,0,1,1,0,143,16
123,60,1,150,0,0,1,1,0,143,16
124,60,1,150,0,0,1,1,0,143,16
125,60,0,150,0,0,0,0,0,144,16
126,60,0,150,0,0,0,0,0,144,16
127,60,0,150,0,0,0,0,0,144,16
128,60,0,150,0,0,0,0,0,144,16
129,60,0,150,0,0,0,0,0,144,16
130,60,0,150,0,0,0,0,0,144,16
131,60,0,150,0,0,0,0,0,144,16
132,60,0,150,0,0,0,0,0,144,16
133,59,0,150,0,0,0,0,0,144,17
134,60,0,150,0,0,0,0,0,144,17
135,60,0,150,0,0,0,0,0,144,17
136,60,0,150,0,0,0,0,0,144,17
137,60,0,150,0,0,0,0,0,144,17
138,60,0,150,0,0,0,0,0,144,17
139,60,0,150,0,0,0,0,0,144,17
140,60,0,150,0,0,0,0,0,144,17
141,60,0,150,0,0,0,0,0,144,17
142,60,0,150,0,0,0,0,0,144,17
143,60,0,150,0,0,0,0,0,144,17
144,60,0,150,0,0,0,0,0,144,17
145,60,0,150,0,0,0,0,0,144,17
146,60,0,150,0,0,0,0,0,144,17
147,60,0,150,0,0,0,0,0,144,17
148,60,0,150,0,0,0,0,0,144,17
149,60,0,150,0,0,0,0,0,144,17
150,60,0,150,0,0,0,0,0,144,17
151,60,0,150,0,0,0,0,0,144,17
152,60,0,150,0,0,0,0,0,144,17
153,60,0,150,0,0,0,0,0,144,17
154,60,0,150,0,0,0,0,0,144,17
155,60,0,150,0,0,0,0,0,144,17
156,60,0,150,0,0,0,0,0,144,17
157,60,0,150,0,0,0,0,0,144,17
158,60,0,150,0,0,0,0,0,144,17
159,60,0,150,0,0,0,0,0,144,17
160,60,0,150,0,0,0,0,0,144,17
161,60,0,150,0,0,0,0,0,144,17
162,60,0,150,0,0,0,0,0,144,17
163,60,0,150,0,0,0,0,0,144,17
164,59,0,150,0,0,0,0,0,144,18
165,60,0,150,0,0,0,0,0,144,18
166,60,0,150,0,0,0,0,0,144,18
167,60,0,150,0,0,0,0,0,144,19
168,61,0,150,0,0,0,0,0,144,19
169,61,0,150,0,0,0,0,0,144,19
170,61,0,150,0,0,0,0,0,144,19
171,61,0,150,0,0,0,0,0,144,19
172,61,0,150,0,0,0,0,0,144,19
173,61,0,150,0,0,0,0,0,144,19
174,61,0,150,0,0,0,0,0,144,19
175,61,0,150,0,0,0,0,0,144,19
176,61,0,150,0,0,0,0,0,144,19
177,61,0,150,0,0,0,0,0,144,19
178,61,0,150,0,0,0,0,0,144,19
179,61,0,150,0,0,0,0,0,144,19
