
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,196,4,4,4,4,0,0,0,0,0
1,196,4,4,0,4,0,0,0,0,0
2,195,5,5,1,3,2,0,0,0,0
3,195,5,5,0,2,3,0,0,0,0
4,193,7,7,2,3,4,1,1,0,0
5,192,8,8,1,4,4,1,2,0,0
6,192,8,8,0,2,6,2,2,0,0
7,191,9,9,1,2,7,2,2,0,0
8,190,10,10,1,2,8,4,2,0,0
9,188,12,12,2,3,9,5,2,0,0
10,186,14,14,2,4,10,6,2,0,0
11,185,15,15,1,3,12,7,2,0,0
12,182,16,18,3,6,10,7,1,2,0
13,180,16,19,1,6,10,8,1,3,1
14,181,15,19,0,3,12,7,1,4,1
15,179,17,21,2,3,14,7,2,4,1
16,178,16,22,1,3,13,6,4,6,1
17,177,16,23,1,3,13,7,4,7,1
18,176,16,24,1,3,13,6,5,8,1
19,172,19,28,4,6,13,5,6,9,1
20,171,19,29,1,7,12,5,6,10,1
21,170,18,30,1,5,13,4,6,12,1
22,163,25,37,7,10,15,4,6,12,1
23,162,25,38,1,8,17,7,5,13,1
24,158,26,42,4,10,16,7,4,16,1
25,156,26,44,2,7,19,6,6,18,1
26,156,24,44,0,5,19,7,5,19,2
27,156,24,45,1,3,21,10,6,20,2
28,154,25,47,2,4,21,10,7,21,2
29,153,25,48,1,4,21,12,7,22,2
30,151,27,50,2,6,21,13,7,22,2
31,147,28,54,4,9,19,10,8,25,2
32,144,30,57,3,9,21,10,7,26,2
33,143,28,58,1,7,21,10,5,29,2
34,139,30,62,4,9,21,10,6,31,2
35,136,28,65,3,8,20,10,4,36,2
36,136,26,65,0,4,22,10,4,38,2
37,134,25,67,2,5,20,11,4,41,2
38,134,23,67,0,2,21,11,6,42,3
39,127,29,75,8,8,21,11,5,43,4
40,124,32,79,4,12,20,11,7,43,5
41,124,32,80,1,9,23,12,7,44,5
42,122,33,82,2,10,23,12,6,45,5
43,120,33,84,2,7,26,13,7,47,5
44,118,32,86,2,7,25,12,6,49,6
45,115,32,90,4,9,23,13,6,53,6
46,108,35,97,7,13,22,12,5,57,6
47,106,36,99,2,13,23,13,5,58,6
48,101,38,104,5,13,25,13,5,61,6
49,100,37,105,1,9,28,13,5,63,6
50,96,41,109,4,7,34,17,6,63,6
51,93,41,112,3,8,33,19,6,66,6
52,92,41,113,1,7,34,21,9,67,6
53,91,37,114,1,6,31,18,9,72,6
54,89,37,116,2,6,31,18,9,74,6
55,88,36,117,1,5,31,18,9,76,6
56,85,36,120,3,6,30,17,9,79,6
57,83,36,122,2,6,30,17,9,81,6
58,79,35,126,4,9,26,15,8,86,6
59,77,32,128,2,9,23,13,7,91,6
60,75,28,130,2,9,19,11,4,97,6
61,75,26,130,0,4,22,11,4,99,6
62,75,24,130,0,2,22,12,3,101,7
63,75,23,131,1,2,21,12,6,103,7
64,73,22,133,2,3,19,12,5,105,8
65,71,23,136,3,6,17,10,6,107,8
66,68,25,139,3,7,18,10,6,108,8
67,68,22,139,0,5,17,7,6,110,9
68,68,22,140,1,4,18,8,6,111,9
69,68,20,140,0,3,17,8,6,113,9
70,67,19,141,1,2,17,6,8,115,9
71,67,14,141,0,2,12,4,6,120,9
72,66,14,142,1,2,12,6,5,121,9
73,65,14,143,1,2,12,6,4,122,9
74,64,14,144,1,3,11,6,4,123,9
75,63,15,145,1,4,11,7,4,123,9
76,61,15,147,2,4,11,5,4,125,9
77,59,15,149,2,5,10,4,3,127,9
78,58,14,150,1,6,8,5,2,129,9
79,58,13,150,0,4,9,6,1,130,9
80,55,14,153,3,4,10,4,1,132,9
81,55,14,153,0,4,10,6,1,132,9
82,55,13,153,0,2,11,8,1,133,9
83,52,14,156,3,4,10,6,1,134,10
84,52,15,157,1,4,11,8,1,134,10
85,52,15,157,0,4,11,8,2,134,10
86,51,14,158,1,4,10,8,1,136,10
87,51,13,158,0,1,12,7,1,137,10
88,48,16,161,3,4,12,8,1,137,10
89,48,14,161,0,3,11,8,2,139,10
90,47,13,162,1,2,11,6,2,141,10
91,47,13,162,0,2,11,6,3,141,10
92,47,11,162,0,0,11,5,4,143,10
93,47,10,162,0,0,10,5,3,144,10
94,47,8,162,0,0,8,4,4,145,11
95,47,9,163,1,1,8,4,4,145,11
96,46,9,164,1,2,7,3,4,146,11
97,46,7,164,0,2,5,2,3,148,11
98,46,7,164,0,1,6,2,3,148,11
99,46,6,164,0,0,6,2,2,149,11
100,46,4,164,0,0,4,1,2,151,11
101,46,4,164,0,0,4,2,2,151,11
102,46,2,164,0,0,2,1,1,153,11
103,46,2,164,0,0,2,1,1,153,11
104,46,2,164,0,0,2,1,1,153,11
105,46,2,164,0,0,2,1,1,153,11
106,46,2,164,0,0,2,1,1,153,11
107,45,3,165,1,1,2,1,1,153,11
108,45,2,165,0,1,1,1,0,154,11
109,45,1,165,0,1,0,0,0,155,11
110,45,1,165,0,1,0,0,0,155,11
111,45,1,165,0,0,1,0,0,155,11
112,44,2,166,1,1,1,0,0,155,11
113,44,2,166,0,1,1,1,0,155,11
114,44,2,166,0,1,1,1,0,155,11
115,44,2,166,0,1,1,1,0,155,11
116,44,2,166,0,0,2,1,0,155,11
117,44,2,166,0,0,2,1,0,155,11
118,44,2,166,0,0,2,2,0,155,11
119,44,2,166,0,0,2,2,0,155,11
120,43,3,167,1,1,2,2,0,155,11
121,43,2,167,0,1,1,1,0,156,11
122,43,2,167,0,1,1,1,0,156,11
123,43,2,167,0,1,1,1,0,156,11
124,43,2,167,0,0,2,1,0,156,11
125,43,2,167,0,0,2,1,0,156,11
126,43,1,167,0,0,1,1,0,157,11
127,43,1,167,0,0,1,1,0,157,11
128,43,1,167,0,0,1,1,0,157,11
129,43,1,167,0,0,1,1,0,157,11
130,43,1,167,0,0,1,1,0,157,11
131,40,3,169,2,2,1,1,0,157,12
132,41,3,169,0,2,1,1,0,157,12
133,41,3,169,0,2,1,1,0,157,12
134,41,2,169,0,1,1,0,0,158,12
135,41,2,169,0,0,2,0,0,158,12
136,41,2,169,0,0,2,0,1,158,12
137,41,2,169,0,0,2,0,2,158,12
138,41,2,169,0,0,2,0,2,158,13
139,42,2,169,0,0,2,0,2,158,13
140,42,2,169,0,0,2,0,2,158,13
141,42,2,169,0,0,2,0,2,158,13
142,41,2,169,0,0,2,0,2,158,14
143,42,2,169,0,0,2,0,2,158,14
144,41,2,170,1,1,1,0,1,159,14
145,41,1,170,0,1,0,0,0,160,14
146,41,1,170,0,1,0,0,0,160,14
147,41,1,170,0,1,0,0,0,160,14
148,41,1,170,0,0,1,0,0,160,14
149,41,1,170,0,0,1,0,0,160,14
150,41,1,170,0,0,1,1,0,160,14
151,41,1,170,0,0,1,1,0,160,14
152,41,1,170,0,0,1,1,0,160,14
153,41,1,170,0,0,1,1,0,160,14
154,41,1,170,0,0,1,1,0,160,14
155,41,1,170,0,0,1,1,0,160,14
156,41,1,170,0,0,1,1,0,160,14
157,41,1,170,0,0,1,1,0,160,15
158,42,0,170,0,0,0,0,0,161,15
159,42,0,170,0,0,0,0,0,161,15
160,42,0,170,0,0,0,0,0,161,15
161,42,0,170,0,0,0,0,0,161,15
162,42,0,170,0,0,0,0,0,161,15
163,42,0,170,0,0,0,0,0,161,15
164,42,0,170,0,0,0,0,0,161,15
165,41,1,171,1,1,0,0,0,161,15
166,41,1,171,0,1,0,0,0,161,15
167,41,1,171,0,0,1,0,0,161,15
168,41,1,171,0,0,1,0,0,161,15
169,41,1,171,0,0,1,1,0,161,15
170,40,1,171,0,0,1,1,0,161,16
171,41,1,171,0,0,1,1,0,161,16
172,41,1,171,0,0,1,1,0,161,16
173,41,1,171,0,0,1,1,0,161,17
174,42,1,171,0,0,1,1,0,161,17
175,42,1,171,0,0,1,1,0,161,17
176,42,1,171,0,0,1,1,0,161,17
177,42,0,171,0,0,0,0,0,162,17
178,42,0,171,0,0,0,0,0,162,17
179,42,0,171,0,0,0,0,0,162,17
