
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,198,2,2,2,2,0,0,0,0,0
1,197,3,3,1,3,0,0,0,0,0
2,197,3,3,0,2,1,0,0,0,0
3,197,3,3,0,2,1,0,0,0,0
4,196,3,3,0,1,2,1,0,0,1
5,196,4,4,1,1,3,1,0,0,1
6,196,4,4,0,1,3,1,1,0,1
7,194,6,6,2,3,3,2,1,0,1
8,192,6,6,0,3,3,2,1,0,3
9,192,8,8,2,4,4,2,1,0,3
10,192,8,8,0,3,5,2,1,0,3
11,189,11,11,3,3,8,3,1,0,3
12,188,11,12,1,4,7,2,2,1,3
13,188,11,12,0,3,8,3,4,1,3
14,184,14,16,4,7,7,3,3,2,3
15,182,15,18,2,7,8,3,3,3,3
16,181,16,19,1,6,10,3,3,3,3
17,179,18,21,2,6,12,4,4,3,3
18,177,20,23,2,5,15,6,4,3,3
19,175,21,25,2,5,16,7,4,4,3
20,174,21,26,1,5,16,10,3,5,3
21,172,20,28,2,6,14,10,2,8,3
22,171,21,29,1,5,16,11,2,8,3
23,169,21,30,1,4,17,11,2,9,4
24,170,21,30,0,3,18,13,2,9,4
25,169,20,31,1,3,17,12,3,11,4
26,165,21,34,3,4,17,11,3,13,5
27,163,22,37,3,7,15,10,3,15,5
28,160,22,40,3,8,14,7,5,18,5
29,158,21,41,1,6,15,6,4,20,6
30,157,22,43,2,5,17,7,4,21,6
31,155,23,45,2,6,17,6,7,22,6
32,153,23,47,2,7,16,6,8,24,6
33,153,21,47,0,3,18,7,6,26,6
34,151,22,49,2,3,19,7,6,27,6
35,151,21,49,0,3,18,8,8,28,6
36,144,26,56,7,7,19,9,7,30,6
37,142,28,58,2,9,19,9,7,30,6
38,141,27,59,1,6,21,8,9,32,7
39,139,27,62,3,6,21,8,6,35,7
40,135,28,66,4,7,21,8,7,38,7
41,135,27,66,0,5,22,10,7,39,7
42,132,28,69,3,7,21,10,8,40,8
43,130,27,72,3,6,21,10,6,44,8
44,127,28,75,3,7,21,9,6,46,8
45,125,30,77,2,9,21,12,7,46,8
46,124,29,78,1,6,23,13,6,48,8
47,121,32,81,3,7,25,13,6,48,8
48,117,32,85,4,8,24,15,4,52,8
49,115,30,87,2,9,21,14,4,55,9
50,116,27,87,0,7,20,14,3,58,9
51,114,27,89,2,6,21,13,3,60,9
52,112,28,91,2,5,23,15,2,61,9
53,110,26,93,2,6,20,15,1,65,9
54,105,29,98,5,11,18,17,0,67,9
55,103,31,100,2,9,22,17,1,67,9
56,99,31,104,4,10,21,13,1,71,9
57,98,30,105,1,10,20,15,1,73,9
58,97,29,106,1,5,24,16,1,75,9
59,93,31,109,3,6,25,16,1,76,10
60,93,30,110,1,4,26,17,4,78,10
61,91,29,112,2,6,23,14,6,81,10
62,85,31,117,5,9,22,14,6,84,11
63,84,32,119,2,9,23,14,5,85,11
64,84,32,119,0,7,25,14,7,85,11
65,82,30,121,2,5,25,12,7,89,11
66,80,29,123,2,5,24,10,8,92,11
67,80,28,123,0,3,25,13,8,93,11
68,77,25,126,3,4,21,11,6,99,11
69,76,24,127,1,5,19,12,5,101,11
70,75,22,128,1,5,17,10,6,104,11
71,75,21,128,0,4,17,9,6,104,12
72,76,19,128,0,1,18,10,4,106,12
73,75,18,129,1,1,17,9,4,107,13
74,76,16,129,0,1,15,10,4,109,13
75,75,13,130,1,2,11,7,4,113,13
76,75,11,130,0,2,9,6,3,115,13
77,75,9,130,0,0,9,5,2,117,13
78,73,9,132,2,2,7,4,1,119,13
79,73,9,132,0,2,7,5,2,119,13
80,73,9,132,0,0,9,5,2,119,14
81,74,8,132,0,0,8,4,2,120,14
82,74,5,132,0,0,5,4,1,123,14
